Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
46.6,44009.82,756.39996,62542.5,262143.0,80629.445,10276.5,2853.28,240.72,16050.119,205451.22,1724552.2,4062.2603
46.7,26360.13,443.3,11459.149,138373.14,14326.649,1784.0499,1671.4401,146.88,5119.48,39952.38,315975.56,1241.9504
46.7,25869.45,1277.2,87044.9,262143.0,123615.59,16887.25,5117.68,440.64,28514.77,262143.0,2400183.5,9619.666
46.7,30259.47,435.55,44869.4,262143.0,56991.95,7161.0,2211.36,242.08,11034.13,147908.16,1237232.6,4238.727
46.8,8934.9,300.69998,14504.899,180074.34,20362.35,2388.5498,1365.4401,164.56,3382.42,53068.098,399959.34,4640.6675
46.8,11220.39,288.3,2808.5999,37012.45,6330.1997,1001.3,1878.16,263.84,7353.03,25812.238,77444.57,714.6998
46.8,17117.25,378.19998,1677.1,23911.85,8701.7,2498.5999,2612.56,273.36002,4102.92,24711.84,46244.496,279.13922
46.8,29807.07,426.25,23091.898,262143.0,29397.299,4129.1997,2264.4,262.48,7104.13,79484.25,636738.0,2214.0796
46.9,14377.62,117.799995,764.14996,10453.199,3275.15,852.5,315.52,92.48,2179.8398,12252.43,21070.736,150.96396
46.9,24853.291,367.34998,1404.2999,20384.049,8256.85,2951.2,844.56,257.04,6105.9097,27009.578,38722.285,160.5567
46.9,21971.85,589.0,7970.0996,98406.4,13821.35,2617.95,3006.96,231.2,15623.06,53620.918,219768.2,1036.1609
46.9,29486.041,592.1,9176.0,114991.4,15850.3,2132.8,2607.12,295.12,14165.029,58332.99,253019.81,888.78674
47.0,12135.63,238.7,1450.7999,18651.15,3888.95,787.39996,1460.64,153.68001,5817.71,17698.1,40004.48,340.8174
47.0,10105.05,133.3,4803.4497,57311.25,6703.75,1160.95,772.48,47.600002,1675.4899,19204.6,132450.73,1358.1388
47.0,59799.45,1201.25,165690.34,262143.0,226721.6,33555.95,5978.56,510.0,31631.258,262143.0,4568759.5,7921.2583
47.0,23787.541,463.44998,1191.95,19367.25,7181.15,1515.8999,2794.8,259.76,10867.76,30036.988,32866.93,142.27072
