Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
55.3,35375.07,341.0,889.69995,15665.85,8797.8,2165.3499,628.32,73.44,4366.23,25140.209,24532.662,70.91098
55.4,97302.54,3343.3499,78791.15,262143.0,116684.0,16178.899,9121.5205,762.96,30402.479,262143.0,2172593.8,2314.2732
55.4,77086.35,2779.15,133242.64,262143.0,187275.64,23594.1,8551.68,641.92,53488.61,262143.0,3674044.0,4941.1367
55.4,46365.78,692.85,23533.648,262143.0,31496.0,4369.4497,2356.8801,172.72,11813.579,80102.57,648918.8,1450.2448
55.5,30814.53,1097.4,76032.15,262143.0,108110.945,15365.149,4953.12,470.56,13899.1,256149.53,2096517.0,7053.8975
55.6,31404.39,345.65,41612.848,262143.0,52789.9,6995.15,1693.2001,81.6,3838.2998,133711.69,1147436.2,3787.6636
55.6,35406.39,652.55,35834.45,262143.0,47426.9,5880.6997,2720.0,312.80002,14302.579,116713.13,988102.2,2892.797
55.6,30143.76,385.94998,37899.05,262143.0,47019.25,5404.8496,1259.36,157.76,5200.6997,124621.6,1045031.7,3593.8428
55.6,18034.23,151.9,23.25,1114.45,1326.7999,317.75,2635.68,180.88,1007.38995,3618.2197,641.0975,2.686161
55.6,17008.5,156.54999,291.4,4067.2,1297.35,843.19995,395.76,78.88,1089.9199,5452.2197,8035.0884,47.98606
55.6,27020.46,3135.65,92669.84,262143.0,153099.69,26346.898,10680.08,918.0,36407.52,262143.0,2555286.2,9805.063
55.6,47548.11,706.8,17026.75,206171.69,27634.95,4149.35,1173.68,58.48,8089.2495,78989.07,469497.06,1022.8763
55.7,40601.16,1252.3999,31134.85,262143.0,48325.9,8173.15,4059.6,316.88,10569.079,124377.945,858515.0,2191.5896
55.7,20693.82,308.44998,485.15,8253.75,4398.9,1514.35,402.56,78.88,2302.98,13090.829,13377.567,66.03234
