Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
33.3,19032.12,187.54999,519.25,7843.0,3301.5,961.0,175.44,137.36,1434.45,8659.1,14317.844,77.00786
33.3,16703.13,274.35,96.1,1697.25,1455.45,300.69998,1602.08,163.2,788.62,3022.17,2649.8696,15.450325
33.4,18672.81,392.15,38534.547,262143.0,53047.2,7243.15,3442.1602,212.16,11099.63,134141.38,1062554.9,5899.5103
33.4,3255.54,103.85,27.9,311.55,167.4,-21.699999,20.4,28.56,34.059998,719.18994,769.31696,23.503614
33.5,52327.89,1219.85,187050.89,262143.0,249475.6,33638.098,6562.0,572.56,31062.719,262143.0,5157757.0,10219.579
33.5,38367.0,660.3,73925.695,262143.0,96473.55,11062.35,2788.0,99.28,11233.249,239809.9,2038433.4,5508.175
33.6,15742.65,116.25,105.399994,2148.3,925.35,122.45,2473.84,78.88,1406.94,2820.43,2906.3083,18.143076
33.8,21910.08,285.19998,48.05,1269.45,1601.1499,204.59999,3066.8,182.24,943.19995,2110.41,1324.9348,5.270446
33.8,10592.25,274.35,1365.5499,20015.148,3679.7,1018.35,976.48,88.4,6694.0996,18452.66,37653.79,367.61105
33.8,32924.28,1412.0499,43981.25,262143.0,70306.445,12200.05,4697.44,523.6,17724.299,175986.7,1212742.8,3818.445
33.9,33162.66,629.3,62.0,1878.6,1291.1499,249.54999,159.12,23.12,928.79,4380.6396,1709.5933,4.3455367
33.9,38059.89,1131.5,113.149994,3879.65,4129.1997,1506.6,5090.48,402.56,4298.11,12421.42,3120.0076,7.5003347
33.9,16950.21,373.55,3763.4,53817.547,17660.7,4025.3499,1641.52,435.2,6449.13,47550.38,103772.31,633.8254
34.0,13919.13,221.65,27.9,1027.65,1147.0,103.85,1249.84,-4.08,669.41,2162.8098,769.31696,4.731141
34.0,34736.49,1182.65,77493.8,262143.0,106847.695,15159.0,5494.4,342.72,32928.16,262143.0,2136820.5,6377.668
34.0,48781.77,604.5,837.0,10891.85,3699.8499,1210.5499,4628.08,550.8,2152.3298,7634.6797,23079.51,48.0588
34.1,13159.62,128.65,1129.95,14441.35,4237.6997,1258.6,165.92,111.520004,1619.1599,10473.449,31157.336,244.50755
34.1,22379.01,536.3,1514.35,25247.95,10966.25,3650.25,756.16003,284.24,5715.53,34470.027,41756.816,192.47925
34.3,19615.89,257.3,410.75,5221.9497,2354.45,528.55,4138.48,329.12,1534.0099,2867.5898,11326.056,58.87128
34.3,21876.15,266.6,531.64996,9383.7,5132.05,1824.35,293.76,96.56,3066.71,16453.6,14659.762,68.48705
34.3,21453.33,268.15,1067.95,15710.8,5890.0,1960.75,412.08002,144.16,3095.5298,18104.2,29447.742,141.33286
34.3,17165.1,240.25,100.75,1742.2,1297.35,164.29999,1653.76,212.16,660.24,3478.0498,2778.089,15.782154
34.3,18864.21,252.65,145.7,2562.15,1140.7999,350.3,1134.24,183.6,1530.08,3821.2698,4017.5442,21.083601
34.3,40060.02,500.65,1350.0499,22519.95,11470.0,3930.7998,854.08,190.40001,5668.3696,32359.62,37226.39,95.35798
34.3,40264.47,694.39996,5268.4497,70463.0,16383.499,5025.0996,2054.96,422.96,8108.8994,45510.707,145272.69,373.1191
34.4,24903.75,389.05,32359.35,262143.0,43612.348,5342.8496,1617.04,96.56,4929.53,106242.305,892279.44,3714.2156
