FITC-A_raw,FSC-A,Normalised_FITC_A,FITC_fluorescence
454.15,33077.4,12522.7705,38.25699
51.149998,8883.57,1410.4144,15.462927
57.35,15066.66,1581.3738,9.883421
147.25,16475.19,4060.284,24.554882
136.4,14549.01,3761.105,25.80587
122.45,16985.01,3376.4465,19.613035
83.7,15945.36,2307.951,14.008597
193.75,49397.73,5342.479,10.214598
141.05,23386.47,3889.3247,16.24477
668.05,32728.53,18420.867,57.36217
195.29999,20728.62,5385.2188,25.938963
32.55,8135.37,897.53644,10.439911
89.899994,8548.62,2478.9102,29.068562
159.65,21515.1,4402.2026,20.21654
1.55,9306.39,42.73983,-0.523789
32.55,11500.53,897.53644,7.0924892
105.399994,14535.96,2906.3083,19.732222
122.45,17180.76,3376.4465,19.37818
127.1,21723.9,3504.6663,15.728491
79.049995,8643.45,2179.7312,25.149517
110.049995,20030.88,3034.5278,14.7086525
77.5,9202.86,2136.9917,23.078413
384.4,32880.78,10599.479,32.42645
58.899998,21663.871,1624.1135,6.7737074
458.8,15731.34,12650.99,82.3886
52197.797,44693.64,1439306.5,3338.2998
193.75,28260.21,5342.479,18.602673
83.7,13117.86,2307.951,17.243639
175.15,39098.67,4829.601,11.808467
168.95,16857.12,4658.6416,27.656544
65.1,14910.93,1795.0729,11.48318
82.149994,14279.311,2265.211,15.449369
86.799995,19157.4,2393.4304,11.954842
1179.5499,58793.73,32525.01,56.363323
68.2,7495.92,1880.5525,25.014076
85.25,21668.22,2350.6907,10.24916
52.699997,21877.89,1453.1542,5.8873816
9.299999,13252.71,256.43896,1.0064447
51.149998,14843.07,1410.4144,8.853055
38.75,16991.1,1068.4958,5.5207753
113.149994,12504.51,3120.0076,24.872408
248.0,15574.74,6838.373,44.528133
5927.1997,32611.95,163437.11,518.663
-26.349998,8398.98,-726.5771,-9.970219
314.65,15123.21,8676.186,58.48846
71.299995,19014.72,1966.0321,9.721327
108.5,21549.9,2991.7883,13.395722
85.25,13739.04,2350.6907,16.741364
46.5,10654.0205,1282.195,11.479248
274.35,19578.48,7564.9507,39.06591
62.0,7544.64,1709.5933,22.496445
99.2,9937.14,2735.349,27.542976
199.95,15883.59,5513.4385,34.99331
63.55,13116.12,1752.3331,12.853489
21.699999,13161.36,598.3576,3.714199
106.95,20666.85,2949.0483,13.79638
162.75,21357.63,4487.682,20.787975
136.4,13311.0,3761.105,28.298988
60281.047,63555.242,1662194.8,2710.9297
165.84999,19510.62,4573.1616,23.304874
156.54999,21349.8,4316.7227,19.965643
268.15,14212.32,7393.9907,52.946316
133.3,20545.05,3675.6257,17.551197
137.95,15998.43,3803.845,23.654337
83.7,17962.02,2307.951,12.323529
93.0,12668.07,2564.39,19.990437
144.15,20791.26,3974.8042,18.823612
120.899994,14000.91,3333.7068,23.68988
234.04999,40088.73,6453.7144,15.693035
9912.25,39076.05,273321.22,724.28815
252.65,15303.3,6966.5923,46.204475
167.4,32319.63,4615.902,13.80942
31.0,13640.73,854.79663,5.4979
111.6,12289.62,3077.2678,24.964186
48.05,10848.03,1324.9348,11.664601
164.29999,20362.35,4530.422,22.070587
142.59999,20184.0,3932.0642,19.20046
2721.7998,42449.91,75051.14,182.32784
20.15,7243.62,555.6178,6.9536843
94.549995,17890.68,2607.1296,14.110668
18.599998,7658.61,512.8779,5.9440355
108.5,12649.8,2991.7883,23.524214
49.6,10483.5,1367.6746,12.527712
44.949997,15407.7,1239.4551,7.3414364
24.8,12793.35,683.8373,4.5426364
110.049995,22719.18,3034.5278,12.849891
12.4,10634.88,341.91864,2.3337886
60.449997,12587.16,1666.8534,12.731485
289.85,19354.02,7992.3486,41.82044
230.95,20073.51,6368.235,31.896042
105.399994,11612.76,2906.3083,24.951
89.899994,18873.78,2478.9102,12.6191435
66.65,16555.23,1837.8129,10.5110235
52.699997,11777.19,1453.1542,11.794339
23.25,11514.45,641.0975,4.773361
165.84999,19916.041,4573.1616,22.81011
130.2,24444.39,3590.1458,14.229329
38.75,10697.5205,1068.4958,9.357086
77.5,17524.41,2136.9917,11.644665
27.9,12647.19,769.31696,5.307527
72.85,11345.67,2008.7721,17.358974
110.049995,15253.71,3034.5278,19.628304
235.59999,14824.8,6496.454,44.439697
178.25,20571.15,4915.0806,23.775358
283.65,44576.19,7821.389,17.194025
60.449997,10227.72,1666.8534,15.899214
54.25,9137.61,1495.8942,15.975248
210.79999,26801.22,5812.6167,21.488733
345.65,24745.41,9530.982,38.938423
137.95,19803.81,3803.845,18.916908
1698.7999,34391.97,46842.855,140.23236
80.6,13208.34,2222.4712,16.447603
213.9,32751.15,5898.0967,17.67382
547.14996,46116.09,15087.16,32.923676
201.5,17854.14,5556.178,31.26897
0.0,11925.09,0.0,-1.0
52.699997,8704.35,1453.1542,16.311045
116.25,14221.89,3205.4873,22.371395
52.699997,9516.06,1453.1542,14.834429
168.95,36702.69,4658.6416,12.161617
105.399994,20600.73,2906.3083,13.62874
113.149994,23936.31,3120.0076,12.515943
66.65,11758.92,1837.8129,15.206221
384.4,21040.08,10599.479,51.237816
71.299995,28071.42,1966.0321,6.262299
10344.699,47964.84,285245.62,615.6573
68.2,12284.4,1880.5525,14.873743
186.0,30240.33,5128.78,16.586338
192.2,25035.121,5299.7393,20.950918
105.399994,7696.02,2906.3083,38.15826
110.049995,18000.3,3034.5278,16.480717
57934.348,45256.53,1597486.6,3659.192
43.399998,13589.4,1196.7152,8.131421
8816.399,32552.791,243104.16,773.3763
37.199997,8159.73,1025.7559,12.0351515
89.899994,9209.82,2478.9102,26.90985
86.799995,16871.91,2393.4304,13.709722
105.399994,15327.66,2906.3083,18.661367
156.54999,19081.71,4316.7227,22.45766
134.84999,20770.38,3718.3652,17.563313
203.04999,21962.28,5598.9175,25.43471
145.7,20796.48,4017.5442,19.031742
130.2,15588.66,3590.1458,22.880926
-1.55,9295.08,-42.73983,-1.4767904
89.899994,14111.4,2478.9102,17.215393
178.25,21878.76,4915.0806,22.29463
175.15,21208.86,4829.601,22.612492
350.3,25718.94,9659.202,37.9436
105.399994,7258.41,2906.3083,40.51911
23.25,8965.35,641.0975,6.41489
49.6,12372.2705,1367.6746,10.46255
274.35,24915.93,7564.9507,30.483055
108.5,23070.66,2991.7883,12.446793
32.55,9754.44,897.53644,8.541081
46.5,10550.49,1282.195,11.601705
131.75,24887.22,3632.8857,14.136422
111.6,12965.61,3077.2678,23.610487
452.59998,42091.47,12480.03,29.74464
106.95,23336.88,2949.0483,12.103489
155.0,22844.46,4273.9834,18.399914
99.2,11231.7,2735.349,24.253126
99.2,11921.61,2735.349,22.791712
106.95,10158.12,2949.0483,29.10346
