FITC-A_raw,FSC-A,Normalised_FITC_A,FITC_fluorescence
80.6,18705.87,2222.4712,11.31987
88.35,6720.75,2436.1704,36.587013
7289.65,8424.21,201005.42,2473.1523
17.05,18773.73,470.13812,1.5967059
24265.25,32200.44,669092.06,2153.6262
54.25,15490.35,1495.8942,9.013537
10788.0,33094.8,297469.22,931.0306
31.0,9588.2705,854.79663,8.244223
39718.75,72390.09,1095208.2,1567.7924
74.399994,6304.89,2051.5117,32.739944
17.05,11602.32,470.13812,3.2017336
8202.6,17495.7,226179.19,1339.5073
34837.8,26941.291,960620.5,3696.2712
3.1,16420.38,85.47966,-0.46020675
81299.05,99378.36,2241746.8,2338.0667
12.4,19060.83,341.91864,0.86006796
52.699997,14492.46,1453.1542,9.397225
41.85,11751.96,1153.9755,9.182025
49.6,13715.55,1367.6746,9.339926
44.949997,12813.36,1239.4551,9.030339
83.7,9349.89,2307.951,24.595755
82.149994,24700.17,2265.211,8.509477
72.85,15282.42,2008.7721,12.6297035
37024.848,36059.76,1020926.3,2934.7524
47180.45,46384.05,1300957.8,2907.3213
7929.8,26340.121,218656.97,859.78253
51.149998,15921.87,1410.4144,8.1854515
-29.449999,9635.25,-812.05676,-9.739192
15614.699,26004.3,430561.06,1715.8702
44433.848,55042.29,1225222.8,2307.1628
38.75,17451.33,1068.4958,5.348808
1398.1,18188.22,38551.33,218.78447
9039.6,31212.99,249258.69,827.0619
23296.5,33120.9,642379.7,2010.1182
1170.25,7339.32,32268.574,454.90234
8202.6,33855.18,226179.19,691.74817
20174.799,33327.96,556301.6,1729.8102
74.399994,17242.53,2051.5117,11.337322
-7.75,18719.791,-213.69916,-2.183722
60.449997,11129.04,1666.8534,14.530577
122.45,5862.06,3376.4465,58.72518
19409.1,23757.96,535188.2,2334.8516
3848.65,19410.57,106123.0,565.9165
96.1,15390.3,2649.8696,16.85358
14957.5,39197.85,412439.38,1090.0526
52324.9,32595.42,1442811.2,4588.8745
15.5,17946.36,427.39832,1.4694731
16216.1,46887.78,447144.12,987.86206
92164.55,98647.56,2541353.0,2670.3237
7405.9,18108.18,204210.92,1168.3702
34.1,7876.98,940.27625,11.377804
24.8,10252.95,683.8373,5.9159493
71.299995,20097.87,1966.0321,9.143515
31.0,16864.08,854.79663,4.255911
69.75,7615.11,1923.2925,25.188887
119.35,17430.45,3290.967,18.577753
38365.598,105808.53,1057896.2,1035.741
69.75,37638.81,1923.2925,4.298554
46.5,9169.8,1282.195,13.499135
77.5,12574.98,2136.9917,16.621521
68.2,12658.5,1880.5525,14.404623
215.45,17310.39,5940.8364,34.586773
38.75,7537.68,1068.4958,13.698838
42942.75,39354.45,1184107.0,3118.931
27.9,19421.88,769.31696,3.1073518
51.149998,7978.77,1410.4144,17.32984
4312.1,7114.86,118902.22,1731.892
0.0,9128.04,0.0,-1.0
9464.3,16300.32,260969.4,1659.1271
14542.1,28048.8,400985.1,1481.3877
17888.549,11880.72,493260.38,4304.0815
7.75,10293.84,213.69916,1.1526492
141.05,45618.45,3889.3247,7.840596
68.2,22995.84,1880.5525,7.4797697
29239.2,33695.97,806244.2,2480.056
19726.85,32302.23,543949.8,1745.1204
93.0,10606.17,2564.39,24.071098
11603.3,11371.7705,319950.38,2916.4434
263.5,20855.64,7265.7715,35.12485
51821.15,44554.44,1428920.8,3324.5618
8142.15,16205.49,224512.33,1435.567
86.799995,19748.13,2393.4304,11.567321
373.55,23466.51,10300.299,44.51444
13878.699,28192.35,382692.44,1406.5586
68.2,19003.41,1880.5525,9.261286
16051.8,21116.64,442613.7,2172.4412
18238.85,34762.59,502919.6,1499.1487
44.949997,13924.35,1239.4551,8.230044
14036.8,27181.41,387051.9,1475.5396
1.55,10457.4,42.73983,-0.57620394
192.2,15050.13,5299.7393,35.51423
32.55,10200.75,897.53644,8.123634
91.45,18019.44,2521.65,13.510801
21672.1,68055.75,597588.3,909.5109
136186.1,137523.52,3755207.0,2830.4233
67369.195,73261.83,1857643.9,2628.2544
5855.9,14854.38,161471.08,1126.1665
27044.398,89086.26,745724.56,866.99176
20994.75,68305.44,578911.0,877.8291
63697.246,96903.21,1756393.2,1878.453
54.25,22712.22,1495.8942,5.8295035
45198.0,45777.66,1246293.5,2822.0244
11310.35,75690.87,311872.53,426.24945
23436.0,27478.95,646226.25,2437.5537
80.6,19890.81,2222.4712,10.585947
37.199997,17776.71,1025.7559,4.9832954
23127.549,37461.332,637721.0,1764.2059
20.15,15012.72,555.6178,2.8376436
1.55,12261.78,42.73983,-0.63856757
9.299999,12998.67,256.43896,1.0456576
54.25,15402.48,1495.8942,9.070663
12522.449,35749.17,345295.1,1000.54926
41.85,11115.12,1153.9755,9.765403
38754.65,54095.73,1068624.0,2047.3765
14298.75,22966.26,394274.94,1779.1506
100.75,17600.1,2778.089,15.367371
68.2,14076.6,1880.5525,12.852736
62032.547,61710.84,1710490.8,2873.1348
12389.149,18377.01,341619.47,1926.5944
23054.7,23374.291,635712.25,2819.1357
5865.1997,10143.33,161727.52,1652.2983
7912.75,61869.18,218186.84,364.68073
26374.799,31110.33,727260.94,2423.0051
23989.35,21732.6,661484.4,3155.1367
103.85,14363.7,2863.5686,19.672316
20582.45,21424.621,567542.2,2745.837
91.45,17870.67,2521.65,13.6316
4546.15,15940.14,125355.92,814.4562
40.3,12352.26,1111.2356,8.32841
52.699997,14856.12,1453.1542,9.142714
44.949997,15139.74,1239.4551,7.489073
69.75,24650.58,1923.2925,7.0903263
10443.899,12230.46,287980.97,2440.5684
22231.648,18485.76,613017.4,3437.6135
-20.15,9851.01,-555.6178,-6.8484836
26.349998,13821.69,726.5771,4.4509025
2486.2,20340.6,68554.69,348.47916
35.649998,9893.64,983.01605,9.302732
261.94998,17889.81,7223.0312,40.866016
15.5,10353.0,427.39832,3.2806969
46.5,17074.62,1282.195,6.786655
55.8,10300.8,1538.6339,14.488602
65.1,43643.55,1795.0729,3.2649102
46768.15,35613.45,1289588.9,3753.7854
21.699999,24576.63,598.3576,1.5245638
16747.75,24978.57,461803.88,1916.0696
71.299995,12881.22,1966.0321,14.826377
79.049995,11444.85,2179.7312,18.748802
89.899994,22839.24,2478.9102,10.254521
63.55,13239.66,1752.3331,12.724221
2692.3499,8650.41,74239.086,888.90533
72.85,25462.291,2008.7721,7.180523
20.15,9295.95,555.6178,5.1976957
27.9,17997.69,769.31696,3.4323745
16040.949,34480.71,442314.5,1329.1567
24.8,17153.791,683.8373,3.1337152
79.049995,16222.0205,2179.7312,12.93304
4589.55,14391.54,126552.64,910.8257
20849.049,23686.621,574893.44,2515.7039
47998.848,42992.79,1323524.4,3191.1567
36739.65,32000.34,1013062.2,3281.6865
6009.3496,23882.371,165702.31,718.4473
119.35,17048.52,3290.967,19.016342
164.29999,5725.47,4530.422,81.04939
15.5,12981.2705,427.39832,2.4139996
37.199997,11155.14,1025.7559,8.534916
21.699999,7782.15,598.3576,6.972768
20996.299,42904.92,578953.75,1398.2156
3.1,19782.06,85.47966,-0.551937
43.399998,10581.81,1196.7152,10.726779
48.05,15581.7,1324.9348,7.817136
31.0,11009.85,854.79663,7.050619
209.25,16615.26,5769.8774,35.00869
5440.5,38091.21,150016.81,407.37863
-27.9,7684.71,-769.31696,-11.380677
141.05,32839.02,3889.3247,11.280948
22352.549,29019.72,616351.06,2201.332
-46.5,11096.85,-1282.195,-12.981254
17.05,17178.15,470.13812,1.837899
8190.1997,21730.86,225837.27,1076.6223
93.0,23089.8,2564.39,10.516268
7994.9,11603.19,220452.05,1969.0834
145.7,37468.29,4017.5442,10.118462
29.449999,13217.91,812.05676,5.37047
29268.648,33729.03,807056.2,2480.12
4112.15,22459.05,113388.77,522.51184
58.899998,25883.371,1624.1135,5.50644
32199.7,53576.34,887877.25,1717.4138
16274.999,31322.61,448768.22,1484.6346
77155.9,23401.26,2127503.2,9426.116
33052.2,26716.83,911384.2,3536.2393
21021.1,23512.621,579637.56,2555.25
69.75,16374.2705,1923.2925,11.17955
31.0,18956.43,854.79663,3.6757808
5350.5996,12721.14,147537.89,1201.6117
33968.25,20826.06,936643.44,4662.533
34.1,15466.86,940.27625,5.303782
4667.05,24686.25,128689.63,539.55054
4471.75,43453.89,123304.414,293.2374
35.649998,16073.25,983.01605,5.3416867
31.0,23502.18,854.79663,2.7713995
8289.399,16501.291,228572.61,1435.3297
37902.15,45678.48,1045117.06,2371.4724
27622.549,57881.1,761666.5,1363.5076
41.85,15732.21,1153.9755,6.6059723
16719.85,44303.01,461034.56,1078.0663
57.35,11017.68,1581.3738,13.883061
9081.45,30404.76,250412.69,853.00934
44.949997,16858.86,1239.4551,6.6234317
-20.15,15997.561,-555.6178,-4.601391
10.849999,12250.47,299.1788,1.5323629
6379.8,18225.63,175917.14,999.8603
25238.648,90190.29,695932.6,799.1203
31584.35,33882.15,870909.56,2664.3237
40.3,14471.58,1111.2356,6.9622917
-17.05,17493.09,-470.13812,-3.7868066
49.6,17379.99,1367.6746,7.15983
27.9,13383.21,769.31696,4.96064
71.299995,23828.43,1966.0321,7.5554543
57.35,15199.7705,1581.3738,9.788111
133.3,19713.33,3675.6257,18.333887
63.55,12407.94,1752.3331,13.644174
44649.297,37196.85,1231163.5,3431.0803
4220.65,15594.75,116380.56,772.83777
46.5,18828.541,1282.195,6.0613103
34.1,13904.34,940.27625,6.0121784
-20.15,7374.99,-555.6178,-8.812006
203.04999,19073.88,5598.9175,29.437773
1.55,15238.92,42.73983,-0.7091785
59560.297,45298.29,1642320.8,3758.448
74.399994,13264.0205,2051.5117,15.03787
13737.649,21493.35,378803.12,1826.4996
9537.149,20491.98,262978.16,1329.7107
367.34998,76493.01,10129.34,12.731162
18339.6,18993.84,505697.7,2759.7437
60.449997,25209.99,1666.8534,5.856028
102.299995,18095.13,2820.8289,15.164524
27.9,16681.38,769.31696,3.7821279
38.75,18986.01,1068.4958,4.83562
27621.0,131309.1,761623.8,600.4418
19193.648,27993.99,529247.3,1959.3867
-15.5,13973.94,-427.39832,-4.1714787
6082.1997,5663.7,167711.1,3069.5022
412.3,22868.82,11368.795,50.5488
57.35,17038.08,1581.3738,8.624136
19584.25,34251.9,540017.75,1633.825
202930.64,170288.58,5595627.0,3406.3057
69.75,15684.36,1923.2925,11.715294
9219.399,24241.68,254216.5,1086.3989
20528.2,32737.23,566046.3,1791.9075
147972.3,93604.17,4080200.8,4518.956
1012.14996,27173.58,27909.11,105.49936
100.75,19366.2,2778.089,13.87475
62.0,21898.77,1709.5933,7.0950766
15.5,9683.1,427.39832,3.5768456
44.949997,10510.47,1239.4551,11.228031
31.0,8699.13,854.79663,9.189078
35067.2,22229.371,966945.94,4509.4814
14281.699,31314.78,393804.78,1303.0057
62.0,13006.5,1709.5933,12.62951
20985.45,26232.24,578654.56,2286.3462
72.85,22139.76,2008.7721,8.408181
79.049995,20584.2,2179.7312,9.980367
72.85,15119.73,2008.7721,12.7763605
14346.8,40355.82,395599.88,1015.4777
2320.3499,78915.96,63981.523,83.069336
764.14996,65908.59,21070.736,32.150154
9627.05,18845.07,265457.1,1459.6443
330.15,21914.43,9103.584,42.075478
18.599998,18182.13,512.8779,1.9249411
105.399994,21864.84,2906.3083,12.782985
23975.398,39456.24,661099.7,1736.3973
623.1,30097.65,17181.412,58.19352
7832.15,23129.82,215964.38,967.1836
6.2,10188.57,170.95932,0.7399125
48.05,10949.82,1324.9348,11.546869
17257.7,24190.35,475865.28,2038.8102
30110.299,29266.8,830263.94,2940.635
54014.4,87620.31,1489397.6,1761.5999
51.149998,15974.94,1410.4144,8.154937
6409.25,8324.16,176729.2,2200.485
2459.8499,53150.04,67828.11,131.32869
5840.4,24499.2,161043.69,680.6159
-3.1,17635.77,-85.47966,-1.5025928
16178.899,19568.91,446118.34,2362.912
36000.3,32220.45,992675.4,3193.6519
40.3,13671.18,1111.2356,7.4284563
10.849999,10339.95,299.1788,2.0002694
106.95,33986.55,2949.0483,7.9975176
64531.15,74750.4,1779387.4,2467.3394
105.399994,25086.45,2906.3083,11.01297
120.899994,31533.15,3333.7068,9.962457
