Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
55.8,33603.75,1196.6,6443.3496,91171.0,29439.148,8585.45,4670.24,727.60004,15425.249,84016.84,177669.47,547.2428
55.8,44707.56,624.64996,10383.449,126259.9,14475.449,2345.15,3172.8801,220.32,6753.05,38686.918,286314.12,663.06366
55.9,16540.44,288.3,227.84999,2614.8499,702.14996,116.25,39.44,17.68,254.13998,2195.5598,6282.755,38.38682
55.9,18571.89,271.25,8828.8,106773.3,10808.149,1460.1,640.56,14.96,1350.61,29359.719,243446.08,1358.235
56.0,20390.19,148.79999,446.4,5719.5,2039.7999,709.89996,178.16,23.12,1188.1699,6332.5396,12309.071,61.596764
56.0,51196.02,1532.95,29288.799,262143.0,42271.598,6241.8496,3342.8801,310.08002,13115.72,106500.375,807611.8,1634.7402
56.0,21158.4,137.95,404.55,5373.8496,1683.2999,407.65,84.32,62.56,854.11993,5089.3496,11155.096,53.668648
56.0,12014.7,147.25,66.65,1033.85,1215.2,316.19998,1298.8,110.16,505.65997,2069.7998,1837.8129,14.861206
56.1,20379.75,302.25,147.25,1802.6499,1261.7,635.5,2204.56,266.56,2085.52,3548.7898,4060.284,19.658817
56.2,26472.36,553.35,978.05,15594.55,7210.5996,1763.8999,586.16003,160.48,4681.94,25179.51,26968.834,104.63733
56.2,44355.21,871.1,48646.75,262143.0,67659.05,10894.949,3916.8,361.76,10088.31,183331.88,1341389.6,3134.8708
56.2,27189.24,375.09998,142.59999,1691.0499,2094.05,607.6,2541.84,242.08,2993.3499,4288.94,3932.0642,13.995861
56.2,99216.54,1692.6,64008.797,262143.0,104253.0,19001.45,7516.72,874.48,54281.156,262143.0,1764984.0,1843.6101
56.2,42946.68,833.89996,9129.5,115896.59,23101.2,5877.5996,3054.56,414.80002,7404.1196,56588.066,251737.61,606.808
56.2,62759.19,1405.85,153153.94,262143.0,195969.6,25162.7,4371.04,481.44,42941.797,262143.0,4223079.5,6976.499
56.3,61368.06,931.55,49007.9,262143.0,64120.4,9997.5,5185.68,369.92,16775.86,167584.36,1351348.0,2282.351
