Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
53.3,11145.57,134.84999,17.05,652.55,302.25,240.25,65.28,-19.04,226.62999,962.85,470.13812,3.3739219
53.4,46540.65,948.6,51782.4,262143.0,70937.3,11885.399,3722.32,326.4,15129.189,185972.83,1427852.2,3180.2568
53.4,46231.8,1097.4,36562.95,262143.0,53938.45,7410.55,4328.88,318.24,25262.04,134322.16,1008189.9,2260.2544
53.4,53257.92,917.6,133718.5,262143.0,178707.25,25678.85,6205.68,673.2,48065.207,262143.0,3687165.2,7177.8726
53.4,25992.99,291.4,1213.6499,18810.799,9076.8,2658.25,1100.24,236.64,5498.07,26425.318,33465.285,132.50151
53.4,8597.34,196.84999,1105.15,14492.5,3386.75,429.34998,1222.64,57.12,4473.65,11964.2295,30473.5,366.54126
53.5,26836.89,203.04999,454.15,8069.3,4715.1,1227.6,280.16,163.2,2918.68,14259.35,12522.7705,47.385597
53.6,21403.74,533.2,4619.0,57058.598,10544.649,2431.95,1570.8,126.48,13546.709,30747.008,127364.7,616.03143
53.8,18347.43,874.19995,41705.848,262143.0,67342.85,11039.1,6548.4,561.68,25973.37,159747.94,1150000.6,6498.362
53.8,37916.34,973.39996,50185.9,262143.0,67987.65,10295.1,3512.8801,361.76,21338.59,171752.78,1383830.2,3783.4634
53.9,19394.041,570.39996,3654.9,48635.9,11973.75,2605.5498,2888.6401,224.40001,17755.738,36816.24,100780.52,537.83545
53.9,22573.89,345.65,41185.047,262143.0,56232.45,7646.15,2229.04,221.68001,15120.02,145334.02,1135640.0,5215.535
54.0,48600.81,996.64996,91105.9,262143.0,126421.09,14985.399,7027.12,495.04,14552.789,262143.0,2512161.8,5358.8423
54.0,15561.69,111.6,9.299999,613.8,204.59999,55.8,125.12,-73.44,356.31998,1230.09,256.43896,0.70873654
54.1,34258.86,1064.85,73380.1,262143.0,100630.65,13485.0,4856.56,341.36002,17502.91,234070.8,2023389.1,6123.271
54.1,24292.14,990.44995,31181.35,262143.0,46027.25,6446.4497,4396.88,375.36002,19208.53,121583.71,859797.2,3669.1018
54.2,29064.96,322.4,38204.4,262143.0,46805.348,4857.6997,960.16003,108.8,4801.15,120195.12,1053451.4,3757.3103
