Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
55.7,43163.31,434.0,1258.6,17513.45,6615.4,2559.0498,455.6,167.28,4596.79,24233.69,34704.742,82.37234
55.8,7690.8,105.399994,9.299999,9.299999,91.45,-3.1,-50.32,55.760002,41.92,221.38998,256.43896,2.4574857
55.8,78103.38,2239.75,106886.445,262143.0,136835.55,18950.299,8304.16,769.76,25572.51,262143.0,2947296.0,3911.9272
55.8,8872.26,-4.6499996,38.75,485.15,147.25,164.29999,35.36,-1.36,302.61,594.74,1068.4958,11.487815
55.9,6942.6,97.649994,-9.299999,421.59998,286.75,-12.4,47.600002,27.2,220.07999,1053.24,-256.43896,-4.8300967
55.9,17264.28,226.29999,110.049995,664.94995,1004.39996,289.85,1452.48,34.0,1395.1499,1727.8899,3034.5278,17.225967
56.0,29588.7,323.94998,22129.35,262143.0,30725.648,3764.95,1640.16,175.44,4138.29,70805.5,610196.56,2137.4138
56.0,75843.99,1151.65,147301.14,262143.0,187686.39,23941.299,6710.24,565.76,20091.469,262143.0,4061694.2,5552.08
56.1,23847.57,271.25,17150.75,204034.25,21641.1,2965.15,1126.08,104.72,2257.13,54908.65,472916.25,2055.3071
56.1,17716.68,248.0,-1.55,691.3,892.8,292.94998,1449.76,167.28,1278.5599,1137.08,-42.73983,-1.2501488
56.2,21792.63,289.85,111.6,1297.35,678.89996,452.59998,1689.12,87.04,945.81995,3178.0598,3077.2678,13.642104
56.3,17579.22,83.7,136.4,1987.1,1252.3999,544.05,129.2,65.28,1295.59,4964.9,3761.105,21.185219
56.3,18798.09,155.0,4676.35,56288.25,6857.1997,731.6,818.72003,59.84,2113.03,17487.19,128946.08,710.2828
56.3,26000.82,480.5,1641.45,23921.148,8715.649,2030.4999,2401.76,285.6,6467.4697,32277.088,45261.48,179.50514
56.3,20512.86,299.15,6128.6997,74522.445,8630.399,1328.35,694.96,12.24,2416.95,22496.629,168993.28,853.2621
56.3,20110.92,341.0,43.399998,723.85,1129.95,458.8,3318.4001,223.04001,1399.08,1823.5199,1196.7152,5.1703067
56.3,19556.73,176.7,15878.199,191733.44,19957.799,1844.5,463.76,118.32,2130.0598,51518.367,437826.8,2320.4214
56.4,34289.31,410.75,99.2,1475.6,1077.25,192.2,233.92,-34.0,858.05,3647.0398,2735.349,7.2718363
56.4,5916.0,226.29999,34.1,229.4,227.84999,283.65,408.0,40.8,178.15999,795.17,940.27625,15.480682
56.5,72602.37,868.0,85172.5,262143.0,111268.3,14828.85,5257.7603,503.2,14216.119,262143.0,2348553.8,3353.2668
56.7,20973.96,334.8,20.15,416.94998,463.44998,193.75,1646.96,131.92,3353.5999,2128.75,555.6178,1.7469046
56.7,7974.42,117.799995,1.55,595.19995,644.8,-15.5,-39.44,13.6,392.99997,1057.1699,42.73983,-0.4442473
56.8,39700.71,362.69998,36961.3,262143.0,47005.297,6675.8496,2363.68,91.12,9519.77,121708.164,1019174.06,2660.938
56.8,24194.7,353.4,21222.6,251344.89,25384.35,3543.2998,1870.0,174.08,5572.7397,68257.55,585193.75,2506.9988
56.9,12840.33,199.95,74.399994,1384.1499,740.89996,91.45,828.24,44.88,369.41998,1809.1099,2051.5117,15.56707
56.9,12621.09,57.35,71.299995,635.5,489.8,131.75,1154.64,73.44,1135.7699,1425.2799,1966.0321,15.152571
56.9,39916.47,424.69998,31468.1,262143.0,41047.098,6178.3,2205.92,165.92,8626.35,103066.87,867704.06,2253.07
56.9,37295.16,396.8,25266.549,262143.0,30688.45,4736.8,1346.4,179.52,2694.67,81175.45,696702.0,1936.0573
57.0,21226.26,263.5,15831.699,191232.8,21230.35,2183.95,1166.88,111.520004,1889.0199,49317.566,436544.62,2131.5688
57.0,44748.45,454.15,58.899998,1982.45,1432.2,787.39996,375.36002,-10.88,1579.86,6336.4697,1624.1135,2.7634509
57.1,98338.71,1608.8999,84304.5,262143.0,107439.8,13841.5,7863.52,803.76,21355.62,262143.0,2324619.5,2450.1804
57.1,51918.12,615.35,37954.848,262143.0,50657.098,6621.5996,2793.44,136.0,6901.0796,120700.77,1046570.2,2089.2454
57.1,51565.77,1063.2999,65220.9,262143.0,85553.8,11101.1,3624.4001,281.52,15092.51,218599.69,1798406.6,3615.3816
57.1,4829.37,-29.449999,63.55,367.34998,302.25,234.04999,36.72,35.36,271.16998,897.35,1752.3331,36.624786
57.1,16701.39,494.44998,3039.5498,42290.2,13185.85,3631.65,2037.28,170.0,8843.81,47157.38,83812.805,519.36206
57.2,42676.98,478.94998,94.549995,1723.6,926.89996,0.0,80.24,29.92,913.06995,3167.5798,2607.1296,5.334565
57.2,17210.34,196.84999,10261.0,122956.84,12596.85,1624.3999,529.04,133.28,1709.5499,33414.168,282937.7,1703.7051
57.2,44196.87,1753.0499,252831.34,262143.0,262143.0,43747.2,9218.08,830.96,63561.195,262143.0,6971593.0,16355.425
57.2,8572.98,17.05,0.0,409.19998,434.0,206.15,624.24,130.56,377.27997,1118.74,0.0,-1.0
57.2,34018.74,544.05,42879.2,262143.0,56748.598,6570.4497,2438.48,216.24,7279.67,138273.11,1182354.8,3602.9395
57.2,4105.53,93.0,6.2,227.84999,139.5,57.35,111.520004,-1.36,231.87,675.95996,170.95932,3.3178887
57.2,21515.1,303.8,62.0,362.69998,899.0,649.44995,2438.48,189.04001,2512.5798,2430.0498,1709.5933,7.2394323
57.2,15857.49,246.45,-41.85,623.1,102.299995,-23.25,59.84,73.44,197.81,1158.0399,-1153.9755,-8.545881
57.3,22286.791,195.29999,627.75,8433.55,1658.5,381.3,66.64,14.96,1053.24,5781.03,17309.633,79.53565
57.3,65821.59,947.05,294.5,5544.3496,2926.4,649.44995,489.6,93.840004,2401.23,10400.09,8120.568,11.792809
57.3,23925.871,274.35,5415.6997,65041.098,7647.6997,1746.85,1644.24,81.6,3555.3398,22659.068,149332.97,646.196
57.3,34168.38,361.15,31878.85,262143.0,41386.547,5341.3,1535.4401,76.16,3836.9897,101506.66,879030.1,2666.6401
57.3,15661.74,34.1,871.1,12739.449,4146.25,1663.1499,994.16003,28.56,2403.8499,13872.899,24019.785,158.02924
57.4,28276.74,427.8,15743.35,187038.5,21242.75,3613.0498,1289.28,54.4,3180.68,53285.56,434108.47,1590.9037
57.4,59362.71,806.0,282.1,4722.85,2052.2,478.94998,331.84,73.44,1958.45,8549.06,7778.6494,12.587462
57.4,19775.97,125.549995,9419.35,112216.9,12666.6,1085.0,901.68,87.04,2327.8699,31725.578,259729.95,1360.8589
57.4,14864.82,215.45,-60.449997,213.9,689.75,-23.25,742.56,58.48,719.18994,994.29,-1666.8534,-12.6274805
57.4,49011.45,482.05,44799.65,262143.0,61108.75,8613.35,4433.6,367.2,24489.139,155346.34,1235309.4,2612.5215
57.5,22805.31,168.95,10667.1,128498.09,13308.3,1963.85,1017.28,58.48,2085.52,36433.72,294135.5,1336.3939
57.5,31576.65,472.75,21724.799,258973.98,28245.648,2972.9,1787.04,131.92,5065.77,69416.9,599041.44,1966.1555
57.5,20241.42,306.9,13.95,370.44998,841.64996,220.09999,2192.32,17.68,1797.32,1389.9099,384.65848,0.9705262
57.5,49203.72,632.39996,1506.6,25379.7,10943.0,3699.8499,553.52,168.64,8300.159,40608.688,41543.117,86.54857
57.5,26131.32,364.25,128.65,2120.4,1253.95,289.85,1857.76,232.56,3499.0098,4465.79,3547.406,13.076589
57.5,29868.84,331.69998,9189.95,111305.5,13416.8,1895.6499,1648.3201,180.88,6819.86,36999.637,253404.47,878.7187
57.6,50098.95,703.69995,198.4,3878.0999,2159.15,917.6,240.72,-14.96,2001.6799,7307.1797,5470.698,10.323013
57.6,18458.791,212.34999,-35.649998,956.35,903.64996,172.04999,1501.4401,110.16,854.11993,2038.3599,-983.01605,-6.5221124
57.6,14971.83,178.25,-15.5,807.55,905.19995,554.89996,930.24,55.760002,810.88995,2676.3298,-427.39832,-3.9600961
57.6,15766.14,248.0,3.1,292.94998,610.69995,102.299995,1437.52,204.0,1042.76,1232.71,85.47966,-0.4378072
57.6,60856.5,874.19995,89704.695,262143.0,115431.59,15613.149,4881.04,443.36002,26075.549,262143.0,2473525.0,4213.6084
57.7,26448.0,178.25,527.0,7725.1997,3496.7998,835.44995,72.08,74.8,2119.5798,9783.079,14531.543,55.972694
57.7,25537.98,336.34998,14446.0,172497.94,19698.95,2404.0498,1373.6,153.68001,1938.7999,45838.207,398335.25,1616.3726
57.7,13613.76,182.9,1883.25,22192.898,3380.5498,892.8,1028.16,104.72,1793.3899,7626.82,51928.895,394.5295
57.7,80553.3,1553.1,91171.0,262143.0,121462.65,14670.75,6508.96,598.4,18450.04,262143.0,2513957.0,3235.1035
