Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
54.6,15450.33,172.04999,641.69995,7751.55,2630.3499,607.6,926.16003,62.56,3529.14,7591.4497,17694.29,117.75263
54.6,50083.29,948.6,79527.4,262143.0,102145.0,14473.899,4573.68,439.28,19938.2,257388.78,2192895.2,4539.1787
54.6,35212.38,1153.2,36483.9,262143.0,56567.25,8723.399,5434.56,579.36,31518.598,148312.95,1006010.1,2961.476
54.7,90803.64,1965.3999,61538.098,262143.0,84022.4,12243.449,3964.4001,398.48,17484.568,202670.1,1696856.8,1936.7146
54.7,56555.22,835.44995,47034.75,262143.0,58715.547,9639.449,2339.2,228.48,14755.84,150068.36,1296940.2,2376.9084
54.8,19901.25,260.4,1086.5499,16901.2,9180.649,3420.8499,769.76,334.56,4007.2898,18596.76,29960.621,155.10555
54.8,23282.07,331.69998,6551.8496,76033.695,10248.6,1993.2999,2339.2,250.24,11436.3,34287.938,180661.27,803.621
54.8,40565.49,458.8,43241.9,262143.0,61561.348,8427.35,3397.28,342.72,8465.22,144530.98,1192355.8,3046.8743
54.9,41679.96,579.7,6390.65,79228.25,11789.3,2354.45,1777.52,233.92,7523.3296,32132.988,176216.33,437.39612
54.9,21597.75,294.5,23308.898,262143.0,30169.2,3947.8499,858.16003,84.32,2479.8298,71770.97,642721.56,3084.7607
54.9,30516.99,367.34998,27495.45,262143.0,34103.098,5301.0,1509.6,106.08,3309.0598,85708.055,758161.9,2575.132
55.1,18818.97,153.45,570.39996,8473.85,3253.45,1226.0499,631.04,77.520004,3164.96,12709.619,15728.257,85.66278
55.1,78254.76,1608.8999,51529.75,262143.0,78815.945,11970.649,10133.36,864.96,27384.238,192182.23,1420885.8,1881.7657
55.2,26838.63,297.59998,33934.15,262143.0,43297.7,6238.75,660.96,16.32,3662.7598,106889.445,935703.1,3614.144
55.2,73411.47,1748.3999,49418.65,262143.0,69275.695,10388.1,8451.04,629.68,41889.867,177144.75,1362674.0,1923.7572
55.2,43198.11,934.64996,36531.95,262143.0,53752.45,8794.7,4161.6,416.16,20777.908,126417.62,1007335.06,2417.0044
55.2,14565.54,201.5,689.75,9517.0,3278.25,694.39996,973.76,122.4,2897.72,13034.499,19019.225,134.39857
55.3,23191.59,395.25,5705.55,70109.6,11279.35,2227.3499,2786.6401,388.96,7397.57,34654.74,157325.31,702.422
55.4,38301.75,593.64996,30696.2,262143.0,41615.95,5845.05,3190.56,225.76001,13929.2295,103707.45,846419.6,2290.474
55.4,18635.4,234.04999,20587.1,245822.25,29553.85,3493.7,2129.76,107.44,5131.27,71879.695,567670.44,3157.6785
55.4,15877.5,187.54999,1367.1,16594.299,5477.6997,1754.6,1298.8,278.8,2684.19,13618.76,37696.53,245.18816
55.4,17339.97,195.29999,11119.699,132377.75,15594.55,3016.2998,1107.04,4.08,2927.8499,40006.09,306615.53,1832.5538
55.4,19842.96,193.75,20830.45,248638.6,30494.7,4524.4497,2325.6,233.92,4319.07,70692.836,574380.56,3000.5193
55.5,19368.81,274.35,20162.398,242692.8,33652.05,6169.0,2279.36,265.2,6767.4595,71819.44,555959.7,2975.379
55.5,37440.45,506.84998,13622.949,160511.8,17679.299,2387.0,2161.04,146.88,6683.6196,45450.45,375640.38,1039.3491
55.5,15754.83,189.09999,3937.0,47106.047,8842.75,1957.6499,1146.48,149.6,4539.15,19063.12,108559.17,713.49744
55.5,8954.91,75.95,65.1,644.8,130.2,124.0,55.760002,88.4,386.44998,914.37994,1795.0729,19.785894
55.6,37704.93,567.3,35309.0,262143.0,47371.098,6319.3496,2786.6401,183.6,15801.22,115096.59,973613.4,2676.542
55.7,63731.85,1078.7999,37062.05,262143.0,51835.098,6998.25,4080.0,414.80002,24373.86,128292.23,1021952.1,1661.7306
55.7,46720.742,589.0,75140.9,262143.0,92308.695,11614.149,2216.8,148.24,8739.01,235777.72,2071941.5,4597.494
55.7,25170.84,294.5,15225.649,182050.6,19615.25,2611.75,1086.64,80.24,4729.0996,49145.957,419833.34,1728.526
55.7,9999.78,266.6,475.84998,6417.0,2346.7,441.75,1332.8,70.72,4529.98,11693.06,13121.128,135.05942
55.7,39832.082,429.34998,34224.0,262143.0,43409.297,7215.25,1564.0,119.68,4286.32,109478.01,943695.5,2455.6697
55.7,29439.06,513.05,11115.05,130723.9,14518.85,2208.75,1955.68,159.12,5102.4497,35596.63,306487.34,1078.5344
55.8,27532.02,458.8,12533.3,150419.75,16288.949,2453.65,1321.92,115.6,4679.32,40302.15,345594.28,1300.5964
55.8,11507.49,323.94998,1718.95,24037.398,8318.85,2745.0498,2922.6401,326.4,4063.6199,22374.799,47398.473,426.10202
55.9,21727.38,325.5,12688.3,153704.19,21137.35,2869.0498,1884.96,170.0,7118.5396,47972.2,349868.25,1668.7252
55.9,22091.041,308.44998,204.59999,4730.6,3611.5,1624.3999,319.6,141.44,2106.48,10063.42,5641.6577,25.481247
55.9,24672.33,319.3,2490.8499,33501.7,9162.05,2328.0999,2231.76,265.2,5877.9697,23184.379,68682.91,287.65985
56.0,21682.14,210.79999,52.699997,581.25,292.94998,147.25,107.44,-43.52,224.01,1028.35,1453.1542,5.9495616
56.1,42585.63,860.25,44252.5,262143.0,57554.598,7756.1997,3492.48,388.96,21009.78,153162.58,1220222.2,2970.1443
56.1,31064.22,339.44998,34434.8,262143.0,41169.547,5824.9,1561.28,167.28,5160.09,107742.26,949508.1,3168.466
56.1,35000.97,714.55,1486.45,21541.898,9259.7,3974.2,1044.48,306.0,7296.6997,35533.75,40987.496,120.4281
56.1,18027.27,240.25,1450.7999,18941.0,3768.0498,697.5,1238.96,232.56,5589.7695,14989.02,40004.48,229.10527
56.1,35273.28,866.44995,3186.7998,41918.2,9873.5,1718.95,2452.08,191.76,12427.97,30795.479,87873.086,257.31992
56.1,14094.87,224.75,62.0,1746.85,1292.7,220.09999,44.88,8.16,696.92,3150.5498,1709.5933,11.577073
56.3,29079.75,299.15,889.69995,13804.3,7170.3,2098.7,888.08,259.76,5445.67,24202.248,24532.662,86.478615
56.3,9533.46,218.54999,20367.0,238462.84,28671.898,4491.9,2079.44,282.88,4267.98,66494.29,561601.4,6107.372
56.4,17573.13,212.34999,5446.6997,67866.75,12032.649,3462.7,1623.84,212.16,5563.57,34344.27,150187.77,885.2031
56.4,14717.79,203.04999,2737.2998,33896.95,4837.55,790.5,961.52,112.880005,5860.94,16213.869,75478.54,530.776
56.5,32111.7,559.55,24214.1,262143.0,30494.7,3923.0498,1610.24,199.92,7994.9297,77673.83,667681.6,2155.0261
56.5,16798.83,815.3,47180.45,262143.0,62694.4,8405.649,4255.44,375.36002,18443.488,149584.97,1300957.8,8029.3047
56.5,18674.55,333.25,5411.05,65572.75,10770.949,1836.75,2586.72,107.44,14256.7295,37055.97,149204.75,827.4768
56.5,19748.13,258.85,18727.1,222104.14,26458.5,4172.6,1653.76,227.12,4598.0996,64846.31,516382.66,2710.3997
