FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,normalized_FITC_A,FITC_fluorescence
51678.0,810.12006,98698.055,262143.0,51147.46,8134.1704,15198.78,1330.27,6495.72,128586.484,55.4,1029504.7,2064.7156
40022.61,653.12,91408.55,262143.0,49133.152,7997.58,12798.54,1227.52,6656.7603,120550.33,55.5,953468.94,2469.2961
58094.25,860.36005,103894.75,262143.0,58002.082,9826.63,19552.64,1641.26,6350.52,132634.92,55.6,1083710.6,1933.3188
67112.67,971.83,89521.41,262143.0,53044.023,7369.58,18766.26,1582.35,7208.5205,116029.33,55.8,933784.44,1441.7463
45869.01,671.96,82395.17,262143.0,45528.43,6141.8403,13882.21,1297.39,5938.68,111522.84,55.8,859451.75,1941.898
57076.35,1263.8501,149242.64,262143.0,82056.055,13308.891,31359.3,2727.67,7846.08,183340.1,56.0,1556727.8,2827.1624
59424.48,1182.2101,156020.33,262143.0,82005.81,13960.44,31038.72,2634.51,11817.961,201220.81,56.0,1627424.8,2838.7715
40133.1,551.07,87408.18,262143.0,48439.21,8082.3604,13194.47,1231.63,5083.3203,108342.96,56.6,911741.7,2354.6836
58611.03,904.32,104262.13,262143.0,56011.32,9184.5,21065.12,2020.75,6791.4004,136422.0,56.6,1087542.8,1923.0435
56824.05,1197.91,172326.34,262143.0,90176.09,15020.19,27376.71,2623.55,10012.2,217731.38,56.6,1797510.4,3279.1
29074.53,356.39,34262.11,160755.45,17543.18,2618.76,5040.23,428.81,3532.32,48843.96,56.7,357382.97,1273.5857
43975.02,693.94,74396.02,262143.0,36461.68,6802.81,9465.33,842.55,5101.8003,98528.766,56.8,776013.8,1828.8323
33209.64,601.31,86799.02,262143.0,45712.12,7234.56,11943.66,948.04,5243.04,107091.6,56.8,905387.7,2825.951
61584.69,1306.24,201766.98,262143.0,109232.75,17134.98,29734.48,2519.43,10178.5205,245822.3,56.8,2104601.2,3542.602
50734.05,753.60004,78846.97,262143.0,40369.41,7415.1104,12467.0,1135.73,6457.4404,102614.164,56.9,822441.0,1679.9435
7943.1,232.36,1541.7401,8353.971,3430.4502,1521.3301,4999.13,432.92,1008.48004,5235.12,57.0,16081.661,208.93689
32072.55,397.21002,63096.73,262143.0,33166.25,4975.33,9865.37,853.51,3313.2002,78819.84,57.0,658152.56,2126.8496
28793.52,370.52002,26551.842,124755.34,12910.11,1420.8501,2089.25,175.36,2411.6401,34312.082,57.2,276958.3,996.3958
55240.65,1073.88,148303.78,262143.0,82663.64,11245.91,26128.64,2281.05,7830.24,184070.05,57.7,1546934.6,2902.7625
14517.69,122.46001,858.79004,4672.3203,1731.7101,301.44,1715.24,204.13,545.16003,3343.56,57.8,8957.911,62.981895
3888.03,34.54,39.25,175.84001,-106.76,89.490005,-24.66,-32.88,-68.64,-10.56,57.8,409.4109,9.918869
50741.88,816.4,117511.37,262143.0,61781.07,9518.91,16964.71,1324.79,6762.3604,147110.05,58.1,1225743.5,2503.8455
71247.78,1428.7001,166864.31,262143.0,92116.61,15218.011,31267.51,2971.53,13858.681,215121.73,58.2,1740536.8,2532.143
64619.25,1061.3201,122890.19,262143.0,67905.64,11070.07,21010.32,1746.75,7608.4805,157147.33,58.5,1281849.2,2055.946
76267.68,1516.62,171433.02,262143.0,94086.96,15922.94,34474.68,3050.99,11927.5205,221690.05,58.7,1788192.2,2430.2048
87471.54,1995.4701,256798.62,262143.0,136850.62,22634.691,46182.7,3901.76,17016.121,262143.0,58.9,2678628.2,3174.3643
52896.87,934.15,100302.59,262143.0,51681.26,7324.0503,18153.87,1552.21,8766.12,135826.69,59.0,1046241.44,2049.925
46483.23,659.4,83395.266,262143.0,48177.023,7421.39,13789.05,1409.73,6634.3203,109017.484,59.0,869883.56,1939.4958
63530.01,1438.12,150768.67,262143.0,88918.52,13478.45,28164.46,2730.41,11105.16,194339.64,59.1,1572645.5,2565.846
40603.77,756.74005,92188.836,262143.0,52459.98,8368.101,15539.91,1591.9401,6556.4404,122771.88,59.6,961608.0,2454.7244
64755.84,1109.99,134622.8,262143.0,77540.734,12213.03,27169.84,2250.91,8426.88,176876.05,59.8,1404230.4,2247.5745
38027.7,431.75,29266.371,137717.27,14547.62,1990.76,3116.75,326.06,2610.9602,40073.883,59.9,305273.16,831.4084
12028.62,100.48,690.80005,3375.5,797.56,284.17,205.5,89.05,352.44,2232.12,59.9,7205.6323,61.116096
27746.041,368.95,31436.111,146545.38,15431.53,2425.6501,2213.92,172.62,2882.8801,41459.883,60.1,327905.4,1224.4496
8294.58,28.26,-3.14,-64.37,-37.68,73.79,16.44,-36.99,-14.52,401.28003,60.1,-32.752872,-1.4094518
42470.79,643.7,96504.766,262143.0,55876.3,9804.65,14652.15,1287.8,8094.24,125221.805,60.1,1006626.8,2456.684
29276.371,379.94,46048.1,219795.3,25003.82,3636.12,8620.04,968.59,3434.6401,61489.562,60.5,480320.88,1700.2263
56429.94,761.45,81336.99,262143.0,46864.5,6132.4204,15778.29,1264.51,5695.8003,106197.96,60.9,848414.06,1558.0
75771.78,1518.1901,168566.2,262143.0,95074.49,15131.66,34325.35,3581.18,13974.841,218371.56,61.0,1758289.0,2405.1938
10257.3,95.770004,-26.69,94.200005,12.56,-43.960003,47.95,-80.83,67.32,698.28,61.1,-278.3994,-3.8143828
60498.06,1124.12,177257.72,262143.0,95289.586,14714.04,32671.76,2848.23,11213.4,232594.56,61.2,1848948.9,3168.0664
77804.97,1637.51,164601.95,262143.0,87436.445,14238.33,29019.34,2648.21,12311.641,213183.97,61.3,1716938.5,2287.2068
51780.66,956.13,102626.195,262143.0,59666.28,9452.971,20181.47,1785.11,6126.12,134575.33,61.3,1070478.5,2142.6716
27953.97,825.82,95864.2,262143.0,51932.46,9247.301,17526.41,1579.61,5421.24,126747.73,61.4,999945.2,3708.203
25838.13,463.15002,57783.85,262143.0,31153.512,4103.98,9257.09,691.85,3784.4402,75783.84,61.5,602734.75,2417.8728
62379.0,1119.41,122246.484,262143.0,67588.5,12137.67,22215.92,1828.95,9637.32,157984.2,61.5,1275134.9,2118.657
63736.2,931.01,101850.62,262143.0,55061.473,7628.6304,18126.47,1611.12,8931.12,132782.77,61.6,1062388.6,1727.4034
36838.41,416.05002,58606.53,262143.0,31709.291,4177.77,10701.07,1001.47003,5029.2,78009.36,61.7,611316.0,1719.73
31367.85,508.68002,67378.125,262143.0,36147.68,5830.98,9333.81,868.58,4700.52,89899.92,62.0,702811.2,2322.2812
64206.87,1617.1001,214184.11,262143.0,114025.96,18887.102,30734.58,2818.09,12942.601,262143.0,62.0,2234122.5,3607.057
30711.0,472.57,46884.91,222710.78,24953.58,4063.1602,7810.37,713.77,3091.4402,59257.44,62.3,489049.5,1650.2269
71339.13,993.81006,134583.55,262143.0,74383.46,13508.28,23168.07,1972.8,8384.641,169700.53,62.3,1403820.9,2039.4772
32260.47,456.87003,12804.921,60266.023,6504.5103,1345.49,1990.61,208.24,1673.76,19986.121,62.3,133566.22,428.31277
64136.4,1102.14,113528.27,262143.0,62421.633,11244.341,21887.12,2044.04,9650.5205,150940.69,62.3,1184196.5,1913.5516
44728.44,920.02,36050.34,168316.56,21472.89,3356.6602,14723.39,1189.16,5954.52,51973.684,62.3,376035.72,870.7525
53789.492,855.65,145542.14,262143.0,75758.78,11396.631,18392.25,1724.83,8471.761,187030.81,62.4,1518128.4,2925.57
52029.48,924.73004,107617.23,262143.0,57061.652,8193.83,16061.88,1172.72,6725.4004,135377.89,62.4,1122539.2,2236.1748
62970.6,1183.78,29495.592,136897.72,15216.44,3069.35,6407.49,605.54,6415.2,45969.0,62.6,307664.12,505.62534
28087.08,584.04004,62252.07,262143.0,31742.262,4169.92,8888.56,768.57,4803.48,82078.92,62.6,649342.06,2396.2583
47952.66,880.77,109970.66,262143.0,58273.69,8746.471,18157.98,1635.78,8825.5205,147804.36,62.8,1147087.5,2479.4573
21341.97,353.25,33458.27,157659.4,18742.66,3554.4802,7141.81,498.68,3432.0002,47108.16,62.9,348998.22,1694.6514
30908.49,332.84,185.26001,954.56006,992.24005,4.71,1508.37,126.04,1763.52,3177.2402,62.9,1932.4196,5.482932
31779.36,491.41,59882.94,262143.0,29376.271,4590.68,8359.74,731.58,5291.8804,79679.164,63.0,624630.06,2037.1006
49944.96,668.82,74380.32,262143.0,43446.613,7622.35,15813.91,1520.7,6470.64,101328.484,63.2,775850.06,1609.7717
50819.31,850.94,96952.21,262143.0,56978.44,9537.75,21492.56,1757.71,7484.4004,124400.766,63.3,1011294.06,2062.4624
28069.68,857.22003,71380.055,262143.0,38779.0,4951.7803,12517.69,1168.61,5496.48,90800.164,63.4,744554.7,2749.4707
37479.6,500.83002,73554.5,262143.0,37761.64,6176.3804,9716.04,895.98,4645.08,99921.37,63.4,767236.0,2121.6672
16237.68,241.78001,29.830002,-65.94,157.0,-91.060005,38.36,-5.48,415.80002,307.56,63.5,311.1523,0.9869957
31018.11,461.58002,71606.13,262143.0,38227.93,5284.62,8881.71,1067.23,3899.2803,91820.52,63.7,746912.9,2495.9077
56187.21,861.93005,115953.92,262143.0,63928.832,11063.79,18433.35,2030.34,7116.12,148005.0,64.0,1209498.1,2231.11
49727.46,756.74005,81077.945,262143.0,42204.742,6815.37,12773.88,1138.47,5310.3604,104760.484,64.2,845711.94,1762.4941
39278.76,690.80005,65165.992,262143.0,36483.66,5042.8403,13223.24,1220.67,5982.24,86877.125,64.2,679736.75,1793.4479
58726.742,973.4,129405.69,262143.0,67753.35,11280.45,19404.68,1765.93,7950.3604,162066.97,64.3,1349811.5,2382.335
21655.17,449.02002,49900.883,234895.56,27283.46,3358.2302,7932.3,690.48,4031.2803,68311.32,64.3,520508.7,2491.3801
70630.95,1207.3301,169242.86,262143.0,88894.98,13032.57,25714.9,2223.51,8313.36,206985.25,64.3,1765347.0,2590.6892
83996.76,1337.64,168658.83,262143.0,96234.73,16602.75,35093.92,3141.41,13824.36,213334.45,64.4,1759255.1,2170.7717
42225.45,632.71,492.98,3259.32,1340.78,425.47,298.66,32.88,1099.56,4655.64,64.5,5142.201,11.627653
117153.33,2000.18,250570.44,262143.0,136097.03,21673.852,38169.57,3537.34,13776.841,262143.0,64.5,2613663.0,2312.358
47999.64,769.30005,107386.43,262143.0,58611.242,9289.69,15750.89,1378.22,6223.8003,133606.44,64.6,1120131.9,2418.7976
61571.64,954.56006,130895.62,262143.0,72089.695,11076.351,25057.3,2220.77,7054.08,170390.89,64.8,1365352.6,2298.3865
32607.6,502.40002,68715.766,262143.0,33596.43,4498.0503,9307.78,889.13,4993.56,90024.0,64.9,716763.94,2278.3193
73191.36,968.69,135016.86,262143.0,77041.47,11688.65,27375.34,2438.6,11613.36,175499.28,65.0,1408340.8,1994.2432
53090.01,852.51,108432.055,262143.0,56777.48,8295.88,17249.67,1597.42,6293.7603,141481.56,65.1,1131038.6,2208.0854
51035.94,785.0,93226.6,262143.0,52813.23,9098.15,16844.15,1556.32,6448.2,116905.805,65.1,972432.8,1974.7472
91935.51,2117.9302,209508.66,262143.0,113821.87,19284.31,36074.84,2908.51,12439.681,258308.17,65.5,2185353.5,2463.8262
3462.6,50.24,-10.990001,-127.170006,28.26,53.38,-13.7,-21.92,118.8,308.88,65.6,-114.63506,-4.4329147
32469.27,635.85004,92331.7,262143.0,53062.863,8239.36,13686.3,1368.63,6371.64,116088.73,65.6,963098.25,3074.7139
55476.42,913.74005,97157.88,262143.0,53675.16,9573.86,20852.77,1986.5,8745.0,126904.805,65.7,1013439.4,1893.2495
27007.41,372.09003,30669.951,143565.52,16100.351,2612.48,4226.45,342.5,2900.04,39902.28,65.7,319913.7,1227.281
44915.492,684.52,99757.805,262143.0,53730.113,7992.87,16623.58,1433.02,6574.9204,127686.24,65.7,1040558.8,2401.2507
14821.32,124.03001,1643.79,8209.53,2246.6702,774.01,1970.06,76.72,790.68005,4816.68,65.8,17146.129,118.957405
44783.25,822.68005,122065.94,262143.0,64322.902,8945.86,18566.24,1671.4,6873.24,152318.77,65.8,1273251.6,2947.1292
46271.82,697.08,71194.79,262143.0,37083.402,5852.96,11088.78,1043.9401,5144.04,90666.84,65.8,742622.25,1663.176
56993.7,929.44,121792.76,262143.0,64071.703,9456.11,19737.59,1475.49,8011.08,152312.17,66.0,1270402.1,2310.3315
44895.48,697.08,90265.586,262143.0,47833.19,8057.24,14454.87,1305.61,5724.8403,111442.33,66.2,941546.9,2173.6392
31068.57,480.42,65605.59,262143.0,36566.87,5350.56,10443.51,989.14,4942.08,87291.6,66.2,684322.2,2282.9534
53148.3,990.67004,116567.8,262143.0,59791.883,8675.82,21980.28,2027.6,8397.841,154137.72,66.3,1215901.4,2371.2302
29737.47,372.09003,21428.932,99300.93,11136.011,824.25,1291.91,120.56,2036.7601,29334.361,66.4,223522.0,778.4067
262143.0,2235.6802,1489.93,6025.66,3768.0002,416.05002,190.43001,-124.67,10769.881,47790.6,66.4,15541.238,5.1474533
56299.44,1025.2101,140714.39,262143.0,79514.23,13085.95,27993.21,2239.95,8376.721,179703.48,66.5,1467770.9,2702.3486
48412.89,687.66003,90733.445,262143.0,47043.48,8336.7,11303.87,1123.4,6181.56,116610.125,66.5,946427.06,2026.0947
54187.082,709.64,61989.883,262143.0,37893.52,6438.5703,14160.32,1313.83,5165.16,81223.56,66.6,646607.25,1236.3503
40749.06,654.69,73585.91,262143.0,36163.383,5700.6704,8015.87,790.49,6372.9604,100172.164,66.9,767563.6,1952.1908
46832.97,565.2,46687.09,223228.89,22457.281,3221.6401,5284.09,360.31,5437.08,63459.004,67.0,486986.06,1077.2333
58330.89,1188.49,134112.55,262143.0,74292.41,11627.42,26347.84,2249.54,10849.08,177609.97,67.0,1398908.0,2485.7861
10722.75,69.08,401.92,2202.71,676.67004,585.61005,19.18,15.07,389.40002,2189.8801,67.2,4192.3677,39.54162
26233.98,408.2,53014.19,249138.6,26553.41,3647.11,6454.07,695.96,3696.0002,69149.52,67.2,552983.1,2184.7253
22431.21,461.58002,71303.125,262143.0,39818.34,6166.9604,11431.28,1068.6,4650.3604,89028.73,67.3,743752.25,3437.139
29110.2,414.48,55990.91,262143.0,28311.81,4699.0103,8092.59,657.6,3734.28,73196.64,67.5,584032.8,2079.367
46653.75,759.88,48370.133,228852.62,23601.81,3136.86,6137.6,694.59,5384.2803,68973.96,67.6,504541.66,1120.3943
48174.51,750.46,86081.53,262143.0,47071.742,7609.79,14813.81,1227.52,4579.08,104719.56,67.7,897903.6,1931.6814
40423.68,687.66003,95867.34,262143.0,51638.87,7207.87,15067.26,1209.71,5643.0,119702.88,67.8,999978.0,2564.089
62686.98,1028.35,182595.72,262143.0,96677.46,15635.631,26288.93,2063.22,9081.601,224084.53,68.1,1904628.8,3149.51
59905.59,1127.26,137028.03,262143.0,78722.945,10567.67,23992.81,1919.37,7619.0405,179950.33,68.2,1429319.0,2473.057
53935.65,1290.54,133325.97,262143.0,77090.14,10633.61,23688.67,2293.3801,10541.5205,176160.61,68.3,1390703.2,2672.6616
53978.28,828.96,115949.21,262143.0,62614.742,9471.811,20360.94,1937.18,8512.681,148786.45,68.4,1209449.0,2322.3594
51682.35,1094.29,128469.96,262143.0,71403.6,11110.891,25938.21,2320.78,8734.44,161405.64,68.5,1340051.0,2687.6047
45325.26,730.05005,73308.016,262143.0,38439.883,5730.5,11664.18,1079.56,5571.72,92105.64,68.7,764665.0,1748.3584
13899.99,161.71,14.13,-80.07,-73.79,20.41,-31.51,20.55,436.92,-331.32,68.7,147.38792,0.09950006
47058.3,744.18005,83524.0,262143.0,42298.94,8358.681,15745.41,1478.23,4884.0,109107.24,69.0,871226.4,1918.741
56326.41,898.04004,108931.31,262143.0,59242.383,9176.65,18301.83,1644.0,7535.8804,147862.45,69.3,1136246.2,2090.7427
38753.28,607.59,63608.55,262143.0,35373.67,5986.41,10059.91,998.73,4093.32,79578.84,69.4,663491.3,1774.3118
30401.28,478.85,59179.582,262143.0,33142.7,4601.67,9218.73,835.7,4312.44,78397.445,69.4,617293.4,2104.463
21837.871,292.02002,34934.07,163267.45,18880.82,3416.32,4136.03,380.86002,1799.16,44460.242,69.8,364392.1,1729.2407
44567.492,744.18005,97754.484,262143.0,54282.75,9005.5205,17722.32,1570.02,7036.9204,128490.125,69.8,1019662.44,2371.3901
27848.7,367.38,40543.68,189486.45,19741.18,2780.4702,3631.87,382.23,2667.7202,53532.6,70.0,422905.1,1573.6566
59076.48,926.30005,118290.086,262143.0,62192.41,10294.49,19064.92,1605.64,7095.0005,153747.0,70.0,1233866.2,2164.7153
35542.11,797.56,84734.48,262143.0,44865.89,7178.04,13094.46,1112.4401,5662.8003,108368.05,70.1,883852.7,2577.6035
50522.64,926.30005,109564.02,262143.0,57570.332,8793.57,16604.4,1234.37,7310.16,144970.33,70.2,1142846.0,2344.5762
61749.12,869.78,85481.79,262143.0,45289.793,7043.02,16826.34,1412.47,7902.8403,116309.164,70.6,891647.8,1496.3055
28201.05,255.91,21118.07,99855.14,11553.631,1902.8401,4888.16,447.99,2398.4402,28283.64,70.7,220279.44,808.9469
56543.04,893.33,115858.16,262143.0,61501.613,10330.601,17074.31,1559.06,6032.4004,141476.28,70.7,1208499.1,2215.2312
94033.08,1818.06,458.44,4873.2803,4628.3604,909.03,3340.06,330.17,2826.12,7501.56,70.9,4781.9194,4.2731423
31666.26,538.51,70179.0,262143.0,35843.1,6231.33,6814.38,676.78,4787.64,90190.32,70.9,732026.7,2396.0552
43444.32,588.75,39034.91,185534.75,24218.82,2913.9202,10950.41,1004.21,4168.56,53561.64,70.9,407167.34,970.8244
73575.9,1425.56,164886.11,262143.0,90356.64,14093.891,29437.19,2696.16,11435.16,205432.92,71.1,1719902.4,2422.908
58980.78,1491.5,159653.31,262143.0,87218.21,14354.511,25635.44,2486.55,9840.601,198187.45,71.3,1665319.9,2926.757
25231.74,306.15002,39045.902,183655.47,20629.8,3183.9602,6193.77,469.91,2939.6401,53127.363,71.7,407282.0,1672.7704
34431.99,471.00003,55931.25,262143.0,28559.871,4400.71,7458.28,690.48,4414.08,77246.41,71.7,583410.56,1755.9526
38637.57,590.32,64277.37,262143.0,36504.07,5374.1104,15983.79,1408.36,4296.6,82692.73,71.8,670467.7,1798.3512
59782.05,891.76,91439.945,262143.0,49715.62,8580.05,19040.26,1649.48,7988.64,119836.2,71.9,953796.44,1653.3705
23349.93,279.46002,3822.9502,17470.96,2290.6301,135.02,1182.31,64.39,1269.8401,7149.12,72.2,39876.625,176.08455
39428.4,543.22003,78906.63,262143.0,40524.84,6008.39,10724.36,838.44,5384.2803,105337.32,72.3,823063.3,2163.5718
28254.121,419.19,44233.18,208662.42,23237.57,4427.4004,8362.48,664.45,3336.9602,57364.562,72.5,461389.72,1692.3004
25552.77,309.29,30147.14,140993.86,14213.211,2218.4102,4249.74,278.11002,2319.24,38356.562,72.5,314460.34,1275.0737
68258.46,1312.52,157331.28,262143.0,84828.67,12413.99,22837.9,2075.55,11790.24,208793.64,72.7,1641099.1,2492.0225
54580.32,943.57,122080.06,262143.0,65070.223,11151.71,19306.041,1659.07,8921.88,159863.89,72.8,1273399.0,2418.225
32664.15,532.23004,53098.973,247600.0,28715.3,4438.39,10788.75,931.6,4235.8804,67627.56,72.9,553867.5,1757.2572
58133.4,844.66003,114051.086,262143.0,63318.1,9788.95,19234.8,1805.66,7710.12,147651.25,73.2,1189649.9,2120.9802
59920.38,896.47003,85725.14,262143.0,49393.773,8465.44,19014.23,1576.87,8246.04,113142.484,73.4,894186.2,1546.3954
12941.25,200.96,3.14,69.08,157.0,54.95,9.59,-46.58,254.76001,318.12003,73.4,32.752872,-0.7375654
48035.31,893.33,127893.77,262143.0,67059.414,10555.11,19048.48,1613.86,6878.5205,160748.28,73.5,1334040.9,2878.761
38401.8,624.86005,46500.26,218586.39,23997.451,3868.4802,4985.43,468.54,4515.72,64041.12,73.5,485037.3,1308.6989
50353.86,816.4,72615.64,262143.0,41449.57,6876.6,15341.26,1322.05,6515.52,99208.56,73.6,757442.94,1558.7861
64445.25,995.38,123588.836,262143.0,66349.77,10614.7705,21833.69,1728.9401,8906.04,157788.84,73.6,1289136.8,2073.2253
23339.49,252.77,3303.28,15458.221,3595.3,1774.1001,3133.19,395.93,1125.9601,8787.24,73.7,34456.023,152.08113
3990.69,208.81001,3435.1602,16370.391,2413.09,938.86005,168.51,30.14,377.52002,5141.4004,73.7,35831.645,930.0363
59220.9,660.97003,57973.82,262143.0,27989.96,4480.7803,3879.84,460.32,4755.96,75311.28,73.7,604716.25,1057.8258
36379.92,527.52,59196.85,262143.0,31783.082,4179.3403,10039.36,924.75,5204.7603,78972.96,73.7,617473.56,1758.9668
36356.43,503.97003,71524.49,262143.0,39915.68,6408.74,11068.23,1048.05,5118.96,93292.32,73.8,746061.3,2126.8508
68676.93,764.59,118622.92,262143.0,64994.863,10566.101,24521.63,2316.67,9160.801,158628.36,73.9,1237338.0,1867.2085
48911.4,715.92004,60325.684,262143.0,33098.742,6008.39,13745.21,1079.56,6673.9204,82265.05,73.9,629248.2,1333.0122
48215.4,606.02,76857.78,262143.0,42942.64,6625.4004,12824.57,957.63,5837.04,100652.64,74.0,801692.06,1723.1289
68753.49,1001.66003,136776.83,262143.0,68579.17,9149.96,14723.39,1393.29,8820.24,180975.97,74.2,1426698.8,2150.7183
71248.65,1224.6001,150632.08,262143.0,85726.71,14812.95,29097.43,2620.81,11320.32,190103.77,74.3,1571220.8,2285.696
47371.5,615.44,66627.664,262143.0,36365.91,5397.66,10609.28,948.04,4707.12,86881.086,74.5,694983.25,1520.2657
28431.6,447.45,67360.85,262143.0,36940.53,4757.1,8336.45,823.37,4148.7603,86082.484,74.5,702631.0,2561.559
35476.86,500.83002,49235.203,233901.75,25716.602,3496.3901,8532.36,534.3,4763.8804,70212.125,74.5,513565.06,1500.0605
24227.76,314.0,26545.56,126201.31,13709.24,2059.84,3779.83,306.88,2270.4001,37214.76,74.6,276892.78,1184.0762
63740.55,943.57,127791.73,262143.0,69207.17,10712.11,23481.8,2027.6,9323.16,170794.81,74.6,1332976.5,2167.4756
57828.03,863.5,95689.93,262143.0,51560.37,8463.87,16644.13,1437.13,6684.4805,122400.97,74.7,998127.4,1788.7627
52289.61,824.25,72392.7,262143.0,39121.26,6798.1,15882.41,1324.79,6433.68,99043.56,74.7,755117.5,1496.4316
22466.01,508.68002,64315.05,262143.0,32778.46,4400.71,7858.32,663.08,4325.64,84260.88,74.9,670860.7,3095.3801
25651.95,386.22,4293.95,20135.25,5843.54,1304.67,5892.37,528.82,1331.88,10306.561,75.0,44789.555,180.05238
52780.29,794.42004,131912.97,262143.0,73907.75,11090.48,23576.33,1785.11,7106.8804,167852.53,75.0,1375964.5,2702.2322
10216.41,75.36,455.30002,2267.08,660.97003,-6.28,130.15,-2.74,431.64,1644.7201,75.1,4749.1665,47.20221
28957.08,436.46002,42583.113,199798.2,20340.92,3841.79,7133.59,734.32,3644.5203,55260.48,75.2,444178.1,1589.5607
41768.7,640.56,55556.023,262143.0,29696.55,3273.4502,9739.33,995.99,4967.16,75399.73,75.3,579496.6,1437.6257
47123.55,532.23004,76276.88,262143.0,40560.953,6583.0103,14697.36,1333.01,5730.12,99327.37,75.4,795632.8,1749.7437
32451.0,483.56003,57207.66,262143.0,29596.07,4042.7502,7178.8,606.91,5166.48,75199.086,75.4,596724.56,1905.7498
38023.35,535.37,57722.62,262143.0,33769.133,5604.9004,10975.07,1163.13,5324.8804,79808.52,75.9,602096.06,1640.9626
76525.2,1488.3601,123612.38,262143.0,66379.6,11456.29,24921.67,2204.33,8341.08,161222.17,75.9,1289382.4,1746.1296
58715.43,1059.75,92766.59,262143.0,50070.44,7628.6304,19471.81,1578.24,6885.12,124687.2,76.2,967634.5,1707.8619
64548.78,1193.2001,122318.7,262143.0,66169.22,9176.65,23200.95,2157.75,9356.16,161644.56,76.3,1275888.1,2048.6157
38157.332,646.84,7049.3003,33674.93,5235.95,595.03,3809.97,397.3,1638.1201,10867.561,76.4,73530.2,198.81848
55434.66,1186.92,116933.6,262143.0,60711.902,8507.83,20733.58,1805.66,8152.3203,150036.48,76.5,1219717.0,2280.5269
51146.43,956.13,118078.13,262143.0,61308.504,9445.12,18233.33,1660.4401,7795.9204,149851.69,76.8,1231655.4,2496.0186
21167.1,408.2,38753.883,181096.36,19494.691,2207.4202,5404.65,483.61002,3127.08,51596.16,77.0,404235.97,1979.2567
28613.43,464.72,62186.133,262143.0,33864.902,5516.98,10724.36,804.19,3908.5203,81506.05,77.0,648654.3,2349.668
