FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,normalized_FITC_A,FITC_fluorescence
45045.12,665.68,19303.15,88044.03,10431.08,1833.76,2464.6301,357.57,2775.9602,25036.441,53.2,201348.28,462.4982
32109.09,390.93002,29327.602,136962.1,16428.48,2254.52,6018.41,580.88,4224.0,42902.64,53.2,305911.84,986.9073
23771.01,356.39,20243.58,93333.36,9869.0205,1868.3,2957.83,227.42,2279.6401,27393.96,53.5,211157.77,920.10114
49338.57,730.05005,24363.262,111686.664,13428.21,1888.7101,4366.19,482.24,3210.2402,31794.842,53.7,254129.55,533.09247
22363.35,318.71002,14508.37,67362.42,7994.4404,918.45,1205.6,247.97,963.60004,18437.76,53.8,151334.64,700.6966
41773.92,474.14,38827.67,178012.89,20058.32,3881.04,4464.83,369.9,3788.4001,49344.242,54.0,405005.66,1004.3186
19759.44,233.93001,20444.541,95054.086,10946.04,2103.8,4608.68,400.04,2270.4001,27869.16,54.1,213253.95,1118.1038
28686.51,433.32,37397.402,173266.78,17392.46,3026.9602,3272.93,394.56,3232.6802,46592.043,54.1,390086.72,1409.0397
44425.68,610.73004,8198.54,34882.26,5655.14,524.38,3440.07,405.52,4499.8804,15875.641,54.2,85517.75,198.60439
22455.57,271.61002,16926.17,78503.14,8363.391,1442.8301,1265.88,172.62,1086.36,20262.0,54.2,176554.36,814.2714
30081.99,478.85,44182.94,205985.58,23446.38,3529.36,6662.31,450.73,4143.48,58468.082,54.2,460865.7,1587.6041
37859.79,632.71,47982.34,227314.03,23735.262,2683.1301,2698.9,297.29,2230.8,58737.363,54.3,500496.62,1369.7898
20955.69,219.8,17908.99,82939.96,8894.051,1438.12,2135.83,261.67,1280.4,22256.521,54.5,186806.02,923.35077
32691.121,362.67,20738.13,96171.92,11131.301,1436.55,2956.46,221.94,2352.24,26562.361,54.6,216316.36,685.1316
25349.19,398.78,25198.5,116360.555,13500.431,1792.9401,3692.15,337.02,3117.84,35934.363,55.0,262841.8,1074.1727
22163.25,211.95001,14131.57,64817.453,6609.7,869.78,943.93,215.09,1248.7201,16544.88,55.1,147404.3,688.6434
31510.53,345.40002,32057.832,145166.92,16789.58,2587.36,5741.67,535.67,3465.0002,41667.12,55.6,334390.47,1099.3885
60209.22,2953.1702,39.25,513.39,536.94,260.62,371.27,-13.7,2671.6802,5856.8403,55.6,409.4109,-0.29491043
36693.12,436.46002,46734.19,214653.55,23608.09,3358.2302,6748.62,586.36,4431.24,61971.363,55.8,487477.38,1376.5828
23737.95,387.79,26529.861,122171.125,14285.431,2268.6501,4408.66,387.71,3156.12,34713.363,55.9,276729.03,1207.8137
20220.541,284.17,13583.641,62858.094,7195.31,1467.9501,2041.3,156.18001,1565.52,17182.441,56.0,141688.94,725.5927
55552.11,993.81006,43663.27,201484.39,22521.65,2929.62,4374.41,371.27,3459.7202,52863.363,56.3,455445.06,849.12604
22861.86,196.25,32894.64,151718.53,17455.26,2771.05,5360.81,527.45,3375.2402,44341.44,56.6,343119.1,1555.2567
33401.04,551.07,1271.7001,5625.31,1888.7101,486.7,3192.1,365.79,2604.36,5727.4805,57.0,13264.914,40.18057
39589.35,632.71,26088.691,121459.914,12955.641,1929.53,2344.07,226.05,2559.48,33105.6,57.2,272127.25,711.7571
22984.53,266.9,11321.2705,52124.0,6526.49,825.82,1646.74,171.25,1632.8401,14970.12,57.2,118090.484,531.7546
24697.56,342.26,19791.42,91520.016,10892.66,1056.61,3351.02,265.78,2463.12,26636.281,57.4,206441.36,865.74335
50464.35,844.66003,86189.86,262143.0,42771.51,5783.8804,15213.85,1260.4,9713.881,114601.086,57.5,899033.56,1846.307
43272.93,503.97003,28759.262,131821.92,13472.171,2257.6602,2664.65,197.28,2195.1602,35647.92,57.6,299983.56,717.8347
19892.55,378.37003,25710.32,118827.02,13057.69,1868.3,4257.96,282.22,2647.9202,31858.201,57.6,268180.53,1396.9275
40613.34,525.95,59013.16,262143.0,32169.3,5253.22,9599.59,967.22003,5414.64,73450.086,57.7,615557.5,1570.621
21873.541,284.17,19912.31,92234.36,10091.96,1475.8,2445.45,252.08,1994.52,26773.56,58.0,207702.34,983.6235
21772.621,243.35,17554.17,80738.82,9299.11,1073.88,2368.73,200.02,2015.6401,23035.32,59.1,183104.94,871.0416
56510.85,615.44,50456.66,231380.33,25347.65,3698.9202,4644.3,320.58,4895.8804,64047.723,59.1,526305.9,964.7267
18248.25,185.26001,11380.931,53109.96,5388.24,833.67004,1117.92,83.57,935.88007,13599.961,59.1,118712.79,673.56555
28074.9,370.52002,10468.761,47765.68,5322.3003,1084.87,2309.82,160.29,1857.2401,14650.681,59.2,109198.086,402.31528
39598.92,491.41,32524.121,149906.75,18687.71,3353.52,10646.2705,993.25,4905.12,48281.64,59.7,339254.25,887.3617
22961.91,263.76,5052.2603,22322.262,2659.58,337.55002,1167.24,128.78,1181.4,6984.12,59.7,52699.375,236.98267
44486.582,808.55005,16566.64,74830.914,9120.13,1615.53,3579.81,201.39,2665.08,22088.88,59.8,172804.16,401.78473
21989.25,558.92004,62035.41,262143.0,31423.55,5184.14,8073.41,749.39,5013.3604,79285.805,59.9,647082.1,3050.384
25711.98,334.41,18657.88,84977.82,9595.84,1554.3,2723.56,242.49,2296.8,24740.762,60.1,194617.58,783.864
33861.27,486.7,48680.992,226075.3,25955.24,4334.77,8746.08,711.03,5074.08,62942.883,60.4,507784.2,1553.9764
37506.57,392.5,28060.611,130093.34,14712.471,1912.26,3331.84,243.86,2407.6802,36822.723,60.4,292696.06,808.2029
67097.88,998.52,1229.31,6328.6704,4017.6301,1050.3301,9085.84,931.6,5402.7603,10599.601,60.4,12822.75,18.816195
50156.37,681.38,35021.992,159844.84,17149.111,2325.1702,4275.77,572.66,3969.2402,44572.44,60.5,365309.2,754.2354
28820.49,224.51001,6559.4604,29848.842,3413.1802,379.94,1837.17,142.48,1226.28,9327.12,60.7,68420.76,245.16959
31995.121,361.1,38100.76,177592.12,20832.33,2885.6602,6017.04,437.03,3833.2803,50523.004,61.0,397423.38,1287.0049
53741.64,1001.66003,44561.312,207170.92,23606.521,2612.48,5706.05,553.48,4547.4004,56234.64,61.8,464812.4,895.83936
26755.98,276.32,161.71,822.68005,500.83002,142.87001,1185.05,36.99,1170.8401,1936.4401,61.8,1686.773,5.537078
24061.59,255.91,12019.92,55479.094,5815.2803,920.02,1968.6901,128.78,1617.0001,16032.721,61.8,125377.99,539.3123
33153.09,362.67,23325.49,107342.48,11346.391,1960.93,2433.12,268.52,2072.4001,29710.56,62.0,243304.72,759.982
37844.13,536.94,47782.953,221054.44,26847.0,3628.27,9555.75,637.05,5289.24,64025.28,62.8,498416.88,1364.6586
31482.69,365.81,26839.15,123412.99,13794.0205,1860.4501,2323.52,272.63,1892.8801,31892.521,62.9,279955.2,921.0715
20517.21,282.6,18526.0,86116.07,10186.16,1612.39,3355.1301,315.1,2345.6401,24938.762,63.1,193241.94,975.63196
41370.24,469.43002,17416.01,78823.42,9328.94,1761.54,3677.08,226.05,2989.8,24260.281,63.3,181663.8,454.33206
28301.97,403.49002,1463.24,6688.2,1662.63,211.95001,1863.2,194.54,1232.88,4086.7202,63.6,15262.838,54.919914
43814.94,389.36002,26685.291,120601.125,13731.221,2169.74,5266.28,356.2,4064.2803,36472.92,63.6,278350.28,657.74493
24064.2,346.97,885.48004,3452.4302,872.92004,131.88,1048.05,61.65,1133.88,2894.76,63.8,9236.311,38.79926
21698.67,362.67,21479.17,99186.32,10602.21,1445.9701,2830.42,254.82,1717.3201,25758.48,63.9,224046.02,1069.661
55101.45,811.69,72121.09,262143.0,34810.043,5451.04,5510.14,487.72,6343.9204,91742.64,64.0,752284.4,1414.6859
50352.992,1232.4501,43823.41,204852.03,22204.51,3983.09,7436.36,634.31,6386.16,62445.242,64.1,457115.47,940.3443
35183.67,477.28003,25875.17,120470.81,12153.37,1646.93,2241.32,197.28,1890.2401,32772.96,64.4,269900.03,794.4441
46925.19,860.36005,71249.74,262143.0,35503.98,4341.0503,6299.2603,623.35,5026.56,86962.92,64.5,743195.44,1641.2711
34456.35,422.33002,20527.75,94851.555,10007.181,926.30005,2004.31,245.23,1469.16,24268.201,64.6,214121.9,643.3765
46009.082,843.09,85861.734,262143.0,48286.92,6102.5903,16481.1,1456.31,6432.3604,111782.88,64.6,895610.94,2017.4764
38471.4,420.76,12969.7705,58019.35,7193.74,742.61005,4071.64,319.21,2537.04,19072.682,65.0,135285.75,363.63803
44805.87,781.86005,14601.0,65307.293,8986.681,1120.98,5086.81,506.9,3858.36,22367.4,65.1,152300.86,351.46445
44933.76,563.63,33351.51,155932.4,15824.03,1624.9501,2709.86,263.04,1932.4801,39973.562,65.1,347884.66,801.8056
28046.19,416.05002,15268.251,70909.055,7967.7505,1466.38,1652.22,47.95,1552.3201,19249.56,65.5,159260.84,587.8206
32937.332,554.21,55711.453,259070.42,30531.791,4862.29,9554.38,794.6,5749.9204,73715.41,65.6,581117.9,1828.4633
45819.42,628.0,42165.492,194190.17,21165.17,3713.05,4248.37,360.31,3817.4402,56480.164,65.6,439821.97,994.3486
26805.57,412.91,21072.541,97939.74,9952.23,1116.27,2000.2,179.47,1430.88,25127.521,66.1,219804.53,849.2751
33148.74,524.38,46399.78,217459.14,23488.771,3242.05,5355.33,527.45,4687.3203,57565.203,66.2,483989.22,1512.9675
46161.332,634.28,33539.91,155304.4,17271.57,2059.84,4889.53,376.75,4239.8403,44139.48,66.2,349849.8,784.87085
51361.32,584.04004,53204.16,246543.39,27666.541,3976.81,8259.73,608.28,6380.8804,71355.24,66.6,554964.7,1119.4102
41721.72,584.04004,14973.091,69854.016,7697.7104,1037.77,2759.18,258.93,2571.36,20924.64,66.9,156182.08,387.16547
17775.84,315.57,10107.66,47112.562,4873.2803,532.23004,1315.2,89.05,1356.9601,13858.681,67.0,105431.5,614.01843
35091.45,411.34003,32856.96,153172.34,17119.281,1954.65,3385.27,387.71,3828.0002,42756.12,67.0,342726.06,1011.7301
29431.23,326.56,1321.9401,5667.7,1364.3301,219.8,1941.29,186.32,1653.9601,4225.3203,67.3,13788.96,47.581505
20996.58,274.75,4865.43,22386.63,2750.6401,307.72,932.97003,31.51,1081.0801,6743.8804,67.5,50750.58,249.63419
23094.15,281.03,16295.03,74780.67,8479.57,1376.89,2812.61,300.03,2081.6401,21229.56,67.6,169971.03,762.1691
7326.27,141.3,7.8500004,97.340004,95.770004,-65.94,-42.47,-17.81,335.28,254.76001,67.8,81.88219,0.15892255
22556.49,296.73,8927.0205,40570.37,4419.5503,701.79004,1520.7,147.96,1094.28,11675.4,67.8,93116.42,427.058
38951.64,445.88,665.68,2687.84,1323.51,554.21,2160.49,338.39,1931.16,4226.64,68.0,6943.609,17.484486
43319.04,497.69,910.60004,3519.9402,1737.9901,365.81,3635.98,317.84,2306.04,5761.8003,68.0,9498.333,21.736126
28262.82,324.99002,17152.25,79416.88,9055.761,1723.8601,2803.02,260.3,2618.8801,23859.0,68.1,178912.56,655.407
21723.03,565.2,29059.13,135037.28,15070.431,2270.22,3546.93,383.6,3719.7603,39706.92,68.3,303111.47,1445.8712
36930.63,438.03003,30927.432,147463.83,14874.181,1951.51,2475.59,271.26,2852.52,39441.6,68.3,322599.44,904.78424
41907.03,643.7,46492.41,217581.6,22743.021,3497.9602,4059.31,289.07,2621.52,55690.8,68.3,484955.4,1198.9491
20908.71,398.78,41039.8,189206.98,21394.39,3397.4802,6460.92,535.67,3113.8801,52994.043,68.5,428080.03,2121.9785
25636.291,282.6,12318.221,56323.75,5983.27,1219.89,1796.07,232.9,1314.7201,16059.121,68.5,128489.52,518.70917
33964.8,635.85004,31827.041,145636.34,16007.721,2367.56,2720.82,249.34,3677.5203,40781.402,68.5,331983.12,1012.52576
36755.76,367.38,18103.67,83296.35,10038.58,1248.15,2379.69,178.1,2411.6401,23294.041,68.5,188836.69,531.73206
18002.041,226.08,11872.341,54920.17,6160.68,737.9,1524.81,153.44,1438.8,14980.681,68.5,123838.62,712.31647
36539.13,640.56,21951.74,101211.625,11632.131,1957.79,4074.3801,374.01,4158.0,30354.72,69.0,228975.33,648.79803
30361.26,354.82,12316.65,56518.434,6641.1,1260.7101,2075.55,160.29,1697.52,16263.721,69.1,128473.15,437.7736
42643.92,434.89,3301.7102,14849.061,2551.25,511.82,2359.14,334.28,2626.8,7757.64,69.2,34439.65,82.74318
25665.0,397.21002,24030.42,111871.92,11302.431,1712.8701,1737.16,256.19,2053.9202,29364.72,69.3,250657.73,1011.71606
33298.38,458.44,26969.46,127597.05,13784.601,2166.6,3049.62,298.66,2959.4402,34771.44,69.5,281314.44,875.0257
35783.97,833.67004,46194.113,214801.12,23435.39,3008.12,4645.67,372.64,4414.08,58699.082,69.6,481843.9,1395.2582
22805.31,219.8,4436.8203,19689.371,2014.31,328.13,1459.05,200.02,873.84,6841.56,69.6,46279.812,209.42796
53868.66,824.25,40848.26,189285.48,20584.271,2651.73,3688.04,513.75,3445.2002,51023.28,69.7,426082.12,819.1722
18164.73,147.58,127.170006,536.94,359.53,108.33,937.08,173.99,727.32,867.24005,69.9,1326.4913,6.5722218
27262.32,307.72,21020.73,97928.75,10380.841,1257.5701,2116.65,63.02,2064.48,25392.842,69.9,219264.11,832.97424
43375.59,492.98,29060.701,134187.9,14415.74,2106.9402,2441.34,246.6,1950.9601,35061.84,70.1,303127.84,723.6501
25882.5,317.14,22513.8,105668.85,10649.311,1736.42,2601.6301,231.53,1719.9601,28838.041,70.2,234838.1,939.82794
36197.22,449.02002,29032.441,134164.36,14062.49,2117.9302,3508.57,274.0,3575.8801,38004.12,70.3,302833.06,866.51294
41470.29,505.54,3427.31,15010.7705,2940.61,361.1,3022.22,302.77,2676.9602,7632.24,70.3,35749.76,88.38898
52310.492,670.39,50486.492,235614.62,24645.861,3281.3,6041.7,453.47,4564.56,64287.96,70.6,526617.06,1042.8883
39418.832,425.47,3719.33,16067.381,2766.34,565.2,2911.25,287.7,2455.2002,8029.5605,70.8,38795.777,101.05366
29712.24,449.02002,39764.96,180893.84,20245.15,2524.56,3901.76,302.77,3801.6,51990.844,70.9,414782.38,1446.5474
54325.41,719.06,43231.52,202971.17,23399.281,3463.4202,5459.45,378.12,3306.6,54457.92,71.4,450941.53,859.7264
48971.43,712.78,29501.871,137086.12,14988.79,2026.8701,3686.67,247.97,3628.6802,37709.76,71.5,307729.62,650.58997
22045.8,249.63,12712.29,58694.453,6620.6904,668.82,1402.88,117.82,1042.8,15026.881,71.6,132600.0,622.6853
4808.49,95.770004,17.27,-83.21,62.800003,-36.11,-56.170002,5.48,93.72,128.04001,71.9,180.14081,2.884644
19434.93,292.02002,12167.5,56455.633,5661.4204,871.35004,1194.64,72.61,1082.4,15178.681,72.1,126917.38,676.15173
33427.14,312.43002,24936.31,115005.64,13544.391,2125.78,2978.3801,284.96,2684.8801,32861.402,72.1,260106.94,805.86444
42656.1,536.94,25448.13,116018.3,12370.03,1676.76,5860.86,426.07,5297.16,37373.16,72.3,265445.66,644.27124
43355.582,428.61002,24608.182,112082.305,12217.74,1321.9401,1694.6901,184.95,2201.76,30055.082,72.5,256684.28,612.9064
34347.6,403.49002,24382.102,113057.27,11727.9,1493.0701,1517.96,90.42,1314.7201,29309.281,72.5,254326.06,766.7898
41150.13,491.41,27058.951,125551.336,13732.79,1866.7301,3298.96,300.03,3359.4001,36772.562,72.5,282247.88,710.2256
39330.09,477.28003,51001.453,236638.27,23901.682,4191.9,5114.21,360.31,2964.7202,61188.6,72.6,531988.56,1401.5721
47960.492,535.37,35585.62,168661.97,17828.92,3017.54,4552.5103,328.8,2981.8801,45852.844,72.7,371188.3,801.52496
43716.63,557.35004,29836.281,140632.75,15084.561,2030.01,2508.47,319.21,2279.6401,36297.363,72.9,311217.8,737.1857
