Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
53.9,17400.87,220.09999,164.29999,1829.0,737.8,52.699997,905.76,205.36,1669.26,3147.5999,4530.422,25.997005
53.9,17212.08,447.94998,599.85,9932.399,4154.0,1529.85,372.64,70.72,2565.8098,10977.899,16540.314,98.64564
53.9,12392.28,327.05,348.75,5119.65,734.69995,113.149994,163.2,-44.88,263.16,2097.54,9616.462,79.46592
54.0,12486.24,117.799995,-1.55,585.89996,534.75,204.59999,844.56,70.72,674.67,1360.95,-42.73983,-1.3549352
54.0,25000.32,334.8,128.65,2216.5,1246.2,170.5,2108.0,217.6,2368.44,4401.48,3547.406,13.713405
54.2,22954.95,246.45,680.44995,9293.8,2803.95,1266.35,172.72,70.72,1081.02,7387.8296,18762.785,83.755684
54.2,11425.71,210.79999,12.4,683.55,420.05,-54.25,573.92,131.92,807.54,1034.58,341.91864,2.1030407
54.4,17196.42,258.85,58.899998,1340.75,590.55,127.1,1113.84,104.72,1086.1799,1937.58,1624.1135,8.793236
54.5,13598.1,80.6,29.449999,623.1,485.15,65.1,576.64,73.44,968.79,1419.0,812.05676,5.192358
54.5,19093.02,457.25,11522.699,146960.14,21603.898,4310.55,5042.88,418.88,7163.3696,45277.707,317727.88,1724.5541
54.6,33105.24,573.5,29028.398,262143.0,42110.4,5037.5,5426.4,450.16,6112.02,94478.305,800431.56,2506.1213
54.8,25052.52,367.34998,145.7,2030.4999,957.89996,263.5,2099.84,209.44,2834.13,3689.4,4017.5442,15.628656
55.1,59065.17,2405.5999,156926.64,262143.0,232256.64,33782.25,17255.68,1433.4401,12537.51,262143.0,4327108.5,7595.511
55.1,37128.99,480.5,198.4,3202.2998,1607.35,505.3,2612.56,225.76001,3591.3599,5866.92,5470.698,14.278387
55.2,37173.36,483.59998,94.549995,2511.0,1267.8999,162.75,2736.32,303.28,4476.3,5381.88,2607.1296,6.2724156
55.2,14961.39,449.5,3458.0498,47316.848,10905.8,3056.5999,1770.72,201.28,4721.4,31150.92,95352.56,659.8583
55.2,35887.5,508.4,54415.848,262143.0,70771.445,9788.25,2790.72,248.88,4207.98,166504.17,1500467.2,4334.42
55.2,9591.75,97.649994,0.0,1286.5,153.45,134.84999,306.0,119.68,1091.34,1449.96,0.0,-1.0
55.2,40742.97,1094.2999,50680.348,262143.0,86376.84,15622.449,16830.0,1447.04,18284.459,188198.1,1397464.2,3555.6072
55.3,25276.98,337.9,103.85,1990.2,1095.85,120.899994,1969.28,149.6,2921.8499,4182.1797,2863.5686,10.747089
55.3,82984.08,1729.7999,181926.6,262143.0,249016.8,36325.8,16407.041,1528.64,20989.59,262143.0,5016459.5,6267.309
55.3,17234.7,297.59998,131.75,4188.1,2661.3499,323.94998,2492.8801,263.84,2755.44,5465.73,3632.8857,20.85727
55.3,14008.74,164.29999,34.1,1015.24994,344.09998,-31.0,728.96,31.28,886.23,1177.77,940.27625,5.9599204
55.4,45198.242,788.94995,70036.75,262143.0,92319.55,14867.6,5600.48,346.80002,6408.7197,218716.9,1931199.4,4429.507
55.5,31734.99,606.05,29725.898,262143.0,47898.098,6627.8,5023.84,598.4,6837.0,103107.12,819664.44,2677.216
55.5,13924.35,213.9,75.95,672.69995,345.65,77.5,518.16003,-31.28,1168.74,1821.48,2094.2517,14.595591
55.5,13554.6,277.44998,38.75,1495.75,447.94998,181.34999,72.08,36.72,238.65,1597.0199,1068.4958,7.1739883
55.5,31222.56,943.94995,30989.148,262143.0,50368.797,9448.8,8908.0,884.0,10171.649,109595.82,854497.44,2836.8545
55.5,21816.121,291.4,204.59999,3278.25,1565.5,447.94998,152.32,-29.92,1118.4299,4214.4297,5641.6577,25.814957
55.6,35690.88,630.85,30851.2,262143.0,44746.95,6448.0,4357.44,371.28,5370.27,99667.98,850693.6,2470.5183
55.6,24342.6,280.55,1503.5,21228.799,3482.8499,984.25,350.88,44.88,1562.19,11732.55,41457.637,175.59787
55.7,77392.59,4591.1,3637.8499,57697.2,21831.75,5859.0,6602.8003,923.44,17062.83,65437.83,100310.38,133.39848
55.7,66427.11,1089.65,39731.15,262143.0,62694.4,9890.55,6819.04,652.8,13018.68,139897.92,1095550.1,1709.1522
55.7,30259.47,664.94995,226.29999,7033.9,4505.85,827.69995,4998.0,560.32,6366.15,9128.04,6240.015,20.383175
55.8,17378.25,235.59999,105.399994,1444.6,618.44995,181.34999,1033.6,85.68,1744.08,2489.7,2906.3083,16.341375
55.8,43662.69,720.75,244.9,4270.25,2320.3499,618.44995,4391.44,345.44,7394.28,10557.359,6752.893,15.037153
55.8,16774.47,441.75,1771.6499,24982.898,6874.25,1475.6,708.56,175.44,2763.18,16247.55,48851.625,300.97992
56.0,23198.55,320.84998,392.15,5177.0,1089.65,375.09998,1132.88,240.72,3623.6099,4774.29,10813.178,47.332623
56.0,43677.48,931.55,51946.7,262143.0,73958.25,11146.05,7429.68,620.16003,10739.25,171887.33,1432382.8,3399.5518
56.2,38590.59,1757.7,65202.297,262143.0,91180.3,14518.85,14099.12,1192.72,16007.609,212690.03,1797893.8,4829.9272
56.2,33019.98,689.75,17062.4,222648.19,29037.7,4911.9497,5975.84,424.32,6686.07,61106.008,470480.1,1476.4484
56.2,19239.18,220.09999,6.2,1298.8999,427.8,297.59998,1493.28,213.52,1811.1599,2512.92,170.95932,-0.07858747
56.2,56248.98,922.25,244.9,5115.0,2563.7,502.19998,5032.0,529.04,7328.4897,9922.68,6752.893,11.448674
56.2,28154.94,303.8,365.8,5311.8496,2357.55,872.64996,204.0,93.840004,1524.7799,6746.6997,10086.6,36.148228
56.2,17618.37,265.05,27.9,460.34998,268.15,60.449997,1040.4,106.08,961.05,1407.39,769.31696,3.5278025
56.3,9693.54,333.25,447.94998,6325.55,2086.3,745.55,269.28,69.36,1593.1499,6461.61,12351.811,131.12839
56.3,15489.48,310.0,128.65,3050.4,1629.0499,514.6,1804.72,216.24,1194.5399,3512.67,3547.406,22.74772
56.3,37144.65,609.14996,141.05,2256.8,1041.6,203.04999,3072.24,281.52,2808.3298,4315.05,3889.3247,9.8574
56.4,28713.48,280.55,271.25,4822.05,2281.5999,437.09998,2335.12,262.48,3746.16,6548.04,7479.4707,26.010519
56.4,42736.14,584.35,203.04999,3974.2,1753.0499,345.65,3064.08,333.2,4178.31,6220.38,5598.9175,12.584907
56.4,15335.49,176.7,43.399998,1185.75,626.19995,43.399998,981.92,126.48,1086.1799,1611.21,1196.7152,7.0917234
56.5,27206.64,392.15,25965.6,262143.0,35801.9,5448.25,4557.36,335.92,4366.65,84685.914,715977.7,2727.8047
