FITC_fluorescence
240.67049
781.6394
2752.7532
184.33496
55.398182
58.550213
14.535562
78.975586
151.82925
438.6032
274.58408
170.41336
144.00519
214.87596
14.936951
97.769356
86.7443
117.08785
100.52961
15.554411
33.0701
110.57696
-2.6334345
12.217893
98.90961
239.15425
118.89908
95.97795
316.34293
2.6498892
78.80109
296.53745
18.211475
37.73076
124.631424
94.82058
101.68884
64.39671
23.934067
82.33594
83.12525
98.32195
120.15038
15.847361
164.89888
12.748091
221.84055
108.65202
106.066124
17.901777
18.112267
54.594788
312.03293
11447.956
158.35814
291.37042
747.22
181.41267
152.25696
44.60556
215.29681
0.09357512
59.25694
13.725465
142.48196
23.22844
225.49039
30.181873
162.74495
217.78177
52.286068
217.36322
118.827675
251.7426
1200.3375
169.0911
47.49384
172.32806
53.374775
344.17056
104.5946
229.21748
15.450041
86.93463
9.222936
119.19107
15.780027
569.5109
124.3719
75.67003
-10.861001
682.43176
4.2044373
122.366135
18.460789
5.384907
101.911514
68.46966
127.336105
707.64417
555.22473
38.171738
95.526886
179.23476
1014.22974
12.770127
112.974106
78.25023
91.16699
18.783575
200.45679
29.800083
217.19377
84.84634
95.86033
150.66808
2043.9431
13.8717985
9.308117
113.16268
133.92838
187.42014
41.27718
3.7309299
185.44106
150.40477
27.256208
73.30055
175.52248
230.10771
49.534714
48.61928
5.5311284
55.905716
355.97598
11.927581
20.84305
136.96184
174.37631
163.95132
233.45766
1018.8694
21.930428
255.10492
31.4128
840.45416
186.32164
228.23471
145.73257
10.880487
253.81502
9.559951
6.342541
4.279516
151.07516
51.059574
162.5754
162.51451
162.43962
65.79391
140.4252
192.31161
86.483246
92.36678
31.33791
26.17218
47.961155
227.3421
84.4747
41.13495
128.61101
176.83441
99.03795
7.1140957
10.83282
0.31391
16.64725
23.94196
452.2806
81.34475
126.813866
920.16614
458.9869
131.35744
105.20674
147.75204
113.2313
128.20161
52.0126
17.709705
140.24971
450.10663
172.77866
293.76108
6.3888288
30.382318
279.4566
33.04434
127.55124
156.24832
99.462616
149.14803
17.637083
25.710264
55.624214
142.44627
230.67873
133.68904
105.55351
238.01738
55.899345
54.466084
90.339
3.5954251
22.685814
110.94317
79.1208
9.905715
7.8742857
169.14137
236.82364
151.93633
189.6963
567.5999
315.50433
7.789007
89.27578
183.67365
233.56027
175.92453
79.104126
67.1367
5.9212346
127.959076
39.58235
1.142549
49.654778
139.23817
124.28489
21.432705
87.046326
38.70816
136.11804
110.874504
21.023827
9.153855
173.58199
55.04678
18.164207
26.508738
205.44984
15.034473
32.721813
138.08835
137.00949
11.713505
249.55055
102.6036
150.83136
18.818596
72.240585
173.54008
129.32784
43.5013
158.33777
454.04468
90.83037
310.2459
8.698954
165.8795
184.37546
0.28345406
269.58752
300.97458
24.192455
12.233486
7.87321
156.78749
16.540361
59.381435
85.68156
-5.711241
313.30905
144.6002
-7.738133
252.0859
18.589254
446.3459
78.1955
23.158312
39.889412
91.68218
148.66809
153.90399
166.2993
69.97642
21.126907
159.5637
2.2633114
221.52069
138.15442
19.717003
212.0155
185.60277
208.3066
211.35703
210.96304
931.4893
249.05476
1603.1992
149.28447
171.35832
83.38744
276.47168
3.6791449
6.8514633
2.2657518
95.43278
2215.2358
198.78362
30.64671
190.33508
153.19977
50.29034
99.02486
11.137139
144.70732
381.75208
2984.7563
105.61261
54.991486
-6.4088225
284.7522
166.47293
-2.1910286
27.659214
177.41835
16.844887
153.01843
117.91943
11.599386
151.42464
56.78016
86.76611
222.92526
70.784195
23.646719
157.06715
-3.3596733
75.513596
162.47902
62.98372
102.084946
278.50635
154.82597
2.458562
214.1671
61.653263
11.884044
150.14804
5.615622
252.2742
34.489185
7810.3887
90.823364
312.9152
99.792534
166.60263
25.91532
184.52657
202.1421
948.87054
26.094051
71.758125
2.82674
12.84706
136.22806
21.506756
11.227628
3.235847
181.65475
108.25837
76.83881
17.77118
5.1435523
133.53677
2.1600678
1.101172
236.49283
184.34935
64.49597
231.85426
135.5412
136.85757
145.40569
77.06293
17.792019
83.881256
116.23348
68.23467
111.11545
260.13934
31.617508
26.027143
39.0238
64.79353
188.19838
151.51158
237.85068
66.119156
90.083405
16.316235
3858.679
73.922485
58.826805
24.795769
93.77264
5.9468284
124.58825
48.60651
18.517351
91.1685
104.79751
138.63026
222.79704
74.86852
10.526815
100.06999
220.35931
94.43342
11.53897
1.5112295
1588.142
37.419918
85.66739
21.884699
61.977272
75.46525
64.49018
18.781984
71.37767
84.53858
98.65985
1.3055122
24.567545
36.8916
32.454
6.560966
197.57303
316.02075
39.532734
145.64078
74.462395
14.73505
639.18427
112.2785
79.47105
855.49536
93.00827
183.18533
154.03738
166.01587
150.18129
-10.644738
81.171364
153.06723
250.23859
6.0098104
136.21234
25.215136
191.62532
105.29595
138.38379
34.77372
-3.660762
31.51625
149.20232
19.365492
98.46928
55.112385
223.28188
62.31071
192.07469
94.60927
215.97313
128.65651
4.1821246
50.94282
26.924255
516.4891
160.27081
241.00098
109.94337
209.27336
83.9713
172.66948
5.7709737
58.766987
154.37839
5.7511225
3.8922806
67.78957
45.135456
187.14679
188.7016
94.58234
205.47862
528.9597
109.47475
199.78885
11.708595
115.99859
-43.087822
147.2673
94.15992
100.84064
162.86671
229.73431
117.67664
177.4904
180.57071
350.66248
23.021772
38.00268
122.9335
27.110964
163.23401
109.7095
128.71062
153.8398
0.64520633
586.1769
28.013998
-2.242992
171.24864
184.98506
230.51256
17.143803
43.19708
157.42296
325.30252
192.15576
26.640556
136.22032
33.23634
250.90384
119.15619
74.303505
71.6756
83.67501
28.758606
156.7821
205.56857
6.3497686
-7.639767
484.58902
191.44455
75.691
34.53673
28.526712
208.07735
70.15621
81.89907
120.1662
105.21269
412.70132
92.111694
127.43883
142.69746
183.94849
22.653154
214.89226
