FITC-A
5449.8
25714.5
513.05
1804.2
2185.5
94.549995
1996.3999
651.0
1635.25
2822.5498
2303.3
4507.4
1582.5499
849.39996
785.85
65.1
83.7
4691.85
2323.45
10657.8
184.45
598.3
3732.4
26398.049
1656.95
6767.3
0.0
10295.1
974.94995
1861.5499
-37.199997
2108.0
964.1
3969.5498
4099.75
67831.1
1563.95
74.399994
6.2
1498.85
89.899994
40585.2
32.55
2080.0999
119.35
5366.0996
1861.5499
12361.25
13094.399
1674.0
4186.55
3547.95
3820.75
-17.05
4178.8
1098.95
62099.2
13.95
1873.95
5138.25
106.95
72.85
2698.5498
3050.4
13419.899
41.85
3171.2998
375.09998
6085.3
1488.0
10199.0
4431.4497
4259.4
4.6499996
2044.45
176.7
1931.2999
20.15
682.0
217.0
4499.65
1596.5
1.55
595.19995
15971.199
80.6
759.5
-20.15
26143.85
71.299995
799.8
2366.8499
1815.0499
2135.9
54.25
1365.5499
1191.95
9992.85
32.55
2024.2999
1191.95
14830.399
2617.95
10540.0
1302.0
6706.8496
1095.85
3392.95
2940.3499
1836.75
-43.399998
41.85
58.899998
2376.15
44.949997
7909.65
79.049995
773.44995
3799.0498
2489.2998
97.649994
2073.9
35008.3
1677.1
37.199997
1779.3999
4543.05
7388.8496
982.69995
12353.5
51.149998
2633.45
66.65
62.0
2016.5499
3834.7
12896.0
2253.7
17770.75
596.75
1319.0499
1122.2
26.349998
5516.4497
615.35
2622.5999
5063.8496
1591.85
-27.9
69.75
116.25
4623.65
49.6
12207.8
24051.35
9086.1
1898.75
1565.5
3346.45
548.7
1511.25
3165.0999
62.0
31.0
7703.5
2292.45
3899.7998
272.8
2958.95
0.0
4518.25
404.55
2689.25
2548.2
33955.848
6234.0996
1497.2999
7.75
2921.75
841.64996
322.4
8876.85
29614.299
-4.6499996
7371.8
15420.949
1819.7
3614.5999
119.35
5107.25
2679.95
20721.95
86.799995
1049.35
9222.5
4420.6
82446.05
3197.65
24809.299
519.25
14154.6
43068.297
2323.45
118320.8
55.8
4885.5996
3289.0999
869.55
48.05
31.0
14298.75
54.25
4811.1997
1652.2999
1732.8999
3110.8499
1726.7
4104.4
43472.848
4.6499996
1546.8999
943.94995
2073.9
1288.0499
2996.15
251.09999
38979.4
1937.5
9419.35
2039.7999
48.05
1337.6499
1819.7
3524.7
1779.3999
18714.7
1261.7
1165.6
1213.6499
4192.75
4.6499996
437.09998
5824.9
3792.8499
12206.25
4254.75
3871.9
1319.0499
6424.75
1703.45
3112.4
843.19995
2672.2
1105.15
2363.75
406.09998
965.64996
6361.1997
3740.15
819.94995
2864.4
