FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,normalized_FITC_A,FITC_fluorescence
65279.582,1408.95,44258.7,262143.0,60403.5,8587.0,14303.12,1219.92,7159.15,135955.72,52.8,1220393.1,1937.52
8305.0205,354.94998,367.34998,7371.8,4646.9,2335.8499,648.72003,299.2,1023.11,5821.6396,52.8,10129.34,125.47024
63968.492,1232.25,54603.4,262143.0,72825.195,11187.899,20129.36,1836.0,7705.4194,168197.44,53.0,1505638.8,2439.6333
69819.24,2276.95,94536.05,262143.0,139374.45,21899.95,42578.88,3725.04,13316.149,262143.0,53.0,2606745.0,3870.429
62820.09,2007.2499,86362.9,262143.0,124855.59,22597.45,33876.242,2930.8,11509.659,262143.0,53.2,2381378.0,3929.7703
9792.72,153.45,65.1,323.94998,275.9,82.149994,520.88,149.6,1667.6299,1655.84,53.3,1795.0729,18.007572
138088.14,5821.8,249698.8,262143.0,262143.0,53011.547,78914.0,6964.56,32697.598,262143.0,53.5,6885216.0,5169.2207
62439.9,1247.75,75399.75,262143.0,100391.945,15493.8,18460.64,1746.24,4503.78,228094.56,53.7,2079079.1,3451.683
84232.53,2338.95,84833.05,262143.0,118809.05,17522.75,25872.64,2586.72,9303.619,261409.17,53.8,2339193.8,2878.6138
44549.22,1016.8,30648.148,262143.0,40679.75,6559.5996,6325.36,790.16003,6236.9097,96243.08,54.2,845094.7,1966.0398
38917.71,593.64996,26894.049,262143.0,35553.9,5516.4497,7685.36,837.76,4471.03,84276.23,54.3,741578.8,1974.868
22288.53,235.59999,2338.95,28041.049,5683.8496,1019.89996,4783.12,444.72,2314.77,10447.25,54.3,64494.406,299.04648
26363.61,418.5,13605.899,164800.64,20283.299,2932.5999,6736.08,495.04,2346.21,43591.56,54.5,375170.22,1474.6093
8779.17,110.049995,23.25,241.79999,241.79999,187.54999,395.76,77.520004,1070.2699,920.92993,54.5,641.0975,6.5721374
59098.23,2986.8499,88892.5,262143.0,161096.14,30804.7,54398.64,4708.32,17808.139,262143.0,54.8,2451129.2,4299.7046
44143.8,1641.45,42834.25,262143.0,71250.4,12835.55,19431.68,1743.52,6865.7095,141738.06,55.1,1181115.2,2773.4087
69117.15,1508.1499,56999.7,262143.0,76985.4,12158.199,19544.56,1589.84,5371.0,173564.52,55.1,1571714.6,2356.9563
79917.33,3118.5999,149731.55,262143.0,207709.3,34425.5,47506.16,3972.56,17043.1,262143.0,55.2,4128710.5,5355.9966
75035.76,2549.75,116279.445,262143.0,165859.3,25843.148,34968.32,3017.84,12792.149,262143.0,55.2,3206299.2,4429.8154
14426.34,265.05,4.6499996,768.8,485.15,100.75,722.16003,27.2,2202.1099,2059.3198,55.3,128.21948,-0.0783931
13797.33,172.04999,48.05,528.55,381.3,110.049995,750.72003,58.48,1904.7399,1790.7699,55.4,1324.9348,8.957432
28732.621,527.0,12.4,660.3,1027.65,190.65,2356.8801,206.72,2616.0698,2498.17,55.5,341.91864,0.23394382
154224.03,5652.8496,183688.94,262143.0,262143.0,45940.45,81166.164,7531.68,25512.248,262143.0,55.6,5065054.5,3404.4927
7147.05,37.199997,105.399994,100.75,-17.05,-48.05,526.32,47.600002,817.43994,914.37994,55.9,2906.3083,41.166035
77879.79,1813.5,100176.5,262143.0,137824.45,23110.5,34690.88,3183.76,9688.76,262143.0,56.0,2762275.2,3676.8167
92029.47,3210.0498,101179.34,262143.0,147933.55,24009.5,38273.12,3162.0,12961.14,262143.0,56.1,2789927.8,3142.5034
43873.23,784.3,23735.148,262143.0,36237.45,5542.8,10673.28,981.92,5285.8496,81423.05,56.2,654475.0,1545.8256
14514.21,199.95,77.5,540.95,475.84998,29.449999,694.96,91.12,1886.3999,1324.4099,56.3,2136.9917,14.267127
14940.51,322.4,114.7,947.05,589.0,43.399998,665.04,74.8,1507.8099,2537.47,56.4,3162.7476,20.95063
18812.88,246.45,601.39996,8546.7,3194.5498,624.64996,297.84,108.8,1135.7699,7755.1997,56.6,16583.055,90.4023
14420.25,99.2,54.25,1362.45,1221.3999,285.19998,44.88,63.920002,462.43,2207.3499,56.8,1495.8942,9.756623
14124.45,286.75,849.39996,12243.449,6612.3,1695.7,8335.44,871.76,2415.64,8593.6,56.9,23421.428,170.94505
57675.78,1619.75,61023.5,262143.0,84540.09,13612.1,17127.84,1611.6,7535.1196,188808.98,57.0,1682667.2,3024.1897
97867.17,3255.0,142406.25,262143.0,182407.1,28580.45,33290.082,2637.04,11407.4795,262143.0,57.0,3926722.0,4159.4565
9952.8,103.85,-6.2,88.35,280.55,-21.699999,421.6,78.88,1076.82,945.81995,57.1,-170.95932,-2.7811291
15689.58,336.34998,145.7,1622.85,998.19995,291.4,197.2,68.0,544.95996,2295.1199,57.5,4017.5442,25.551998
66889.95,1288.0499,15149.699,189069.0,24069.95,4307.4497,8241.6,680.0,4577.1396,52582.086,57.5,417739.1,646.57806
86658.09,4313.65,152747.84,262143.0,207769.75,30973.648,41734.32,4116.72,16537.44,262143.0,57.7,4211882.0,5038.8193
14748.24,181.34999,-38.75,468.09998,266.6,-40.3,935.68,108.8,1882.47,1900.8099,57.8,-1068.4958,-8.512432
9088.0205,120.899994,21.699999,468.09998,176.7,187.54999,584.8,89.76,919.61993,471.59998,57.9,598.3576,5.8271494
24124.23,416.94998,12373.649,151565.2,17251.5,2782.25,3646.1602,357.68,2883.3098,41194.258,58.0,341192.06,1465.5381
55820.94,1339.2,48404.95,262143.0,72354.0,13622.949,26373.121,2143.36,6851.3,148975.81,58.2,1334722.2,2478.3716
85856.82,3056.5999,133661.14,262143.0,183764.89,28137.148,45313.84,3692.4001,13917.439,262143.0,58.8,3685583.8,4450.223
40554.18,719.19995,34053.5,262143.0,46823.95,6252.6997,9454.72,799.68,3880.2197,102762.945,58.8,938994.1,2399.906
36586.98,589.0,23507.299,262143.0,32619.748,4025.3499,4823.92,505.92,3341.8098,73453.01,58.8,648192.25,1836.0676
6230.94,178.25,66.65,1429.1,942.39996,547.14996,257.04,34.0,411.34,2009.5399,58.9,1837.8129,29.584091
18151.68,224.75,9636.35,115498.25,11976.85,2042.8999,2004.64,95.200005,1303.45,27259.79,59.1,265713.53,1516.9054
132577.56,4050.15,144653.75,262143.0,201658.1,32873.95,51299.2,4814.4,19263.549,262143.0,59.2,3988694.8,3118.67
16540.44,114.7,60.449997,830.8,613.8,285.19998,753.44,107.44,2879.38,2990.73,59.3,1666.8534,9.449565
62692.2,2016.5499,47403.65,262143.0,95419.55,20394.898,49097.36,4590.0,14280.31,173130.9,59.3,1307112.2,2160.958
15700.89,268.15,-3.1,1057.1,819.94995,88.35,1177.76,57.12,2559.74,3388.97,59.5,-85.47966,-1.5645292
23306.43,348.75,44.949997,1931.2999,592.1,57.35,1342.3201,70.72,3770.18,3595.95,59.5,1239.4551,4.514459
24584.46,430.9,77.5,810.64996,813.75,116.25,1195.4401,119.68,3226.5298,2760.17,59.6,2136.9917,8.013429
11916.39,164.29999,43.399998,116.25,215.45,12.4,752.08,85.68,1416.11,1266.7699,59.7,1196.7152,9.413435
22725.27,393.69998,719.19995,9802.199,5060.75,1720.5,7994.08,756.16003,1633.57,8668.27,59.7,19831.281,89.48772
28241.07,545.6,7912.75,95120.4,10629.899,1805.75,2953.92,184.96,4436.9697,27334.459,59.8,218186.84,800.1158
12715.92,196.84999,62.0,578.14996,240.25,127.1,871.76,87.04,1274.63,1315.24,60.0,1709.5933,12.940968
32711.13,1092.75,28124.75,262143.0,54141.5,10640.75,31133.121,2880.48,10426.289,106805.6,60.0,775514.25,2457.3408
