Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
57.9,97393.02,1125.2999,109262.59,262143.0,141232.89,18207.85,4148.0,387.6,4831.28,262143.0,3012816.0,3206.692
58.0,28014.871,323.94998,8793.149,110527.4,13529.949,2095.5999,208.08,54.4,1092.5399,32460.488,242463.05,896.4387
58.0,35646.51,327.05,33650.5,262143.0,40588.297,6072.9,1649.68,189.04001,1617.85,111541.26,927881.75,2698.128
58.0,48424.2,478.94998,47929.098,262143.0,60186.5,7311.3496,1569.4401,78.88,1928.32,154027.17,1321601.0,2828.9958
58.0,50992.44,630.85,62699.047,262143.0,78135.5,9633.25,2208.6401,155.04001,3302.5098,204315.45,1728868.9,3514.638
58.0,55957.53,1532.95,108885.945,262143.0,136630.95,16935.299,3735.92,276.08002,5674.92,262143.0,3002430.2,5562.6816
58.0,30652.71,404.55,29222.148,262143.0,37466.598,4033.0999,1515.04,136.0,1313.9299,95571.05,805774.0,2724.7888
58.1,9199.38,66.65,-13.95,9.299999,93.0,31.0,38.08,12.24,252.82999,442.77997,-384.65848,-5.335754
58.1,38072.94,441.75,39109.598,262143.0,51119.0,6475.9,1674.16,122.4,2182.46,127605.78,1078411.4,2936.0808
58.1,38294.79,401.44998,36545.9,262143.0,44981.0,6110.0996,1999.2001,218.96,1612.61,115843.3,1007719.7,2727.6506
58.1,47401.95,612.25,60436.047,262143.0,74065.195,9318.6,1630.64,167.28,1841.8599,192157.34,1666468.8,3644.431
58.2,60049.14,734.69995,68293.0,262143.0,83608.55,9276.75,2831.52,289.68,3056.23,216455.22,1883117.0,3250.7593
58.2,27732.99,294.5,24317.95,262143.0,29887.1,2872.15,659.60004,77.520004,1338.82,77237.59,670545.2,2506.1438
58.2,43902.81,531.64996,45239.848,262143.0,58600.848,7743.8,1777.52,227.12,2189.01,144709.14,1247447.4,2945.3057
58.3,52802.04,522.35,54631.297,262143.0,68905.25,8177.8,1846.88,174.08,2616.0698,174886.3,1506408.0,2957.2834
