Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
54.6,42503.85,316.19998,5518.0,69663.195,7759.3,756.39996,136.0,48.96,763.73,21434.219,152153.8,370.19522
54.6,59333.13,909.85,93864.9,262143.0,115411.445,14892.399,2959.36,246.16,3513.42,262143.0,2588238.8,4522.2954
54.6,11270.85,213.9,-21.699999,43.399998,-60.449997,291.4,76.16,69.36,237.10999,344.53,-598.3576,-6.504933
54.7,47566.38,720.75,73869.9,262143.0,89013.4,11429.699,1988.3201,213.52,2244.0298,231961.69,2036894.9,4439.342
54.7,29907.121,401.44998,46498.45,262143.0,59955.547,9025.649,1463.36,244.8,1799.94,150046.08,1282152.2,4444.421
54.7,18160.38,243.34999,261.94998,3196.0999,671.14996,100.75,40.8,-40.8,326.18997,1955.83,7223.0312,40.242256
55.0,45753.3,633.94995,39013.5,262143.0,48195.7,5753.5996,3053.2,270.64,1920.46,125804.53,1075761.6,2437.0437
55.0,10925.46,379.75,21.699999,117.799995,-96.1,-41.85,-16.32,63.920002,180.78,213.52998,598.3576,4.678962
55.0,55532.97,558.0,76605.65,262143.0,92900.8,12227.949,2165.12,133.28,2817.8098,246834.12,2112330.8,3943.2
55.1,52672.41,649.44995,86806.195,262143.0,108507.75,13512.899,2335.12,69.36,3819.9597,262143.0,2393601.5,4711.122
55.1,44023.742,390.59998,38122.25,262143.0,48474.7,6182.9497,1398.08,184.96,2621.3098,123020.78,1051186.1,2474.9426
55.2,53163.09,868.0,106734.55,262143.0,132560.64,16372.649,2856.0,291.04,4759.23,262143.0,2943107.5,5739.4214
55.3,22008.39,193.75,178.25,2205.65,592.1,-38.75,-57.12,-2.72,305.22998,1866.7499,4915.0806,22.157423
55.3,39327.48,443.3,42916.4,262143.0,52120.297,5857.4497,1531.36,194.48,1539.2499,139890.97,1183380.4,3119.1548
55.3,42156.72,646.35,61969.0,262143.0,80029.59,9627.05,1973.36,208.08,3001.21,195555.48,1708738.5,4201.9736
55.4,45276.54,496.0,22157.25,262143.0,29047.0,4581.8,2363.68,238.0,1332.2699,71962.23,610965.9,1398.238
55.4,50494.8,531.64996,62868.0,262143.0,78319.945,10130.8,2690.08,238.0,2196.8699,200513.83,1733527.6,3558.8523
55.5,70736.22,1046.25,132610.25,262143.0,164344.94,21887.549,3508.8,284.24,5127.34,262143.0,3656606.2,5359.24
55.5,59777.7,669.6,104279.34,262143.0,126912.445,17108.9,2573.12,299.2,4258.8096,262143.0,2875407.5,4986.789
55.5,57030.242,833.89996,89326.5,262143.0,110307.3,14204.199,2443.92,246.16,3872.3599,262143.0,2463096.5,4477.4126
55.6,37040.25,460.34998,24573.7,262143.0,32097.398,4417.5,1509.6,114.24,1224.85,79234.04,677597.25,1895.9052
55.7,41744.34,680.44995,81388.945,262143.0,100102.09,11855.949,2022.3201,102.0,3641.7998,259533.27,2244225.8,5573.64
55.7,63378.63,1136.15,116054.695,262143.0,142348.89,19102.2,3927.68,369.92,6035.17,262143.0,3200102.0,5234.629
55.7,42601.29,469.65,45577.75,262143.0,57529.797,7444.65,2359.6,239.36,1784.22,144507.4,1256764.8,3057.9976
55.8,50234.67,592.1,63421.348,262143.0,78853.15,9120.2,1841.4401,108.8,2392.0598,201274.94,1748785.6,3608.7815
55.8,60987.0,700.6,94993.3,262143.0,117589.195,13038.6,2152.8801,191.76,4007.2898,262143.0,2619353.2,4452.533
55.8,52189.56,637.05,82188.75,262143.0,101546.695,13176.55,2654.72,231.2,3347.0498,259610.55,2266279.5,4501.749
55.9,7847.4,20.15,41.85,167.4,80.6,-96.1,32.64,20.4,60.26,361.56,1153.9755,14.248202
55.9,37557.03,472.75,58363.7,262143.0,76225.9,7722.0996,1712.24,235.28,2145.7798,188003.33,1609325.6,4442.248
55.9,61946.61,644.8,84741.59,262143.0,105564.3,13534.6,2464.32,247.52,2952.74,262143.0,2336672.0,3910.3628
56.0,5720.25,37.199997,-10.849999,-130.2,-15.5,-31.0,43.52,28.56,91.7,-155.89,-299.1788,-6.4233007
56.0,57503.52,877.3,93950.15,262143.0,116642.15,15151.25,2937.6,276.08002,3889.39,262143.0,2590589.5,4670.4536
56.0,44071.59,926.89996,107565.34,262143.0,135125.89,17019.0,2325.6,306.0,4471.03,262143.0,2966016.0,6977.5093
56.0,57121.59,778.1,80793.75,262143.0,98198.695,11798.6,2169.2,288.32,3780.66,262143.0,2227813.8,4043.1426
56.1,47906.55,747.1,72873.25,262143.0,90014.695,10732.199,2122.96,184.96,2939.64,230246.9,2009413.2,4348.3286
56.1,56331.63,716.1,83255.15,262143.0,103343.15,13660.149,2301.12,164.56,3079.8098,262143.0,2295684.5,4224.7886
56.1,28919.67,410.75,34989.7,262143.0,44652.4,5569.15,1340.96,77.520004,2224.38,115680.85,964808.94,3458.3608
56.1,19866.45,238.7,9227.149,113055.445,12830.899,1532.95,1296.08,115.6,841.01996,31171.45,254430.2,1326.9945
56.2,55513.832,833.89996,86248.195,262143.0,108823.945,14343.699,2014.16,116.96,3789.8298,262143.0,2378215.0,4441.1963
56.3,4548.36,62.0,10.849999,-40.3,-99.2,35.649998,-10.88,40.8,134.93,255.44998,299.1788,5.8206205
56.3,57963.75,623.1,85532.09,262143.0,107291.0,13509.8,1996.48,175.44,4045.2798,262143.0,2358469.2,4218.1177
56.3,61154.04,911.39996,106802.75,262143.0,130502.24,16437.75,2715.92,289.68,4809.01,262143.0,2944988.2,4992.514
