FITC-A_raw,FSC-A,Normalised_FITC_A,FITC_fluorescence
196.84999,19387.08,5427.9585,28.031668
17.05,9982.38,470.13812,3.8835907
15.5,13589.4,427.39832,2.2612224
237.15,20083.95,6539.1943,32.7616
164.29999,16688.34,4530.422,27.149677
38.75,11475.3,1068.4958,8.655098
2007.2499,34215.36,55348.08,166.73717
49.6,25120.38,1367.6746,4.6455264
167.4,20962.65,4615.902,21.832752
147.25,22263.3,4060.284,17.91101
669.6,14568.15,18463.607,130.41957
201.5,18895.53,5556.178,29.49053
102.299995,21386.34,2820.8289,12.676915
116.25,13150.05,3205.4873,24.276361
-20.15,12498.42,-555.6178,-5.60966
79.049995,25600.621,2179.7312,7.8287725
224.75,35735.25,6197.276,16.982574
94.549995,15506.01,2607.1296,16.434538
294.5,15853.14,8120.568,52.11522
3.1,17243.4,85.47966,-0.48597085
404.55,27445.02,11155.096,41.146122
96.1,15820.08,2649.8696,16.368555
186.0,21437.67,5128.78,23.807577
1686.3999,11176.0205,46500.934,430.44196
421.59998,59066.04,11625.233,19.40853
689.75,15181.5,19019.225,128.90503
1246.2,16685.73,34362.824,212.54604
62.0,24315.63,1709.5933,6.290464
35.649998,20703.39,983.01605,3.9234214
46.5,9215.91,1282.195,13.426591
9498.399,23115.9,261909.67,1173.8667
7.75,8500.7705,213.69916,1.606708
1103.6,20049.15,30430.76,156.3855
108.5,28366.35,2991.7883,9.936423
1.55,3688.8,42.73983,0.20142186
82.149994,15039.69,2265.211,14.61772
148.79999,15505.14,4103.0234,26.439499
102.299995,19306.17,2820.8289,14.150553
-6.2,9069.75,-170.95932,-2.9545436
-4.6499996,12460.14,-128.21948,-2.0670357
212.34999,19901.25,5855.357,29.508503
0.0,13787.76,0.0,-1.0
-10.849999,3368.6401,-299.1788,-10.209247
184.45,20382.36,5086.04,24.874573
120.899994,14785.65,3333.7068,22.37948
308.44998,20856.51,8505.227,41.285564
68.2,14881.35,1880.5525,12.103612
173.59999,19320.09,4786.861,24.691505
71.299995,22837.5,1966.0321,7.9266796
254.2,42591.72,7009.3325,16.064728
4574.05,17082.45,126125.24,764.5962
38.75,9894.51,1068.4958,10.1976385
499.09998,26984.791,13762.226,51.88317
1001.3,12159.99,27609.932,234.43987
-10.849999,10151.16,-299.1788,-4.056068
3.1,18530.13,85.47966,-0.521665
178.25,18142.11,4915.0806,27.092522
41.85,9328.14,1153.9755,11.827719
116.25,20448.48,3205.4873,15.254772
58.899998,6592.86,1624.1135,24.544088
10.849999,23173.32,299.1788,0.3387221
1399.6499,33453.24,38594.066,118.62729
263.5,21433.32,7265.7715,34.1512
9.299999,25653.69,256.43896,0.036530375
94.549995,15909.69,2607.1296,15.9921665
-1.55,9208.08,-42.73983,-1.4812952
179.79999,17253.84,4957.8203,28.795652
66.65,14464.62,1837.8129,12.174743
34.1,14515.08,940.27625,5.7171326
7.75,12852.51,213.69916,0.7241013
27.9,10970.7,769.31696,6.271414
206.15,20206.62,5684.3975,28.170149
62.0,16782.3,1709.5933,9.5630455
212.34999,19689.84,5855.357,29.836073
203.04999,17996.82,5598.9175,31.259392
159.65,23360.371,4402.2026,18.540613
9.299999,18490.11,256.43896,0.43811095
1.55,14127.061,42.73983,-0.68628967
184.45,20659.02,5086.04,24.528067
58.899998,25071.66,1624.1135,5.7170897
62.0,19279.2,1709.5933,8.195
10.849999,19532.37,299.1788,0.5882679
15.5,8900.1,427.39832,3.9795008
17135.25,20797.35,472488.84,2354.7622
40.3,18454.44,1111.2356,5.2438602
32.55,17790.63,897.53644,4.231288
51.149998,26843.85,1410.4144,4.4481597
136.4,21559.47,3761.105,17.089445
2218.05,14305.41,61160.7,442.32272
833.89996,21329.791,22994.03,110.78316
-3.1,13939.14,-85.47966,-1.6358793
29.449999,11945.1,812.05676,6.049276
91.45,23448.24,2521.65,10.15122
155.0,16093.26,4273.9834,26.538273
24.8,17670.57,683.8373,3.012824
181.34999,17126.82,5000.56,29.27539
65.1,21953.58,1795.0729,7.478609
91.45,26100.871,2521.65,9.017922
-29.449999,21473.34,-812.05676,-4.9213414
175.15,21465.51,4829.601,22.330172
32.55,14939.64,897.53644,5.229595
48.05,17165.1,1324.9348,7.0037975
150.34999,34815.66,4145.7637,11.347465
12124.1,23715.33,334310.97,1460.7373
195.29999,19821.21,5385.2188,27.172216
125.549995,17701.89,3461.9263,19.278976
113.149994,16879.74,3120.0076,18.166277
91.45,16093.26,2521.65,15.24758
-18.599998,11697.15,-512.8779,-5.5465484
339.44998,28968.39,9360.022,32.50429
190.65,32444.041,5256.999,15.801609
189.09999,15114.51,5214.2593,34.772266
103.85,9612.63,2863.5686,29.889668
35.649998,13364.07,983.01605,6.627281
303.8,21522.06,8377.007,39.36016
66.65,20053.5,1837.8129,8.502962
35.649998,17818.47,983.01605,4.720554
252.65,27348.45,6966.5923,25.414085
3.1,9063.66,85.47966,-0.02207166
111.6,35327.22,3077.2678,8.032412
99.2,36259.86,2735.349,6.822301
23.25,21194.07,641.0975,2.1365888
2252.15,12889.05,62100.973,498.60336
105.399994,21545.55,2906.3083,12.987238
-23.25,18386.58,-641.0975,-4.615522
210.79999,19537.59,5812.6167,29.849531
13.95,16584.81,384.65848,1.4049869
48.05,14371.53,1324.9348,8.559592
7.75,10125.93,213.69916,1.188345
80.6,17937.66,2222.4712,11.847488
35.649998,23582.22,983.01605,3.3223886
226.29999,13485.87,6240.015,46.97937
29.449999,17749.74,812.05676,3.7439737
-20.15,18376.14,-555.6178,-4.1352324
54.25,9168.93,1495.8942,15.917263
15.5,9974.55,427.39832,3.4431133
258.85,19798.59,7137.5522,36.382034
51.149998,19744.65,1410.4144,6.407048
141.05,23988.51,3889.3247,15.811977
18.599998,16202.88,512.8779,2.2822351
110.049995,12433.17,3034.5278,24.307959
-1.55,8867.91,-42.73983,-1.4997575
-37.199997,13940.88,-1025.7559,-8.629599
401.44998,16924.98,11069.616,66.81914
97.649994,14875.26,2692.6094,17.769672
192.2,15251.97,5299.7393,35.031013
48.05,23190.72,1324.9348,4.9241786
26.349998,14805.66,726.5771,4.0886407
57.35,17915.91,1581.3738,8.15258
37.199997,15356.37,1025.7559,5.926332
65.1,15365.07,1795.0729,11.114219
354.94998,34157.07,9787.421,28.71225
212.34999,20423.25,5855.357,28.728733
4338.4497,52374.87,119628.78,235.84303
80.6,18323.94,2222.4712,11.576655
52.699997,26739.45,1453.1542,4.6351714
198.4,17191.2,5470.698,31.99776
108.5,15396.39,2991.7883,19.149294
168.95,19872.541,4658.6416,23.308254
4109.05,13478.91,113303.29,870.6369
89.899994,17640.12,2478.9102,13.571596
365.8,19349.67,10086.6,53.05291
71.299995,11743.26,1966.0321,16.360003
15.5,8572.98,427.39832,4.1695037
172.04999,20905.23,4744.121,22.531448
165.84999,23930.22,4573.1616,18.816078
80.6,18599.73,2222.4712,11.390173
3109.2998,15234.57,85736.1,582.5545
3.1,12353.13,85.47966,-0.2824806
-41.85,10583.55,-1153.9755,-12.3061075
8315.75,21180.15,229299.2,1121.5906
69.75,17060.7,1923.2925,10.689512
-3.1,8927.07,-85.47966,-1.9928913
35.649998,11484.0,983.01605,7.8759594
114.7,21680.4,3162.7476,14.126731
52.699997,15726.12,1453.1542,8.581599
114.7,16898.01,3162.7476,18.407824
34.1,15908.82,940.27625,5.128658
58.899998,19393.17,1624.1135,7.683913
20.15,19802.07,555.6178,1.909467
108.5,15547.7705,2991.7883,18.953112
232.5,18920.76,6410.9746,34.134464
3839.3499,14493.33,105866.56,756.42303
3.1,15538.2,85.47966,-0.42956007
108.5,12679.38,2991.7883,23.467001
124.0,20319.72,3419.1865,16.448292
15.5,5592.36,427.39832,6.9247503
6.2,14569.0205,170.95932,0.21677506
74.399994,17521.8,2051.5117,11.140684
1875.5,16769.25,51715.195,318.7808
162.75,15498.18,4487.682,29.025434
147.25,17803.68,4060.284,22.648005
48.05,27251.01,1324.9348,4.0415
54.25,16754.46,1495.8942,8.258024
128.65,16106.311,3547.406,21.838243
65.1,16074.99,1795.0729,10.579219
-1.55,16678.77,-42.73983,-1.2657154
162.75,35280.24,4487.682,12.189808
142.59999,10973.311,3932.0642,36.15616
-7.75,16048.0205,-213.69916,-2.380795
46.5,9179.37,1282.195,13.484017
-41.85,15573.0,-1153.9755,-8.683731
-41.85,12908.19,-1153.9755,-10.269986
168.95,22420.77,4658.6416,20.545506
35.649998,18893.791,983.01605,4.394974
21.699999,7599.45,598.3576,7.164442
113.149994,24388.71,3120.0076,12.265226
58.899998,18113.4,1624.1135,8.29746
89.899994,9840.57,2478.9102,25.120916
173.59999,17294.73,4786.861,27.700197
367.34998,15321.57,10129.34,67.55289
10.849999,14511.6,299.1788,1.1377819
96.1,13995.69,2649.8696,18.632612
4.6499996,8165.82,128.21948,0.62817895
249.54999,21209.73,6881.113,32.641197
258.85,19778.58,7137.5522,36.419853
54.25,15628.68,1495.8942,8.924908
136.4,15451.2,3761.105,24.240685
-20.15,12598.47,-555.6178,-5.573053
796.69995,10371.2705,21968.271,218.6402
26.349998,11601.45,726.5771,5.4940753
80.6,15075.36,2222.4712,14.286791
1157.85,13665.96,31926.654,241.24852
91.45,15273.72,2521.65,16.119373
65.1,19138.26,1795.0729,8.725848
212.34999,34010.04,5855.357,16.852297
382.84998,37635.332,10556.738,28.08586
49.6,40717.74,1367.6746,2.482948
17.05,21855.27,470.13812,1.230577
151.9,25465.77,4188.5034,16.054932
145.7,19978.68,4017.5442,19.851713
103.85,13704.24,2863.5686,20.667086
125.549995,15523.41,3461.9263,22.12483
89.899994,13553.73,2478.9102,17.964869
23.25,15431.19,641.0975,3.3079686
128.65,17848.92,3547.406,19.60852
51.149998,14396.76,1410.4144,9.158506
26.349998,8693.04,726.5771,7.6667824
71.299995,16775.34,1966.0321,11.152543
68.2,13770.36,1880.5525,13.160809
29.449999,12032.97,812.05676,5.9977984
125.549995,11662.35,3461.9263,29.780783
189.09999,16911.93,5214.2593,30.970346
131.75,17641.86,3632.8857,20.352821
1515.8999,13852.14,41799.555,311.89792
99.2,13048.26,2735.349,20.737423
44.949997,13242.2705,1239.4551,8.705462
-13.95,11310.87,-384.65848,-4.5263643
40.3,19581.09,1111.2356,4.884603
212.34999,26923.89,5855.357,21.550877
37.199997,9636.12,1025.7559,10.037982
23.25,18939.9,641.0975,2.509896
46.5,19739.43,1282.195,5.7354608
106.95,10375.62,2949.0483,28.472412
21.699999,17942.88,598.3576,2.4579327
3927.7,17132.041,108302.734,654.5083
702.14996,27257.97,19361.143,72.65214
75.95,16052.37,2094.2517,12.528124
6.2,15161.49,170.95932,0.16922677
15.5,25935.57,427.39832,0.70877504
3251.9,13629.42,89668.164,681.1954
88.35,20063.07,2436.1704,11.59094
-1.55,11974.68,-42.73983,-1.370098
44.949997,13404.09,1239.4551,8.588294
96.1,12139.98,2649.8696,21.633638
-24.8,9866.67,-683.8373,-8.186708
179.79999,22570.41,4957.8203,21.777142
11434.35,19721.16,315291.72,1656.7842
-13.95,8865.3,-384.65848,-5.4991426
48.05,21123.6,1324.9348,5.503909
26.349998,20512.86,726.5771,2.6728516
959.44995,14963.13,26455.955,182.33647
40.3,8283.2705,1111.2356,12.910803
145.7,17944.62,4017.5442,22.2153
80.6,15953.19,2222.4712,13.445629
305.34998,27105.72,8419.746,31.209644
80.6,17258.19,2222.4712,12.353306
172.04999,41980.98,4744.121,10.717935
82.149994,18942.51,2265.211,11.399923
58.899998,16864.95,1624.1135,8.985717
26.349998,17400.0,726.5771,3.3299246
94.549995,18788.52,2607.1296,13.38858
2721.7998,32065.59,75051.14,241.69785
86.799995,20032.62,2393.4304,11.388849
217.0,15971.46,5983.5767,37.84759
255.74998,60247.5,7052.072,11.137398
72.85,18985.14,2008.7721,9.971468
224.75,17962.02,6197.276,34.776146
147.25,16054.98,4060.284,25.223734
34.1,15798.33,940.27625,5.17152
354.94998,24746.28,9787.421,40.011555
209.25,12213.93,5769.8774,47.984543
161.2,14701.26,4444.9424,30.351582
48.05,16676.16,1324.9348,7.2384653
31.0,9163.71,854.79663,8.672513
0.0,17344.32,0.0,-1.0
27.9,30437.82,769.31696,1.6208348
141.05,16599.6,3889.3247,23.295424
34.1,8569.5,940.27625,10.377526
32.55,20625.09,897.53644,3.512364
117.799995,14677.7705,3248.227,21.947435
29.449999,6176.13,812.05676,12.633829
113.149994,13278.811,3120.0076,23.363762
-1.55,9974.55,-42.73983,-1.4443113
75.95,10447.83,2094.2517,19.78503
102.299995,9586.53,2820.8289,29.511473
85.25,19039.95,2350.6907,11.801992
24.8,20051.76,683.8373,2.5362926
4234.6,12562.8,116765.23,962.77344
35.649998,20920.89,983.01605,3.8722363
24.8,23914.56,683.8373,1.9650924
102.299995,20097.0,2820.8289,13.55437
165.84999,18885.96,4573.1616,24.108765
89.899994,13327.53,2478.9102,18.286747
20.15,15914.04,555.6178,2.6202917
24.8,9326.4,683.8373,6.603028
62.0,18373.53,1709.5933,8.64824
469.65,43456.5,12950.169,29.900719
37.199997,10125.06,1025.7559,9.504957
38.75,17248.62,1068.4958,5.423421
147.25,17175.541,4060.284,23.512854
131.75,20438.041,3632.8857,17.431486
20.15,12561.061,555.6178,3.5866723
141.05,30203.791,3889.3247,12.35244
229.4,29690.49,6325.495,21.091492
3017.8499,18887.7,83214.445,455.84357
79.049995,19996.95,2179.7312,10.302827
241.79999,18538.83,6667.4136,36.292625
26.349998,11245.62,726.5771,5.699558
128.65,12290.49,3547.406,28.92882
63.55,13137.0,1752.3331,12.8314705
18.599998,7859.58,512.8779,5.7664757
156.54999,36096.3,4316.7227,11.400504
277.44998,24510.51,7650.4297,31.365429
77.5,15896.64,2136.9917,12.939443
145.7,41150.13,4017.5442,9.123655
192.2,17933.31,5299.7393,29.64375
181.34999,23048.041,5000.56,21.497408
65.1,9558.69,1795.0729,18.47294
82.149994,10610.5205,2265.211,21.137054
385.94998,10052.85,10642.218,108.77181
240.25,19505.4,6624.674,34.21742
136.4,22278.96,3761.105,16.505253
122.45,20974.83,3376.4465,15.692036
54.25,7116.6,1495.8942,20.795969
410.75,16210.71,11326.056,71.44769
32.55,20181.39,897.53644,3.6115708
62.0,27503.31,1709.5933,5.4454865
641.69995,34358.91,17694.29,52.400043
74.399994,18701.52,2051.5117,10.374832
43.399998,12946.47,1196.7152,8.584895
15.5,14275.83,427.39832,2.1044118
18.599998,14261.91,512.8779,2.7289298
94.549995,18593.64,2607.1296,13.539387
21.699999,8384.19,598.3576,6.40027
399.9,39220.47,11026.877,28.153296
32.55,11188.2,897.53644,7.3183985
190.65,18797.22,5256.999,27.999609
15.5,10955.04,427.39832,3.0454488
266.6,18378.75,7351.2515,40.475647
1040.0499,18235.2,28678.426,162.077
148.79999,15993.21,4103.0234,25.60212
46.5,12921.24,1282.195,9.289582
172.04999,19310.52,4744.121,24.474735
60.449997,16851.9,1666.8534,9.256434
584.35,21063.57,16112.916,78.32134
130.2,16165.47,3590.1458,22.028816
5549.0,56495.19,153008.6,279.83566
37.199997,10465.23,1025.7559,9.163495
320.84998,17233.83,8847.145,52.231564
156.54999,12693.3,4316.7227,34.263668
158.09999,23822.34,4359.4624,17.975637
234.04999,43358.19,6453.7144,14.434282
165.84999,18871.17,4573.1616,24.128445
156.54999,21189.72,4316.7227,20.124031
65.1,11689.32,1795.0729,14.923579
38.75,18867.69,1068.4958,4.8722157
3.1,5232.18,85.47966,0.69405675
144.15,16954.56,3974.8042,23.309559
93.0,16014.09,2564.39,15.604647
44.949997,9091.5,1239.4551,13.13654
1644.5499,27866.1,45346.96,167.7407
207.7,8574.72,5727.137,68.25729
175.15,16502.16,4829.601,29.34718
108.5,16594.38,2991.7883,17.694664
82.149994,15216.3,2265.211,14.436452
60.449997,18619.74,1666.8534,8.282643
-17.05,10697.5205,-470.13812,-5.5571175
83.7,26217.45,2307.951,8.128176
155.0,14228.85,4273.9834,30.14662
238.7,21716.07,6581.934,30.42825
2148.3,22223.28,59237.41,275.39856
55.8,8486.85,1538.6339,17.799084
167.4,23235.09,4615.902,19.599663
184.45,17272.11,5086.04,29.5339
37.199997,8728.71,1025.7559,11.185456
175.15,17460.03,4829.601,27.682314
34.1,15205.86,940.27625,5.411983
-27.9,14961.39,-769.31696,-6.3318906
9.299999,19213.95,256.43896,0.38393366
86.799995,27421.53,2393.4304,8.050592
2538.9,12790.74,70007.84,566.54315
55.8,26017.35,1538.6339,5.1322536
27.9,15332.01,769.31696,4.2030034
60.449997,13643.34,1666.8534,11.668482
130.2,14845.68,3590.1458,24.076094
34.1,10568.76,940.27625,8.225275
62.0,20460.66,1709.5933,7.664052
44.949997,11241.2705,1239.4551,10.433081
71.299995,15999.3,1966.0321,11.741997
-40.3,15657.39,-1111.2356,-8.359268
155.0,11123.82,4273.9834,38.84068
80.6,14943.12,2222.4712,14.422072
29.449999,16239.42,812.05676,4.185179
24.8,12585.42,683.8373,4.634209
-35.649998,12964.74,-983.01605,-8.862211
716.1,18749.37,19745.803,108.20336
-12.4,14985.75,-341.91864,-3.3658772
110.049995,20289.27,3034.5278,14.5086
682.0,25650.21,18805.525,75.022545
9.299999,12104.311,256.43896,1.1968067
-24.8,15071.01,-683.8373,-5.7049856
40.3,9202.86,1111.2356,11.520775
559.55,15249.36,15429.079,103.91469
80.6,8880.96,2222.4712,24.949207
226.29999,18324.81,6240.015,34.3097
54.25,25718.07,1495.8942,5.031292
158.09999,16446.48,4359.4624,26.485767
142.59999,13816.47,3932.0642,28.510149
130.2,16641.36,3590.1458,21.370266
17.05,4456.14,470.13812,9.939929
127.1,20408.46,3504.6663,16.806734
275.9,33247.92,7607.69,22.726637
217.0,15883.59,5983.5767,38.062504
66.65,14130.54,1837.8129,12.486225
1156.2999,20451.09,31883.912,160.66017
6.2,18870.3,170.95932,-0.060575604
71.299995,13868.67,1966.0321,13.699537
66.65,17450.46,1837.8129,9.920493
3.1,9935.4,85.47966,-0.107875824
-4.6499996,19558.47,-128.21948,-1.6797779
34.1,10780.17,940.27625,8.044358
52.699997,16632.66,1453.1542,8.059367
72.85,12541.05,2008.7721,15.609045
91.45,11680.62,2521.65,21.385498
381.3,43618.32,10513.998,23.994637
68.2,15716.55,1880.5525,11.407267
-29.449999,9278.55,-812.05676,-10.075157
255.74998,25745.041,7052.072,27.403444
3777.3499,13899.99,104156.97,776.0012
-1.55,7681.23,-42.73983,-1.5769656
27.9,14908.32,769.31696,4.3508706
230.95,14754.33,6368.235,43.755608
173.59999,19789.89,4786.861,24.081602
100.75,15601.71,2778.089,17.463833
29.449999,21163.62,812.05676,2.9787288
32.55,10950.69,897.53644,7.4988165
-4.6499996,5220.0,-128.21948,-3.5470142
41.85,15593.88,1153.9755,6.673443
48.05,14504.64,1324.9348,8.471864
626.19995,31668.0,17266.89,55.53812
20.15,12052.98,555.6178,3.7800188
198.4,24136.41,5470.698,22.50271
51.149998,14018.311,1410.4144,9.432754
32.55,14535.96,897.53644,5.4025984
179.79999,20050.02,4957.8203,24.640345
-6.2,11760.66,-170.95932,-2.507332
311.55,17232.09,8590.706,50.69384
139.5,19565.43,3846.585,19.386084
198.4,28065.33,5470.698,19.21252
184.45,18457.92,5086.04,27.572279
75.95,9322.05,2094.2517,22.29514
57.35,16689.21,1581.3738,8.825317
141.05,16385.58,3889.3247,23.612757
17.05,13874.76,470.13812,2.5135639
175.15,17442.63,4829.601,27.71092
105.399994,15246.75,2906.3083,18.765703
27.9,8380.71,769.31696,8.518584
869.55,7194.0303,23977.045,344.59805
207.7,20960.041,5727.137,27.333052
137.95,16016.7,3803.845,23.626213
17.05,14608.17,470.13812,2.3371642
-27.9,10877.61,-769.31696,-8.333642
60.449997,20146.59,1666.8534,7.5791397
26.349998,9657.87,726.5771,6.800963
130.2,15753.96,3590.1458,22.630354
44.949997,18380.49,1239.4551,5.9923244
266.6,23124.6,7351.2515,31.963623
-3.1,10580.07,-85.47966,-1.8377647
155.0,19867.32,4273.9834,21.307013
-3.1,7852.62,-85.47966,-2.1287456
122.45,13518.93,3376.4465,24.897955
6.2,14313.24,170.95932,0.23851907
1446.1499,37201.2,39876.26,110.14896
-1.55,13095.24,-42.73983,-1.3384287
116.25,21807.42,3205.4873,14.241849
151.9,24543.57,4188.5034,16.695751
80.6,11682.36,2222.4712,18.726654
37.199997,19344.45,1025.7559,4.4983897
12.4,13616.37,341.91864,1.6038101
148.79999,17232.96,4103.0234,23.688345
184.45,24252.121,5086.04,20.745926
158.09999,14152.29,4359.4624,30.941412
-18.599998,18885.96,-512.8779,-3.815936
1360.8999,20038.71,37525.57,193.1804
23.25,4727.58,641.0975,13.061545
34.1,21170.58,940.27625,3.6054344
106.95,12492.33,2949.0483,23.478584
7495.8,18390.06,206689.83,1164.4236
192.2,23650.08,5299.7393,22.23645
31.0,9429.06,854.79663,8.400313
147.25,25985.16,4060.284,15.202383
38.75,8797.44,1068.4958,11.594021
29.449999,17200.77,812.05676,3.8953795
144.15,17855.88,3974.8042,22.082474
26.349998,17394.78,726.5771,3.331224
86.799995,15537.33,2393.4304,14.973213
133.3,23150.7,3675.6257,15.46323
128.65,14849.16,3547.406,23.77176
100.75,9202.86,2778.089,30.301937
130.2,18704.13,3590.1458,18.903177
97.649994,19357.5,2692.6094,13.423544
117.799995,11411.79,3248.227,28.514843
137.95,16956.3,3803.845,22.2616
128.65,11023.7705,3547.406,32.367878
63.55,23092.41,1752.3331,6.8685603
32.55,17066.791,897.53644,4.4531584
12816.949,19094.76,353415.66,1918.1967
105.399994,13603.32,2906.3083,21.153616
91.45,14818.71,2521.65,16.645025
159.65,20498.07,4402.2026,21.269217
48.05,11455.29,1324.9348,10.993235
6293.0,14221.89,173523.72,1264.1716
130.2,22178.91,3590.1458,15.784939
94.549995,16978.92,2607.1296,14.922103
2170.0,12973.44,59835.766,477.24844
18.599998,7272.33,512.8779,6.3128777
147.25,24159.9,4060.284,16.426458
145.7,13874.76,4017.5442,29.025005
86.799995,17696.67,2393.4304,13.024169
3.1,12513.21,85.47966,-0.2916597
38.75,8476.41,1068.4958,12.070997
0.0,18994.71,0.0,-1.0
40.3,23737.95,1111.2356,3.8541236
10.849999,26450.61,299.1788,0.17285144
131.75,20678.16,3632.8857,17.217457
44.949997,6010.83,1239.4551,20.381798
10.849999,12483.63,299.1788,1.4850655
85.25,16735.32,2350.6907,13.564961
35.649998,11253.45,983.01605,8.057801
32.55,18190.83,897.53644,4.116199
71.299995,14938.7705,1966.0321,12.646573
12.4,6942.6,341.91864,4.1067963
44.949997,18525.78,1239.4551,5.937487
85.25,16978.92,2350.6907,13.355995
170.5,18507.51,4701.3813,25.340582
21.699999,18811.14,598.3576,2.2983258
-3.1,22178.91,-85.47966,-1.3996414
-27.9,7978.77,-769.31696,-10.998095
3.1,3514.8,85.47966,1.5217965
131.75,15726.12,3632.8857,22.953999
27.9,16148.07,769.31696,3.940064
159.65,21035.73,4402.2026,20.700027
71.299995,19283.55,1966.0321,9.571861
32.55,20256.21,897.53644,3.5945368
117.799995,17687.97,3248.227,18.042162
58.899998,18527.52,1624.1135,8.089646
108.5,26381.01,2991.7883,10.759459
151.9,21349.8,4188.5034,19.342903
339.44998,19328.791,9360.022,49.21345
15.5,10298.19,427.39832,3.3034797
365.8,18529.26,10086.6,55.446186
144.15,16196.79,3974.8042,24.446888
4.6499996,18813.75,128.21948,-0.29331392
74.399994,19703.76,2051.5117,9.796247
27.9,12091.26,769.31696,5.5975337
409.19998,33373.2,11283.315,34.05797
4473.3,11507.49,123347.15,1110.4666
35.649998,19021.68,983.01605,4.358702
124.0,14037.45,3419.1865,24.257038
29.449999,16968.48,812.05676,3.9623947
52.699997,21833.52,1453.1542,5.901378
-23.25,11362.2,-641.0975,-6.850723
203.04999,16530.87,5598.9175,34.120144
131.75,21122.73,3632.8857,16.834032
60.449997,14863.08,1666.8534,10.628842
158.09999,13102.2,4359.4624,33.50139
48.05,14926.59,1324.9348,8.204109
18.599998,12239.16,512.8779,3.3452048
334.8,30088.08,9231.804,30.815588
63.55,10528.74,1752.3331,16.257908
-66.65,18852.9,-1837.8129,-11.108134
-10.849999,11832.0,-299.1788,-3.6219265
63.55,41800.02,1752.3331,3.346984
23.25,11942.49,641.0975,4.566434
268.15,23185.5,7393.9907,32.06818
145.7,29488.65,4017.5442,13.12712
99.2,19652.43,2735.349,13.432594
12.4,13404.09,341.91864,1.6450465
17.05,9109.7705,470.13812,4.3513813
155.0,19666.35,4273.9834,21.534967
51.149998,18530.13,1410.4144,6.8925276
37.199997,18100.35,1025.7559,4.8763127
-4.6499996,5971.68,-128.21948,-3.226411
-40.3,14563.8,-1111.2356,-8.911873
18.599998,15870.54,512.8779,2.3509672
-29.449999,17749.74,-812.05676,-5.7439737
-7.75,22881.0,-213.69916,-1.9684466
172.04999,19096.5,4744.121,24.760237
172.04999,22851.42,4744.121,20.527346
23.25,9296.82,641.0975,6.150518
260.4,21352.41,7180.2915,33.869286
111.6,18921.63,3077.2678,15.863768
77.5,26953.47,2136.9917,7.2212152
1705.0,11281.29,47013.816,431.13022
108.5,14266.26,2991.7883,20.74546
252.65,30782.34,6966.5923,22.46749
