Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
54.2,50440.86,777.69995,75600.14,262143.0,101011.68,14990.359,11309.76,1075.76,5530.23,232397.36,2084604.8,4284.378
54.3,67324.08,1575.4199,144408.88,262143.0,199494.67,28644.0,24825.44,2139.28,11344.26,262143.0,3981942.8,6131.993
54.3,69962.79,1794.1,184291.8,262143.0,249826.5,37922.5,25044.4,2211.36,18056.129,262143.0,5081677.5,7530.6104
54.3,22661.76,247.93999,19387.059,245677.73,26337.08,3714.48,4022.8801,247.52,2048.52,61849.047,534580.4,2445.0608
54.4,37042.86,494.34,52614.098,262143.0,71007.86,10820.04,6937.36,561.68,2947.65,159878.72,1450785.6,4060.1274
54.5,38149.5,569.8,51232.72,262143.0,69107.5,10422.72,8398.0,714.0,4331.82,162729.62,1412695.4,3838.7908
54.6,42388.14,723.8,54345.06,262143.0,73228.54,10293.359,7806.4,730.32,4401.48,168966.78,1498515.2,3664.7656
54.6,34840.89,1282.82,117035.375,262143.0,161011.61,22885.94,20469.36,1849.6,8515.29,262143.0,3227143.5,9603.548
54.7,51374.37,1084.1599,127795.36,262143.0,170453.36,25434.639,20238.16,1879.52,10144.56,262143.0,3523840.2,7111.4233
54.7,45509.7,731.5,71668.516,262143.0,96383.98,15882.02,11455.28,966.96,5952.06,220983.44,1976193.8,4501.704
54.8,26187.871,335.72,44578.38,262143.0,58155.02,8086.54,6612.3203,631.04,2688.3599,138512.45,1229208.0,4866.1313
54.9,11012.46,127.82,38.5,916.3,965.57996,397.31998,376.72,51.68,1704.09,2279.43,1061.6023,8.99598
54.9,42463.832,623.7,53827.617,262143.0,71285.055,11594.66,9732.16,719.44,3890.64,164627.22,1484247.2,3623.3901
55.0,44792.82,680.68,70604.375,262143.0,93493.4,14765.52,10152.4,1102.96,4482.75,219858.56,1946851.0,4505.841
55.0,40930.89,668.36,65616.32,262143.0,87359.58,12939.08,7987.2803,784.72003,4444.05,203973.5,1809310.0,4582.6313
55.0,17500.05,318.78,1613.9199,20227.9,1932.7,304.91998,150.96,-12.24,310.88998,6274.5596,44502.367,262.68878
55.1,36811.44,463.53998,46737.457,262143.0,62456.24,9124.5,7999.52,605.2,4171.86,144472.25,1288742.6,3629.206
55.1,64481.79,840.83997,96362.414,262143.0,129703.414,19889.1,15708.0,1417.12,8711.37,262143.0,2657105.5,4271.869
55.1,7407.18,155.54,982.51996,13781.46,3705.24,609.83997,1893.12,276.08002,1518.33,8047.0195,27092.09,378.26038
55.2,55477.29,1007.16,63788.34,262143.0,88403.695,12797.399,10489.68,889.44,7626.48,198538.73,1758905.1,3286.5703
55.3,60225.75,1573.88,146175.25,262143.0,195322.81,29452.5,22038.8,1954.3201,9072.569,262143.0,4030648.8,6938.699
55.3,40691.64,1268.96,142588.6,262143.0,210425.6,32295.34,21940.88,1841.4401,14742.119,262143.0,3931750.0,10018.097
55.4,72091.68,1915.76,192230.5,262143.0,262143.0,42970.617,34716.72,3043.68,14873.699,262143.0,5300580.0,7623.0566
55.4,34809.57,677.6,74619.16,262143.0,99944.46,14970.34,9669.601,873.12,4681.4097,233616.4,2057555.0,6128.156
55.4,53147.43,1698.62,203567.97,262143.0,262143.0,40819.24,31229.68,2751.28,20481.33,262143.0,5613200.5,10950.564
55.6,40380.18,603.68,58153.48,262143.0,73656.66,10105.4795,6998.56,488.24,5184.51,181180.5,1603529.0,4116.7163
55.6,99586.29,2012.7799,21975.799,262143.0,36721.3,5996.76,8955.6,701.76,19099.74,86974.375,605962.56,629.94885
55.7,84557.914,1604.6799,190575.0,262143.0,252113.39,37183.3,22399.201,1974.72,13128.33,262143.0,5254931.5,6443.0767
55.8,81402.42,2357.74,193388.58,262143.0,262143.0,45625.58,49004.88,4459.44,16897.709,262143.0,5332513.0,6791.701
55.8,65352.66,1036.4199,50456.56,262143.0,74660.734,11747.12,14379.28,1204.96,6726.0596,162221.36,1391293.5,2206.5134
56.0,29531.28,428.12,43002.957,262143.0,56538.02,7704.6196,5610.0,493.68,3486.8699,133084.14,1185767.2,4162.562
56.0,13130.04,204.81999,238.7,4737.04,2397.78,896.27997,2850.56,197.2,1088.76,4395.03,6581.934,50.97989
56.2,19441.02,306.46,26625.059,262143.0,37540.58,5351.5,3145.68,160.48,2329.74,84528.54,734161.6,3914.8
56.2,32649.36,412.72,41917.258,262143.0,54314.258,9219.9795,6261.44,726.24,3658.44,130740.2,1155830.0,3669.8545
56.2,35191.5,423.5,38789.52,262143.0,51177.277,7813.96,8003.6,783.36,3581.0398,122226.2,1069585.5,3150.5603
56.4,48050.97,1131.9,208258.81,262143.0,262143.0,40637.52,23615.041,2245.36,13170.899,262143.0,5742546.0,12391.252
56.4,101540.31,4652.34,211328.03,262143.0,262143.0,44050.16,38003.84,3376.8801,33404.55,262143.0,5827177.0,5949.6934
56.5,92232.18,2788.94,79816.66,262143.0,139930.56,22550.219,43102.48,4161.6,27084.84,262143.0,2200871.2,2473.344
56.5,44268.21,666.82,71446.76,262143.0,94098.62,15155.14,12162.48,1116.56,5463.15,220882.83,1970079.0,4613.658
56.5,59576.73,1148.84,130565.82,262143.0,172921.97,26364.799,21041.92,1702.72,8111.5195,262143.0,3600233.0,6265.165
56.9,45138.21,745.36,62631.797,262143.0,86283.12,11588.5,12316.16,1090.72,5197.4097,196021.94,1727014.5,3966.341
56.9,33415.832,388.08,40391.117,262143.0,51556.117,8784.16,6435.52,595.68,2939.91,123436.23,1113748.1,3455.0703
57.0,23851.05,240.23999,31084.898,262143.0,38941.98,5888.96,4275.84,331.84,2359.41,96481.68,857137.6,3725.4124
57.0,64922.01,2149.8398,220395.55,262143.0,262143.0,46341.68,36265.76,3193.28,18503.76,262143.0,6077205.5,9705.437
57.0,34579.89,557.48,64877.117,262143.0,87536.68,13541.22,9475.12,894.88,4042.8599,198427.8,1788927.1,5363.3477
57.1,70018.47,2353.1199,258171.75,262143.0,262143.0,52181.36,40802.72,3635.28,21857.76,262143.0,7118850.0,10541.537
57.2,13371.9,175.56,606.76,9113.72,3303.2998,1145.76,357.68,87.04,1615.08,8039.28,16730.852,128.73967
57.3,51607.53,828.51996,99397.76,262143.0,133852.17,20525.12,13469.44,1179.12,5294.1597,262143.0,2740802.2,5505.9673
57.3,53022.15,848.54,64723.117,262143.0,86395.54,13875.399,10689.601,830.96,5714.6997,200583.39,1784680.8,3489.2063
57.4,36140.67,478.94,41618.5,262143.0,51051.0,6911.52,4309.84,345.44,2741.25,130108.11,1147592.1,3291.6018
57.4,36693.99,1001.0,80526.6,262143.0,109914.414,16203.88,12099.92,1066.24,7137.57,247412.97,2220447.5,6273.7075
57.5,45884.67,640.64,49517.16,262143.0,69045.9,10901.66,10409.44,1194.08,4898.13,153735.75,1365390.4,3084.5818
57.8,39990.42,609.83997,59745.84,262143.0,79351.58,11018.7,7704.4,826.88,3480.42,185414.28,1647436.9,4270.699
57.8,24040.71,401.94,40762.258,262143.0,55992.86,7096.32,5709.2803,485.52002,2835.42,125295.12,1123982.0,4846.97
57.9,12827.28,349.58,203.28,2493.26,688.38,141.68,-27.2,19.04,233.48999,1319.6699,5605.2603,44.311565
57.9,70192.47,1211.98,109286.09,262143.0,140150.78,23977.799,15793.68,1516.4,10185.84,262143.0,3013464.0,4450.674
58.0,61656.9,874.72,74807.04,262143.0,102433.09,15213.659,15746.08,1476.96,7666.4697,235427.58,2062735.6,3468.0437
58.1,19928.22,301.84,811.57996,12412.399,5098.94,1647.7999,4463.52,359.04,2440.68,10805.04,22378.574,115.44257
58.1,51411.78,737.66,98098.0,262143.0,124438.16,20127.799,12638.48,1083.92,6599.6396,262143.0,2704962.5,5454.65
58.1,38733.27,648.33997,58259.74,262143.0,76645.8,12426.26,8750.24,682.72003,3381.0898,179311.28,1606459.0,4299.643
58.4,35455.11,1039.5,34034.0,262143.0,47559.82,7170.2397,7962.8003,727.60004,10522.529,113569.016,938456.44,2743.626
