FITC_fluorescence
-0.08163047
3.5685415
0.7036407
0.94639885
1.6070688
0.05426693
0.7103528
0.48917425
1.750593
2.0642195
0.34484887
2.353188
0.73615086
0.9727955
-0.6500449
0.71785486
0.6125002
-0.09263623
-0.07861906
0.7498083
-0.30474293
1.6310282
0.87185323
1.45115
0.5458832
-0.4899813
-0.6921338
0.8598515
2.1011453
-0.46631712
-0.028344452
0.2906282
0.34590554
3.7118082
0.42491102
0.45797408
0.43380535
0.1975801
0.8469312
0.30375528
-0.3719706
0.5618684
2.7392864
-0.05956769
-0.4255681
1.5996327
0.6003294
1.2181792
0.77930427
0.8827101
0.6322305
-0.29838485
1.0075951
0.3584392
-0.63336957
0.46511698
-0.10088515
0.13212037
0.8033322
0.51129174
0.79985654
1.1024728
0.13857937
0.36427808
0.11590946
0.49511433
1.0486176
0.91474414
1.751992
-0.87530714
1.4151037
5.03666
1.0936563
-0.898611
9.181857
-0.5288068
1.7645559
0.5379721
0.21663618
-1.202018
-0.8297132
0.9067228
0.21012652
0.4372486
1.7244399
-0.46197915
1.7168126
-0.37682307
1.7640147
-0.13879013
1.132474
3.5631156
1.025595
1.5894096
0.75567925
-0.23969603
0.8079269
0.08693385
1.4418266
1.616993
0.922894
2.6029432
1.1750176
1.4623396
1.412744
0.5004864
-0.56747246
0.82652104
4.464648
9.22812
-1.8603343
0.45840442
0.37072194
-0.430021
-0.007618606
-0.05917859
1.353689
0.48082173
1.744657
-0.05894345
0.46703386
1.0271285
0.5966052
0.71443677
1.4427929
1.8606377
0.62695694
0.8184477
0.5024972
0.9611739
0.07488239
1.9781289
1.9533644
1.2665181
2.2093174
0.21823812
0.4489733
0.5479152
1.0180795
2.4645987
0.9693365
1.2276967
2.1467445
0.28834748
0.96858406
0.40143228
0.4155712
1.0138478
1.566524
1.2464516
0.49641228
-0.022815228
0.9719441
-0.25802606
-1.4107364
0.52451444
1.9277151
0.5056349
1.6473248
0.8157916
-0.012305379
1.1636112
1.5671947
-0.34457368
1.6254485
1.7578573
0.36590064
3.8250728
-0.10435003
1.2385068
0.8768058
0.22267771
0.32184672
0.80084705
1.200886
0.65454173
0.5287591
0.22290075
0.5565138
1.5580454
2.1109807
-0.23017997
2.0722847
0.024241447
0.6086124
1.0565119
0.55316234
-1.3725425
1.0846431
-0.053518236
0.9301233
-0.7969322
0.3867916
-0.23870265
1.9846439
1.4482377
0.16971886
1.0321236
1.5022845
0.8014139
-0.16692221
0.7147329
-0.3690846
1.275888
-0.3475495
0.86328554
0.7205306
2.2953382
-0.1429742
0.3345785
0.36823618
-1.0765182
0.36526656
-0.14733744
0.31815696
0.7577785
0.48492217
1.1771126
1.1517246
1.4448164
-0.27701485
0.2395575
-0.3079164
-0.01597172
0.20709574
-0.27778733
-0.28484273
0.45702565
0.68762124
0.055342793
0.9359957
0.62516344
0.4137286
-0.1326192
-0.096838415
0.27793002
0.15162218
2.3350554
0.8278785
1.3172824
1.2217782
0.96181536
0.8172021
0.077691436
1.0303614
0.92269135
-0.22250825
0.7793759
0.4077537
0.4623283
0.77969503
-0.5600537
0.23148918
1.702941
0.2398318
0.18149364
0.24780142
1.345092
0.75560915
-0.3505383
-3.6864204
0.090637445
7.5687895
1.3800066
-0.62830883
1.598228
0.24475777
1.0215871
0.73026013
-0.12029791
0.43500578
0.1410613
2.831036
0.16176033
-0.47094834
0.66773164
-0.4394827
0.47903192
-0.19333255
0.316095
2.5007184
1.2722716
2.6613152
0.92703676
2.1195881
-0.37680125
2.4775226
0.68121934
0.7609756
0.1324426
1.0420325
0.63548243
0.10975945
0.08842826
2.3658774
0.29548335
1.0396955
1.0256219
0.6534028
0.728192
1.1618648
-1.6448655
0.73011315
1.6042974
0.9899237
1.2793715
1.2475877
0.21713102
4.670209
1.2014344
0.77645814
1.3471358
0.7151073
1.0386333
2.2268786
0.43080044
3.5043406
0.75465155
0.24336433
-0.117877245
-0.32959676
0.42661393
2.701835
4.5238366
0.9896786
0.7863077
0.90905106
-0.1767211
0.45552886
0.59932935
-0.7308682
