FITC-A_raw,FSC-A,Normalised_FITC_A,FITC_fluorescence
152.87999,21337.62,676.51904,2.2876227
233.99998,21637.77,1035.4884,3.9622726
227.76,15605.19,1007.87537,5.6970825
238.68,18464.88,1056.1981,4.9312572
1285.44,39237.0,5688.2827,14.032571
700.44,48730.44,3099.562,5.595502
255.84,36464.31,1132.134,2.2194207
758.16,22156.291,3354.9824,14.701497
2514.72,19099.11,11128.049,59.416252
750.36,11537.94,3320.466,28.841362
458.63998,36303.36,2029.5573,4.7969875
223.07999,20165.73,987.1656,4.076027
291.72,29349.45,1290.9089,3.5608263
1120.08,30257.73,4956.5376,15.985954
1116.96,19902.12,4942.7314,24.752274
315.12,16755.33,1394.4578,7.6297913
569.39996,22259.82,2519.6882,10.737431
1480.44,83906.28,6551.19,7.096058
287.03998,23312.52,1270.1991,4.649766
400.91998,17138.13,1774.1367,9.734245
614.63995,16692.69,2719.8828,15.895529
224.63998,23195.94,994.06885,3.443778
485.15997,34996.62,2146.9126,5.361157
354.12,29037.121,1567.0392,4.5959544
1201.2,25610.19,5315.507,20.521858
3179.2798,10560.93,14068.835,137.13504
190.31999,17279.07,842.1972,4.0540705
134.15999,8546.88,593.68,6.2026563
558.48,14717.79,2471.3657,16.411745
413.4,22325.94,1829.3629,7.49646
3163.68,21071.4,13999.804,67.89321
190.31999,18887.7,842.1972,3.6236253
305.75998,19726.38,1353.0381,6.1123066
912.6,23008.02,4038.4048,17.200296
594.36,41429.4,2630.1406,5.5829144
2600.52,24106.83,11507.729,48.49911
283.91998,17572.26,1256.3926,6.413881
1756.5599,25029.03,7773.0664,31.202995
305.75998,20351.91,1353.0381,5.893706
386.87997,27079.621,1712.0074,5.5555773
889.19995,13225.74,3934.8557,29.85011
496.08,47294.94,2195.2354,3.812982
229.31999,16870.17,1014.7786,5.2373447
126.35999,12022.53,559.1637,3.8227081
137.28,17451.33,607.4865,2.6095743
1191.84,38715.0,5274.0874,13.125895
285.47998,18367.44,1263.2958,6.1318846
555.36,49562.16,2457.559,4.141639
351.0,24419.16,1553.2327,5.59559
123.24,17020.68,545.35724,2.322401
238.68,19280.94,1056.1981,4.680219
692.63995,20220.541,3065.0457,14.717811
552.24,27893.07,2443.7527,8.084662
40.559998,16491.72,179.48465,0.1285199
1148.1599,27952.23,5080.7964,17.84791
712.92,37801.5,3154.788,7.653843
37.44,9733.56,165.67815,0.76498663
294.84,19360.11,1304.7155,5.988048
391.56,20421.51,1732.7173,7.7980766
981.24,19000.8,4342.148,22.696304
191.87999,13054.35,849.10046,5.7445307
201.23999,38089.47,890.52,1.4243016
1276.08,14851.7705,5646.8633,38.425472
340.08,18955.56,1504.9098,7.2323103
235.56,19956.93,1042.3917,4.4160805
441.47998,29437.32,1953.6215,5.8816094
586.56,21616.02,2595.6243,11.45128
207.48,19983.9,918.13306,3.7640162
318.24,21694.32,1408.2642,5.731099
926.63995,76143.27,4100.534,4.584146
315.12,20389.32,1394.4578,6.0917025
198.12,17846.31,876.7135,4.093979
1728.48,50417.37,7648.8076,14.731184
736.31995,24962.041,3258.3367,12.535171
951.6,24624.48,4210.9863,16.732283
202.79999,14467.23,897.4233,5.432204
425.87997,20205.75,1884.5889,8.671404
786.24,37113.332,3479.241,8.72081
349.44,34335.42,1546.3293,3.669899
288.59998,19774.23,1277.1023,5.6969028
269.88,19120.86,1194.2633,5.476503
241.79999,15667.83,1070.0046,6.0814905
269.88,32771.16,1194.2633,2.7788198
185.64,23097.63,821.4875,2.6879191
588.12,22713.09,2602.5276,10.881383
143.51999,16159.38,635.09955,3.0753508
246.48,17353.89,1090.7145,5.5172157
219.95999,22361.61,973.3591,3.5135465
215.28,19411.44,952.64935,4.088892
508.55997,40325.37,2250.4614,4.7868347
599.04,19624.59,2650.8503,13.006593
134.15999,14076.6,593.68,3.3732324
404.03998,33866.49,1787.9432,4.474336
185.64,24237.33,821.4875,2.5145042
255.84,19567.17,1132.134,4.9995365
282.36,27168.36,1249.4893,3.7688866
1482.0,56877.992,6558.0933,10.955871
670.8,35464.68,2968.4001,7.6790915
110.759995,18825.06,490.13116,1.6997516
5484.96,68156.67,24271.848,35.926857
563.16,7643.82,2492.0754,32.806377
188.76,19376.64,835.29395,3.4700127
299.52,21354.15,1325.4252,5.4360704
733.19995,24418.291,3244.5303,12.777945
663.0,39133.47,2933.8838,6.773962
411.84,14360.22,1822.4596,12.159661
266.75998,23359.5,1180.4567,4.2400374
809.63995,16203.75,3582.7898,21.92734
312.0,14358.48,1380.6512,8.970649
332.28,21379.38,1470.3936,6.1315894
404.03998,15053.61,1787.9432,11.315752
318.24,17207.73,1408.2642,7.486105
268.31998,23285.55,1187.36,4.28742
241.79999,23141.13,1070.0046,3.7945623
240.23999,16628.31,1063.1014,5.629404
422.75998,18974.7,1870.7823,9.223421
118.56,21047.91,524.64746,1.5846782
736.31995,27652.08,3258.3367,11.218448
603.72,23572.65,2671.56,10.751801
397.8,18669.33,1760.3303,8.777174
198.12,20288.4,876.7135,3.4808226
182.51999,22900.14,807.6809,2.657207
1079.52,14549.01,4777.053,33.04666
1550.6399,42446.43,6861.836,15.762819
277.68,21946.621,1228.7795,4.8056946
1263.6,73440.18,5591.637,6.8950186
588.12,39438.84,2602.5276,5.8425674
241.79999,26592.42,1070.0046,3.1723013
781.56,17255.58,3458.5312,19.783085
315.12,15065.79,1394.4578,8.597571
1046.76,57535.71,4632.085,7.3480864
868.92,39973.02,3845.1135,8.974476
1081.08,58898.13,4783.9565,7.4223566
229.31999,19402.74,1014.7786,4.4232063
681.72,39926.04,3016.723,6.834785
35.879997,17754.96,158.77489,-0.07272196
85.799995,7570.74,379.67908,4.2002735
1185.6,34001.34,5246.4746,14.99998
552.24,15171.061,2443.7527,15.702797
258.96,27030.03,1145.9404,3.3960576
269.88,18489.24,1194.2633,5.697749
1003.07996,35335.05,4438.7935,12.025881
531.95996,22365.09,2354.0103,9.914041
407.15997,26361.0,1801.7498,6.087294
2572.44,14619.48,11383.469,79.74033
700.44,18320.46,3099.562,16.54332
205.92,16489.98,911.2298,4.7300134
188.76,16048.0205,835.29395,4.3971653
856.43994,46025.61,3789.8875,7.5383635
831.48,35744.82,3679.4355,9.673723
127.92,18587.55,566.067,2.157865
-70.2,5897.73,-310.6465,-6.461721
137.28,13844.311,607.4865,3.5500188
202.79999,10381.71,897.4233,7.9634733
335.4,24046.8,1484.2001,5.400045
326.03998,20827.8,1442.7804,6.1829805
152.87999,8980.14,676.51904,6.811687
90.479996,15999.3,400.38885,1.5949495
978.11993,31012.02,4328.3413,13.47236
-60.839996,10175.5205,-269.227,-3.7435308
184.07999,18937.291,814.58417,3.46032
182.51999,17433.93,807.6809,3.803883
235.56,8303.28,1042.3917,12.017547
198.12,18708.48,876.7135,3.8592257
912.6,25049.041,4038.4048,15.7173195
400.91998,20895.66,1774.1367,7.803976
522.6,19717.68,2312.5908,11.161604
372.84,31982.94,1649.8782,4.349108
458.63998,26647.23,2029.5573,6.897636
444.59998,23573.52,1967.4279,7.654107
1096.6799,20121.36,4852.989,24.009203
162.23999,19588.92,717.9386,2.8003597
441.47998,26308.8,1953.6215,6.6999383
1340.0399,78541.86,5929.8965,6.8287754
246.48,19607.19,1090.7145,4.768244
859.56,20632.92,3803.694,18.115812
174.72,11911.17,773.1647,5.7307816
3182.4,74310.18,14082.643,18.650959
237.12,16054.98,1049.2949,5.776972
946.92,18838.98,4190.2764,22.063923
374.4,26919.541,1656.7815,5.3818336
152.87999,15211.08,676.51904,3.611772
756.6,25363.11,3348.079,12.688034
709.8,45844.65,3140.9814,6.104354
187.2,24809.791,828.39075,2.4622624
761.27997,40636.832,3368.7888,7.5961075
-23.4,13484.13,-103.54884,-1.796288
840.83997,43710.54,3720.855,7.826824
556.92,42209.79,2464.4624,5.0542016
4492.8,19513.23,19881.377,104.64895
722.27997,39759.0,3196.2075,7.335802
235.56,22897.53,1042.3917,3.7205243
124.799995,20730.36,552.2605,1.7623904
992.16,25986.9,4390.4707,16.518805
315.12,35910.99,1394.4578,3.0264835
1792.44,38389.62,7931.8413,20.42437
929.75995,15620.85,4114.3403,26.311367
205.92,28858.77,911.2298,2.2741456
176.28,18526.65,780.06793,3.3659968
449.27997,43198.11,1988.1377,3.7723203
127.92,15047.5205,566.067,2.9007738
205.92,16596.99,911.2298,4.6930695
67.079994,13796.46,296.84,1.2310157
312.0,19745.52,1380.6512,6.250422
99.84,17743.65,441.80838,1.5818965
287.03998,31400.041,1270.1991,3.1945896
57.719997,5431.41,255.42047,3.8763065
722.27997,41714.76,3196.2075,6.9449854
625.56,17056.35,2768.2058,15.829071
73.32,26045.19,324.45303,0.29173136
287.03998,21679.53,1270.1991,5.0753293
522.6,27640.77,2312.5908,7.675541
391.56,18407.46,1732.7173,8.760716
664.56,32687.64,2940.787,8.328846
160.68,25486.65,711.03534,1.8928525
313.56,14579.46,1387.5544,8.868621
132.59999,13386.69,586.77673,3.5451431
73.32,9460.38,324.45303,2.5562406
354.12,27663.39,1567.0392,4.8738427
355.68,21011.37,1573.9424,6.7675195
232.43999,19597.62,1028.5851,4.442329
783.12,51172.53,3465.4346,6.0221267
1020.24,48475.53,4514.7295,8.65733
553.8,21066.18,2450.656,11.062697
296.4,31395.69,1311.6187,3.3319697
101.399994,14077.47,448.71164,2.3051457
663.0,22828.8,2933.8838,12.326242
332.28,18204.75,1470.3936,7.375231
405.59998,16449.09,1794.8466,10.314447
2647.3198,61192.32,11714.825,18.8512
349.44,25733.73,1546.3293,5.230848
697.31995,19886.46,3085.7554,15.089846
480.47998,27022.2,2126.203,7.158905
282.36,22175.43,1249.4893,4.8426294
460.19998,34434.6,2036.4604,5.132376
218.4,17315.61,966.4558,4.7875147
223.07999,19219.17,987.1656,4.3260255
879.83997,47675.13,3893.4363,7.4681606
232.43999,18945.99,1028.5851,4.629513
1730.0399,15412.92,7655.711,50.504894
516.36,32014.26,2284.9778,6.400932
185.64,13358.85,821.4875,5.376462
346.31998,10808.01,1532.5228,13.703106
531.95996,42343.77,2354.0103,4.764567
39.0,10766.25,172.5814,0.66217756
156.0,17495.7,690.3256,3.0913868
246.48,19614.15,1090.7145,4.7661967
266.75998,22754.85,1180.4567,4.379277
633.36,39672.87,2802.722,6.325449
2304.1199,59928.21,10196.108,16.64213
333.84,19136.52,1477.2968,7.00484
366.59998,24095.52,1622.2651,5.981254
177.84,10848.03,786.9712,6.5223894
705.12,19310.52,3120.2717,15.755074
882.95996,18149.07,3907.243,21.323584
283.91998,17449.59,1256.3926,6.466
552.24,37389.12,2443.7527,5.7773495
2595.8398,58589.28,11487.018,19.32998
291.72,32394.45,1290.9089,3.1321197
4353.96,34578.15,19266.988,56.777664
474.24,18591.03,2098.5898,10.705016
2447.64,74700.81,10831.208,14.034862
602.16,25127.34,2664.6567,9.9962
276.12,22471.23,1221.8763,4.6383014
243.35999,20154.42,1076.908,4.540592
107.64,18364.83,476.32468,1.6894536
202.79999,13366.68,897.4233,5.9618025
316.68,26118.27,1401.361,4.563569
525.72,26851.68,2326.3972,7.9838037
875.16,23007.15,3872.7266,16.454277
201.23999,15893.16,890.52,4.810069
56.159996,11924.22,248.51721,1.1610975
335.4,18545.791,1484.2001,7.2984114
586.56,33840.39,2595.6243,6.953428
301.08,34152.72,1332.3284,3.0451427
397.8,13910.43,1760.3303,12.122045
1265.1599,59205.242,5598.5405,8.805338
564.72,31406.13,2498.9785,7.250798
39.0,15204.99,172.5814,0.17694378
829.92,41982.72,3672.5322,8.0707445
411.84,29927.13,1822.4596,5.314525
402.47998,24982.92,1781.04,6.392279
233.99998,21582.96,1035.4884,3.974874
2204.28,20539.83,9754.301,48.2433
205.92,18076.86,911.2298,4.227004
226.2,18071.64,1000.9721,4.7434425
218.4,17667.96,966.4558,4.6720943
168.48,18364.83,745.55164,3.2095795
477.36,16584.81,2112.3962,12.20726
39.0,6978.27,172.5814,1.5644493
1040.52,53708.582,4604.472,7.889637
283.91998,20919.15,1256.3926,5.2277217
776.87994,42506.46,3437.8213,7.3864126
1848.6,32990.4,8180.3584,24.71181
416.52,25464.9,1843.1693,6.5053535
650.51996,39759.87,2878.6577,6.5074587
279.24,17550.51,1235.6829,6.300711
2101.3198,24332.16,9298.686,38.62678
221.51999,20183.13,980.2623,4.036185
648.95996,26329.68,2871.7544,10.309661
778.43994,12988.23,3444.7246,26.50125
78.0,17956.8,345.1628,0.99316347
157.56,21267.15,697.2289,2.3994915
943.8,19916.91,4176.4697,20.74379
351.0,18378.75,1553.2327,7.763315
165.36,25519.71,731.7452,1.973254
174.72,15379.86,773.1647,4.212757
260.52,20544.18,1152.8438,4.8187475
54.6,4778.04,241.61395,4.243486
492.96,47268.84,2181.429,3.7853532
416.52,19770.75,1843.1693,8.666961
444.59998,15947.97,1967.4279,11.792084
343.19998,17870.67,1518.7163,7.812187
717.6,21704.76,3175.4978,14.170669
90.479996,18075.12,400.38885,1.2969348
78.0,22579.98,345.1628,0.58506954
803.39996,45460.11,3555.1768,7.109211
428.99997,27044.82,1898.3953,6.2786436
195.0,24361.74,862.90704,2.6728532
954.72,47197.5,4224.7925,8.281844
215.28,18297.84,952.64935,4.3985996
324.47998,26074.77,1435.8772,4.710113
137.28,16891.05,607.4865,2.7293046
268.31998,15994.95,1187.36,6.697459
340.08,23024.55,1504.9098,5.777463
84.24,6067.38,372.77582,5.3708067
215.28,21877.89,952.64935,3.5151844
235.56,18571.02,1042.3917,4.8202696
769.07996,21304.56,3403.3052,15.564419
304.19998,34457.22,1346.1349,3.0509439
619.32,15909.69,2740.5928,16.862024
232.43999,20003.91,1028.5851,4.3317924
1324.44,45924.69,5860.8643,12.233152
372.84,21515.1,1649.8782,6.951634
433.68,20188.35,1919.1052,8.857025
1394.6399,8032.71,6171.5107,78.66679
146.64,20242.291,648.90607,2.324069
310.44,21453.33,1373.748,5.63988
800.27997,17959.41,3541.3704,19.446886
482.03998,10714.92,2133.106,19.642931
156.0,9793.59,690.3256,6.309034
419.63998,19876.02,1856.9758,8.68779
-32.76,4291.71,-144.96837,-4.5026016
92.03999,17721.9,407.29208,1.3831072
301.08,35074.92,1332.3284,2.9387865
408.71997,13012.59,1808.653,13.412502
386.87997,20690.34,1712.0074,7.5799723
1207.44,38516.64,5343.12,13.384487
391.56,18063.81,1732.7173,8.946406
513.24,22182.39,2271.1711,9.616696
536.63995,18819.84,2374.72,12.084116
496.08,21703.89,2195.2354,9.487968
1137.24,27358.89,5032.4736,18.073523
570.95996,18123.84,2526.5916,13.455486
265.19998,17481.78,1173.5535,5.960896
2581.7998,26462.791,11424.888,43.76764
1053.0,35296.77,4659.6978,12.688968
430.56,28502.94,1905.2987,5.9314055
803.39996,45402.69,3555.1768,7.119467
595.92,19239.18,2637.0437,13.212769
589.68,39840.78,2609.431,5.7915025
276.12,23562.21,1221.8763,4.377236
441.47998,34728.66,1953.6215,4.8331113
471.12,40849.98,2084.7834,4.291965
538.19995,26738.58,2381.623,8.235971
1290.12,22211.1,5708.9927,25.65246
497.63998,36588.72,2202.1387,5.240873
246.48,20583.33,1090.7145,4.494692
414.96,35520.36,1836.2661,4.3605103
274.56,27460.68,1214.973,3.5877872
847.07996,22064.94,3748.468,16.615662
336.96,23215.95,1491.1033,5.659922
157.56,17489.61,697.2289,3.1337395
1492.9199,30971.13,6606.416,21.118555
435.24,17179.89,1926.0084,10.6248045
408.71997,20947.86,1808.653,7.952894
271.44,17749.74,1201.1666,6.0171237
12224.159,52280.04,54093.91,106.29027
154.43999,18906.84,683.4223,2.7481594
280.8,14800.44,1242.586,7.70562
87.36,10916.76,386.58234,2.6719446
962.51996,68154.93,4259.309,5.4802203
1896.96,23711.85,8394.359,35.708786
503.87997,19803.81,2229.7517,10.674966
46.8,10639.23,207.09769,1.0184264
503.87997,19886.46,2229.7517,10.626443
383.75998,22908.84,1698.2009,6.686592
287.03998,11584.92,1270.1991,10.369115
71.759995,15733.08,317.54977,1.0928876
244.92,19203.51,1083.8112,4.8522234
1778.3999,77800.62,7869.7114,9.488748
310.44,23781.45,1373.748,4.98986
346.31998,21822.21,1532.5228,6.2820907
570.95996,49094.1,2526.5916,4.3364644
171.59999,19502.791,759.35815,3.0373626
82.68,13156.14,365.8726,1.8836946
321.36,15459.9,1422.0707,8.538111
346.31998,24718.44,1532.5228,5.4288573
2818.92,63425.61,12474.184,19.39367
833.04,17207.73,3686.3386,21.213629
925.07996,28191.48,4093.6306,14.057007
3759.5999,18561.45,16636.848,91.94093
273.0,18493.59,1208.0698,5.7735863
1104.48,43290.332,4887.5054,10.706963
354.12,24130.32,1567.0392,5.7338686
1332.24,36660.93,5895.381,15.674633
620.88,31999.47,2747.496,7.903118
767.51996,36107.61,3396.4019,8.753674
541.32,15301.561,2395.43,15.232882
839.27997,38858.55,3713.9517,8.910544
294.84,13734.69,1304.7155,8.850195
145.08,19259.19,642.0028,2.4565814
293.28,20400.63,1297.8121,5.596539
2506.92,24456.57,11093.532,46.03511
310.44,22575.63,1373.748,5.3097925
410.28,18218.67,1815.5564,9.333345
235.56,23778.84,1042.3917,3.5455685
574.07996,22740.06,2540.3982,10.583986
315.12,22198.05,1394.4578,5.5138597
814.31995,29586.09,3603.4995,11.629459
1915.6799,10845.42,8477.198,80.050156
1279.2,15412.92,5660.67,37.08297
878.27997,32685.9,3886.5332,11.329623
516.36,47888.28,2284.9778,3.9476686
843.95996,17458.291,3734.6614,21.181831
703.56,45187.8,3113.3684,6.1442585
3522.48,50251.2,15587.553,31.164692
352.56,40776.03,1560.1359,2.967394
329.15997,16187.22,1456.5869,8.330652
352.56,12684.6,1560.1359,11.753622
199.68,20127.45,883.61676,3.552218
198.12,19605.45,876.7135,3.6369114
385.31998,23196.81,1705.1041,6.622028
193.43999,21777.84,856.0037,3.0757613
432.12,18491.85,1912.2019,9.722629
703.56,23103.72,3113.3684,12.973219
525.72,18073.38,2326.3972,12.347267
659.88,40176.6,2920.0774,6.5364885
458.63998,19019.94,2029.5573,10.064711
65.52,7337.58,289.93674,3.0973048
187.2,18905.97,828.39075,3.5434332
360.36,20632.05,1594.6521,7.014408
1837.6799,46196.13,8132.0356,17.253307
51.48,7339.32,227.80745,2.218548
517.92,21269.76,2291.8809,10.173194
190.31999,16259.43,842.1972,4.371015
443.03998,21452.46,1960.5247,8.476394
987.48,31291.291,4369.761,13.480452
361.91998,22172.82,1601.5554,6.4897776
382.19998,18106.44,1691.2977,8.685786
809.63995,17527.02,3582.7898,20.196352
146.64,20016.09,648.90607,2.3616345
138.84,18631.05,614.3898,2.4194362
176.28,19300.08,780.06793,3.1910343
327.59998,28701.3,1449.6837,4.237446
273.0,14310.63,1208.0698,7.7534885
79.56,4420.47,352.06604,7.258545
424.31998,24274.74,1877.6855,7.020771
1923.48,27466.77,8511.715,31.13345
319.8,23361.24,1415.1675,5.281449
480.47998,21076.62,2126.203,9.460481
585.0,23844.96,2588.7212,10.2573595
552.24,27033.51,2443.7527,8.37352
148.2,17058.96,655.8093,2.9863267
274.56,16489.11,1214.973,6.640421
162.23999,19585.44,717.9386,2.801035
132.59999,15665.22,586.77673,2.8840454
485.15997,49114.11,2146.9126,3.5326896
196.56,19505.4,869.81024,3.6239967
436.8,28134.93,1932.9116,6.123838
127.92,16576.98,566.067,2.5408726
1304.1599,36804.48,5771.1216,15.259508
151.31999,8816.58,669.61584,6.8754144
549.12,18952.95,2429.946,12.294368
226.2,27334.53,1000.9721,2.7971544
316.68,21031.38,1401.361,5.9092374
918.83997,33202.68,4066.0178,11.698254
1006.19995,19606.32,4452.6,22.54862
416.52,17079.84,1843.1693,10.1899805
216.84,19134.78,959.5526,4.1998787
8321.04,51042.03,36821.97,73.80437
452.4,23659.65,2001.9442,7.773877
478.91998,20996.58,2119.2996,9.466264
500.75998,18237.81,2215.945,11.598945
319.8,22306.8,1415.1675,5.578372
1276.08,22749.63,5646.8633,24.738356
402.47998,26494.11,1781.04,5.9706335
524.16,25514.49,2319.494,8.426581
611.51996,53055.21,2706.0762,4.288833
1539.72,30197.7,6813.5137,22.39619
335.4,14508.12,1484.2001,9.607894
606.83997,37490.91,2685.3665,6.4272056
390.0,31145.13,1725.8141,4.745816
251.15999,16643.1,1111.4242,5.9245815
4024.7998,44946.81,17810.4,40.08873
605.27997,18513.6,2678.4634,14.001778
235.56,14273.22,1042.3917,6.5728073
488.27997,27249.27,2160.719,7.2222614
656.75995,45647.16,2906.2705,5.601918
422.75998,17333.88,1870.7823,10.191166
410.28,17112.9,1815.5564,10.001046
3514.68,21191.46,15553.036,75.103065
1667.6399,15131.04,7379.5806,49.572075
418.08,37325.61,1850.0726,4.1396055
380.63998,24061.59,1684.3944,6.2588425
254.27998,20730.36,1125.2307,4.62837
145.08,16808.4,642.0028,2.9605765
371.28,20217.06,1642.975,7.4267635
233.99998,20284.92,1035.4884,4.2932186
357.24,18804.18,1580.8456,7.7173195
402.47998,26032.14,1781.04,6.094335
443.03998,20647.71,1960.5247,8.845738
174.72,14359.35,773.1647,4.583225
-21.84,7701.24,-96.645584,-2.3012753
402.47998,10910.67,1781.04,15.926617
232.43999,19732.47,1028.5851,4.405136
535.07996,26391.45,2367.8167,8.303207
124.799995,20614.65,552.2605,1.7778955
4009.2,132689.8,17741.37,12.864285
287.03998,14315.85,1270.1991,8.200312
895.43994,28579.5,3962.4688,13.376697
904.8,19863.84,4003.8884,19.90098
121.67999,20647.71,538.454,1.7041113
106.079994,20683.38,469.4214,1.3533645
453.96,21867.45,2008.8475,8.525697
240.23999,13429.32,1063.1014,7.2085905
698.88,22617.39,3092.6587,13.178732
2403.96,91140.33,10637.918,11.1030245
594.36,21994.47,2630.1406,11.399761
536.63995,26166.121,2374.72,8.410679
168.48,13347.54,745.55164,4.7919445
397.8,20447.61,1760.3303,7.926876
238.68,16753.59,1056.1981,5.537104
1513.2,22255.47,6696.158,30.19872
502.31998,29608.71,2222.8484,6.7846346
157.56,14789.13,697.2289,3.8885565
453.96,19895.16,2008.8475,9.470017
391.56,19493.22,1732.7173,8.217051
433.68,28174.95,1919.1052,6.0629077
302.63998,22971.48,1339.2317,5.0452547
380.63998,30411.72,1684.3944,4.743157
244.92,18038.58,1083.8112,5.2301593
6615.96,48842.67,29276.709,61.154236
176.28,17720.16,780.06793,3.5647044
201.23999,20125.71,890.52,3.588179
861.12,24268.65,3810.5974,15.281534
268.31998,20861.73,1187.36,4.9017386
330.72,23933.7,1463.4904,5.3405643
815.87994,42665.67,3610.4028,7.7745523
191.87999,18798.96,849.10046,3.683528
538.19995,32452.74,2381.623,6.6097345
375.96,21217.56,1663.6847,7.130616
616.19995,22394.67,2726.786,11.625665
625.56,32952.12,2768.2058,7.7108965
553.8,20693.82,2450.656,11.279751
478.91998,17644.47,2119.2996,11.454652
271.44,38949.9,1201.1666,2.1977522
156.0,13742.5205,690.3256,4.2087736
538.19995,23423.01,2381.623,9.54334
438.36,24487.02,1939.815,7.2143316
19590.479,81812.19,86691.086,108.87638
1867.32,46521.51,8263.197,17.417988
410.28,23496.09,1815.5564,7.012389
809.63995,49629.15,3582.7898,6.485699
347.87997,20983.53,1539.426,6.6072583
1113.84,15652.17,4928.925,31.653183
446.15997,23312.52,1974.3312,7.781701
360.36,23724.9,1594.6521,5.9696255
246.48,14503.7705,1090.7145,6.7979064
6902.9995,49864.92,30546.906,62.521385
244.92,34006.56,1083.8112,2.3047516
294.84,22379.01,1304.7155,5.045369
49.92,13235.311,220.90419,0.7306837
375.96,13640.73,1663.6847,11.646818
277.68,23623.11,1228.7795,4.393675
