FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,normalized_FITC_A,FITC_fluorescence
12986.49,97.340004,111.47,1485.2201,781.86005,328.13,9.59,56.170002,419.76,1263.24,118.9,3073.6833,23.542297
46655.492,621.72003,27577.05,262143.0,39622.09,5425.9204,11666.92,950.78,4651.68,90327.6,119.2,760411.94,1689.0286
24918.541,632.71,4768.0903,58016.21,7546.99,1312.52,268.52,84.94,640.2,17990.281,120.1,131475.73,546.1052
55677.39,888.62006,29242.82,262143.0,41922.14,6234.47,14320.61,1227.52,8327.88,95531.05,120.3,806344.0,1500.7213
64982.91,1474.2301,40273.64,262143.0,55238.883,9065.181,17572.99,1568.65,7982.0405,130324.92,121.3,1110508.8,1771.0284
44325.63,813.26,36829.062,262143.0,51653.0,8667.971,15849.53,1248.07,5071.4404,118190.164,122.1,1015527.7,2374.6626
12769.86,152.29001,200.96,2645.4502,1092.7201,65.94,123.3,-23.29,506.88,2589.84,122.7,5541.2886,43.995853
36517.38,766.16003,34117.67,262143.0,49820.812,6659.9404,15337.15,1515.22,6152.52,110407.445,123.3,940763.56,2670.3374
13493.7,191.54001,-15.700001,76.93,-95.770004,10.990001,30.14,41.1,145.20001,149.16,124.3,-432.91315,-4.3267307
83600.04,2020.5901,69411.27,262143.0,102415.81,16433.191,43327.62,4075.75,16791.72,232287.02,124.9,1913952.4,2372.9553
47024.37,693.94,34734.68,262143.0,46798.562,8445.03,12521.8,978.18,4584.3604,111118.92,125.6,957777.0,2110.9775
54612.51,1409.8601,60306.844,262143.0,83318.336,12415.561,23202.32,1871.42,8049.3604,190113.0,125.9,1662906.0,3156.3552
40732.53,1018.93005,35899.62,262143.0,56529.42,10231.69,25549.13,2135.83,8388.601,124749.24,127.9,989899.2,2518.9822
59487.992,1232.4501,39604.82,262143.0,53182.184,8675.82,15686.5,1356.3,6936.6,125665.33,128.0,1092066.8,1902.5651
13696.41,36.11,362.67,5692.8203,1471.0901,547.93,283.59,47.95,541.2,3622.08,128.3,10000.294,74.71011
15706.98,208.81001,857.22003,11461.0,3617.28,1183.78,4447.02,413.74,1510.0801,7770.8403,128.5,23637.059,155.04456
60955.68,1223.03,59258.082,262143.0,80938.21,12184.7705,22165.23,1824.84,9039.36,186896.17,129.0,1633987.4,2778.6006
93067.38,2771.05,97047.984,262143.0,133966.53,21066.26,40513.64,3723.66,16092.121,262143.0,130.6,2676009.5,2980.522
12681.12,128.74,200.96,2482.1702,1526.04,733.19,217.83,19.18,504.24002,2654.52,130.8,5541.2886,44.310726
15954.93,147.58,117.75001,2248.24,979.68005,337.55002,43.84,19.18,542.52,2885.52,131.6,3246.8486,20.101583
17661.0,307.72,67.51,2099.09,763.02,279.46002,1549.47,98.64,1238.16,2468.4001,131.6,1861.5266,9.929539
4953.78,177.41,332.84,4582.83,1378.4601,359.53,131.52,61.65,442.2,3076.9202,132.8,9177.759,191.10904
63025.41,1295.25,60176.53,262143.0,88466.36,13753.2,28198.71,2500.25,9381.24,194515.2,133.7,1659312.8,2728.986
25013.371,731.62,19654.83,241500.55,34813.18,7586.24,19216.99,1613.86,8273.761,76781.766,134.6,541963.94,2245.705
12057.33,174.27,65.94,1312.52,510.25003,72.22,764.46,63.02,1252.68,1131.24,135.4,1818.2352,14.636761
67632.06,1590.41,43711.94,262143.0,59562.66,8002.29,16893.47,1320.68,7005.24,141423.48,136.0,1205316.8,1846.9764
70740.57,1585.7001,75758.78,262143.0,108779.02,17315.531,36120.05,3248.27,9819.48,238002.61,136.4,2088979.1,3061.058
21663.871,535.37,533.8,6485.6704,1742.7001,654.69,254.82,50.69,545.16003,3457.08,136.6,14719.046,69.4517
68325.45,1546.4501,49582.17,262143.0,71888.734,11611.721,21999.46,2078.29,8640.721,159182.77,136.7,1367183.0,2073.8752
43674.87,857.22003,40699.113,262143.0,57301.863,9956.94,18067.56,1560.43,6441.6,127809.01,137.3,1122240.9,2663.4177
23275.98,224.51001,1174.36,14704.62,3344.1,920.02,3425.0,447.99,1837.4401,9786.48,137.4,32381.902,143.25879
