FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,normalized_FITC_A,FITC_fluorescence
24152.94,434.89,36565.3,171491.11,18785.05,2852.6902,5311.49,478.13,3148.2002,47435.523,62.3,381407.22,1636.4453
41405.04,686.09,54282.75,252900.31,25831.21,4166.7803,4556.62,416.48,4326.96,68414.28,62.4,566215.25,1417.0001
35523.84,387.79,34194.6,158628.1,15861.711,2508.86,3131.82,158.92,2428.8,42929.043,62.6,356678.78,1040.1307
42647.4,460.01,54618.73,253069.88,27189.262,2887.23,6130.75,595.95,3659.04,67805.766,62.8,569719.8,1384.2133
25527.541,324.99002,34759.8,162074.25,16667.121,2703.54,3671.6,360.31,2839.32,44637.12,62.8,362574.3,1471.7734
44382.18,514.96,72527.72,262143.0,36844.76,4527.8804,9753.03,882.28,5266.8003,88709.28,62.9,756525.8,1766.5146
37380.42,653.12,77055.6,262143.0,41961.39,6628.54,13732.88,1383.7,5796.12,98021.88,62.9,803755.5,2228.6035
44109.87,574.62,73692.664,262143.0,36778.82,4961.2,11212.08,1131.62,5478.0,91543.32,63.1,768677.2,1805.9913
10821.061,128.74,706.5,3772.7102,833.67004,249.63,127.41,117.82,492.36002,2603.04,63.1,7369.396,69.61711
28203.66,433.32,56677.0,262143.0,32076.672,4976.9004,9073.51,785.01,3387.12,68259.84,63.5,591189.3,2172.5466
25811.16,359.53,30437.592,142987.75,14139.421,2488.4502,2975.64,171.25,2171.4001,37928.883,63.5,317489.97,1274.4703
29406.0,450.59003,54241.934,250457.39,27101.342,4297.0903,6832.19,604.17,3520.4402,66010.56,63.6,565789.5,1994.1099
44867.64,610.73004,75272.086,262143.0,36938.96,6371.06,10490.09,964.48,6675.24,94357.56,63.6,785151.94,1813.5476
45692.4,612.30005,77466.945,262143.0,39490.21,7074.4204,13993.18,1254.92,5909.64,96468.24,63.6,808046.2,1832.7499
36793.17,1075.4501,91370.86,262143.0,46493.98,7302.0703,9828.38,835.7,7419.72,110560.56,63.8,953075.8,2685.013
48860.94,574.62,63818.934,262143.0,30522.371,3595.3,4860.7603,441.14,4774.4404,77816.64,63.8,665685.8,1411.7177
26161.77,401.92,52010.96,241648.12,28325.941,4461.94,7366.49,601.43,3257.76,65115.6,63.8,542518.56,2149.2817
20495.46,273.18002,53042.453,249028.7,28727.861,4807.3403,8252.88,863.1,3490.08,65560.445,63.9,553277.94,2798.1975
48589.5,671.96,72701.99,262143.0,39383.453,6641.1,14017.84,1130.25,5018.64,88828.086,63.9,758343.6,1617.3464
37582.26,488.27002,54568.492,254057.4,25032.08,4270.4,4673.07,545.26,4147.44,71757.84,63.9,569195.8,1569.4592
33654.21,503.97003,53723.832,247640.81,26212.72,3486.9702,4705.95,482.24,3697.32,66881.766,64.2,560385.3,1725.6138
28681.291,628.0,71210.49,262143.0,40586.07,5173.1504,12942.39,1252.18,5526.8403,89411.52,64.5,742786.06,2684.4243
26395.8,340.69,20000.23,93203.055,9533.04,1080.16,1981.02,149.33,1844.04,25271.4,64.7,208619.42,818.5355
27736.47,403.49002,49202.23,230187.12,26586.38,3837.08,7167.84,805.56,3404.28,60741.12,64.9,513221.12,1917.6742
59496.69,1197.91,113930.195,262143.0,56620.48,7777.7803,16577.0,1552.21,7219.08,138937.92,64.9,1188388.9,2070.16
66166.11,910.60004,23476.21,106256.03,12437.54,1287.4,5758.11,643.9,5190.24,34929.84,65.0,244876.86,382.76028
44132.492,645.27,80424.82,262143.0,39812.062,7160.77,11906.67,1005.58,4873.4404,98556.484,65.0,838899.3,1970.0575
30378.66,460.01,51968.57,239613.4,27537.8,3750.7302,7477.46,698.7,3907.2002,63486.723,65.2,542076.44,1849.29
43798.41,712.78,85409.57,262143.0,41917.43,6713.3203,10261.3,957.63,4531.56,97389.6,65.4,890894.5,2108.1904
33984.81,527.52,67922.914,262143.0,38030.11,6319.25,9827.01,756.24,4716.3604,82224.125,65.5,708493.8,2160.7185
28340.25,585.61005,67065.695,262143.0,34472.492,5170.0103,10218.83,972.7,3660.36,80919.96,65.5,699552.25,2558.5544
76624.38,1513.4801,149796.84,262143.0,76663.1,11371.511,20678.78,1922.11,12575.641,188220.12,65.6,1562508.5,2113.4785
4679.73,-15.700001,-18.84,-45.530003,-75.36,-92.630005,-28.77,-41.1,-46.2,-59.4,65.6,-196.51723,-5.354394
63063.69,667.25,4433.68,19836.951,3893.6,632.71,5049.82,661.71,4589.64,14377.44,65.7,46247.06,75.04184
36387.75,538.51,57137.01,262143.0,29283.64,5754.0503,11262.7705,848.03,3818.7603,69321.125,65.7,595987.6,1697.3607
36995.88,670.39,79548.766,262143.0,40116.64,7444.9404,11823.1,867.21,4853.64,96185.766,65.8,829761.3,2324.668
28655.19,329.7,57786.992,262143.0,28131.262,4097.7,6352.69,601.43,2975.28,68513.28,66.1,602767.5,2180.1946
43469.55,549.5,36642.23,167112.38,18819.59,3108.6,2667.39,249.34,2791.8,45627.12,66.1,382209.66,910.7261
33798.63,469.43002,56113.37,262143.0,31732.842,5763.47,10331.17,841.18,4469.52,69259.086,66.1,585310.2,1794.7045
45068.61,912.17004,75736.805,262143.0,37243.543,5154.31,9685.9,919.27,5101.8003,92237.64,66.2,789999.3,1816.6088
33518.49,425.47,26151.49,122524.375,12450.101,1218.3201,1476.86,57.54,1235.52,30558.002,66.2,272782.3,842.8779
34453.74,532.23004,36712.883,173828.83,19094.34,2317.32,4414.14,354.83,3537.6,49060.44,66.3,382946.62,1151.5234
24452.22,383.08002,41361.652,189525.7,21121.21,3849.6401,6412.97,591.84,2267.76,50937.48,66.3,431437.22,1828.5621
50351.25,852.51,97763.91,262143.0,50510.043,8170.2803,15330.3,1382.33,5854.2,117023.28,66.8,1019760.75,2099.0803
27595.53,481.99002,48096.953,224880.53,21584.361,3416.32,2576.97,189.06,2324.52,60029.64,66.8,501692.16,1884.1523
44548.35,825.82,76953.555,262143.0,38570.19,6928.41,15238.51,1390.55,6174.9604,94604.41,66.9,802691.06,1867.3777
39773.79,590.32,65899.18,262143.0,33075.19,4824.6104,8418.65,891.87,4221.3604,83050.445,67.1,687384.5,1791.0521
40652.49,701.79004,77547.016,262143.0,39578.133,5933.0303,10764.09,1279.58,6376.9204,99559.69,67.1,808881.4,2062.2202
29705.28,386.22,42182.76,199272.25,21358.281,3100.75,3823.67,227.42,2851.2002,52875.242,67.5,440002.1,1534.9214
56652.66,987.53,113426.23,262143.0,60419.883,10112.37,20432.18,1822.1,7407.8403,139249.45,67.5,1183132.1,2164.5132
27475.47,474.14,72530.86,262143.0,37990.86,6532.77,13324.62,1096.0,5262.8403,92917.445,67.6,756558.56,2854.2576
37279.5,546.36005,50327.92,233229.78,26171.9,4157.3604,8985.83,819.26,4333.56,64359.242,67.6,524963.06,1459.1804
52829.01,1789.8,173287.19,262143.0,97872.234,15334.19,31597.68,2727.67,9931.681,209080.1,67.7,1807532.9,3546.8203
54227.97,959.27,66787.805,262143.0,31751.682,5749.3403,5319.71,582.25,4377.12,80209.805,67.8,696653.6,1331.1141
24352.17,281.03,1805.5,8339.84,1632.8,855.65,104.12,12.33,665.28,4464.24,67.8,18832.902,79.191345
32618.91,464.72,32932.32,152735.89,16392.371,2615.62,5149.83,424.7,3377.8801,42612.242,68.0,343512.12,1090.9946
26755.11,334.41,40290.91,184106.06,19780.43,2623.47,2889.33,208.24,2929.08,50816.043,68.1,420268.47,1627.8008
26456.7,411.34003,29690.271,138434.75,14221.061,2238.82,2374.21,180.84,2343.0,38223.242,68.1,309694.8,1212.7972
54462.87,717.49005,90541.91,262143.0,47282.12,7605.08,14295.95,1382.33,5974.3203,110934.125,68.2,944429.1,1797.1118
22978.44,357.96002,26479.621,121536.84,11707.49,1717.5801,3004.41,302.77,1807.0801,32584.201,68.2,276204.97,1245.404
29531.28,481.99002,49290.152,227136.62,25537.621,3585.8801,7635.0103,708.29,3490.08,60087.723,68.3,514138.22,1804.2839
34059.63,584.04004,12161.221,57942.42,6184.23,978.11005,2101.58,227.42,1828.2001,17559.96,68.3,126851.88,385.19345
40840.41,741.04004,72161.914,262143.0,37403.68,6609.7,10859.99,1131.62,4997.52,90574.445,68.3,752710.2,1910.1095
53311.86,704.93005,97300.75,262143.0,48560.1,7265.9604,14039.76,1235.74,7394.64,122742.84,68.5,1014929.6,1973.0583
44513.55,649.98004,86654.586,262143.0,41857.77,6074.33,11492.93,1032.98,5430.48,110194.92,68.6,903881.06,2104.5566
45958.62,728.48004,90141.555,262143.0,52182.09,8727.63,18722.42,1793.33,6233.04,113073.84,68.7,940253.1,2120.4153
65624.97,960.84,130631.85,262143.0,69924.664,10713.681,21033.61,1833.06,8259.24,154731.72,68.7,1362601.4,2152.0178
35903.16,792.85004,54805.562,253876.86,27410.63,4367.74,7333.61,571.29,3977.1602,69075.6,68.8,571668.6,1650.0475
41791.32,629.57,32853.82,151101.52,13786.171,2686.27,3505.83,378.12,3776.5203,43092.723,68.8,342693.3,849.2907
61351.53,970.26,120842.91,262143.0,63539.473,9131.12,20704.81,1638.52,7096.3203,144268.08,68.8,1260494.4,2129.411
45020.76,744.18005,71059.77,262143.0,35208.82,5845.1104,9770.84,798.71,4579.08,88251.24,68.9,741213.94,1706.1772
51162.09,788.14,126202.88,262143.0,63321.242,9467.101,18426.5,1722.09,7815.72,158947.81,68.9,1316403.5,2667.017
32517.121,478.85,61883.12,262143.0,30268.031,4909.39,7065.09,641.16,4209.48,76751.41,69.1,645493.6,2057.3904
40290.57,530.66003,55689.473,260456.73,26928.64,3986.2302,4700.47,324.69,3659.04,69263.04,69.3,580888.56,1493.9866
32297.88,419.19,30393.63,140444.36,14108.0205,1354.91,1556.32,158.92,1565.52,34164.242,69.3,317031.44,1016.8322
41173.62,777.15,80460.93,262143.0,40752.492,6038.22,11309.35,791.86,5088.6,97767.125,69.3,839275.94,2112.6523
26597.64,492.98,58846.742,262143.0,31323.07,4282.96,10862.73,842.55,4321.68,71512.32,69.4,613821.6,2392.0234
58648.44,995.38,143559.23,262143.0,75969.164,14572.74,23199.58,2082.4,7568.8804,171734.64,69.8,1497445.0,2646.5386
42768.332,1270.13,83933.77,262143.0,38687.94,5578.21,5947.17,687.74,7360.3203,107145.73,70.0,875500.7,2121.668
28925.76,475.71002,45514.3,214915.73,22578.17,4067.87,6380.09,706.92,3732.9602,59892.363,70.2,474752.88,1700.887
26291.4,511.82,47018.363,218434.11,23805.91,4308.08,10236.64,941.19,3802.9202,61089.6,70.3,490441.53,1933.2892
43177.23,806.98004,96832.89,262143.0,53957.76,7631.77,20393.82,1907.04,6429.72,125730.01,70.4,1010049.44,2424.6924
51209.07,660.97003,1439.6901,6192.08,2066.12,540.08,3699.0,284.96,3986.4001,8925.841,70.5,15017.192,29.40813
37295.16,679.81,92510.68,262143.0,50012.35,8470.15,16271.49,1576.87,5219.2803,112497.01,70.7,964965.1,2681.9155
10376.49,122.46001,318.71002,1851.03,874.49005,54.95,801.45,58.91,508.2,2313.9602,70.9,3324.4167,32.221012
23293.38,328.13,17847.76,82740.57,8302.16,1018.93005,1178.2,-12.33,1089.0,20973.48,71.0,186167.33,827.741
30827.58,563.63,85819.34,262143.0,44650.8,6939.4004,11457.31,1071.34,4931.52,109063.69,71.1,895168.8,3010.0183
47816.94,665.68,75623.766,262143.0,41333.39,7700.85,16923.61,1443.98,5941.3203,92327.41,71.2,788820.25,1709.583
30817.14,494.55002,49363.94,228028.38,26231.56,4377.16,8550.17,723.36,3740.8801,61537.082,71.4,514907.9,1731.5472
22397.28,453.73,47607.113,221415.53,29234.97,5000.45,12558.79,1046.68,5707.68,67368.84,71.5,496582.72,2298.0278
55915.77,752.03,63291.414,262143.0,29866.111,3928.1401,4584.02,417.85,5126.8804,80254.68,71.5,660183.3,1223.2726
50737.53,838.38,105642.164,262143.0,57571.902,10071.551,20508.9,1997.46,6728.04,133859.89,71.5,1101937.6,2251.0374
48539.04,920.02,112123.125,262143.0,56609.492,8333.561,16142.71,1437.13,7155.72,135813.48,71.6,1169539.6,2497.4556
29786.19,444.31003,40716.383,187514.53,20548.16,3615.7102,5623.85,482.24,3204.9602,49472.28,71.6,424706.53,1477.5018
53646.81,766.16003,94856.266,262143.0,51549.383,7454.3604,13573.96,1330.27,4847.04,112767.6,71.7,989431.56,1911.4485
23390.82,295.16,47885.0,221415.53,23347.47,3464.9902,6628.06,590.47003,5361.8403,65326.8,71.9,499481.3,2213.2246
41682.57,704.93005,46054.383,213204.44,22854.49,3708.34,4527.85,352.09,3478.2002,58064.164,71.9,480386.4,1194.0446
43078.92,472.57,57779.14,262143.0,27891.05,4061.59,5726.6,443.88,4185.72,71045.04,72.1,602685.6,1449.6875
40180.95,533.8,47673.05,219329.0,22491.82,3140.0,3919.57,416.48,3684.12,59495.043,72.2,497270.5,1282.277
35553.42,419.19,41182.67,190034.38,19734.9,3367.6501,4308.65,387.71,3329.04,52805.28,72.4,429570.3,1251.8547
27576.39,400.35,54574.773,255862.9,29256.951,5325.44,9318.74,868.58,4043.1602,68954.164,72.4,569261.3,2139.534
85285.23,1218.3201,165920.75,262143.0,87863.484,15632.49,26321.81,2290.64,11052.36,203056.92,72.7,1730694.6,2103.2363
34197.96,449.02002,56614.203,262143.0,28073.172,4397.5703,5260.8,587.73,3932.2803,73954.32,73.0,590534.3,1789.5762
11505.75,127.170006,717.49005,3556.05,378.37003,208.81001,105.49,43.84,356.40002,1667.16,73.1,7484.0317,66.44792
29949.75,420.76,31045.182,139051.77,15221.15,2984.57,3222.24,153.44,3397.6802,40011.84,73.1,323827.66,1120.1626
33498.48,453.73,55548.17,257907.05,28143.82,4147.94,5159.42,511.01,4154.04,73666.56,73.3,579414.7,1792.5449
27561.6,409.77002,48911.78,229893.53,27230.08,3904.59,8114.5103,679.52,3983.7603,60610.44,73.3,510191.5,1918.4495
47649.03,799.13,81118.766,262143.0,43283.332,7306.7803,14501.45,1489.1901,5986.2,101364.125,73.4,846137.75,1840.3438
37705.8,628.0,77350.766,262143.0,41347.52,7090.12,14804.22,1157.65,4509.12,92994.0,73.4,806834.3,2217.83
53168.31,883.91003,107099.125,262143.0,58755.684,9672.7705,20771.94,2039.93,5949.24,128851.805,73.5,1117135.0,2177.7163
51386.55,637.42004,78666.42,262143.0,38926.582,6019.3804,9483.14,838.44,5563.8003,97806.73,73.5,820557.75,1654.7988
45667.17,682.95,66622.95,262143.0,33505.37,5078.95,9887.29,905.57,5266.8003,85042.32,73.6,694934.1,1576.9288
22024.05,263.76,11183.11,51268.35,4987.89,954.56006,971.33,121.93,1029.6001,14155.681,73.9,116649.36,548.2032
26356.65,301.44,1036.2001,4532.5903,1314.0901,146.01001,841.18,121.93,1025.64,3402.9602,73.9,10808.448,41.522717
48065.76,896.47003,64341.742,262143.0,30184.82,4326.92,5358.07,541.15,5273.4004,80925.24,74.1,671139.1,1446.8535
9543.03,84.78001,194.68001,865.07,306.15002,119.32001,34.25,-38.36,187.44,964.92004,74.2,2030.6781,21.064936
50939.37,824.25,89428.77,262143.0,55840.19,10140.63,21825.47,1930.33,5191.56,105201.37,74.2,932818.2,1897.8529
41400.69,524.38,75540.555,262143.0,40251.66,6928.41,11549.1,932.97003,3938.8801,87760.2,74.4,787952.25,1972.5138
33892.59,571.48004,81099.92,262143.0,41785.55,6215.6304,10599.69,869.95,4667.52,99138.6,74.8,845941.2,2587.1133
47170.53,645.27,57374.082,262143.0,30322.98,4914.1,11177.83,891.87,6131.4004,78848.88,74.8,598460.5,1314.5659
65526.66,1230.88,178534.12,262143.0,92196.68,15024.9,25554.61,2349.55,8094.24,209825.89,74.9,1862262.9,2945.937
30702.3,422.33002,63498.652,262143.0,32970.0,4906.25,7958.33,745.28,5406.72,80876.41,74.9,662345.0,2235.9756
12700.26,155.43001,-6.28,62.800003,91.060005,-36.11,126.04,-52.06,142.56001,287.76,74.9,-65.505745,-1.5348287
27735.6,551.07,70722.22,262143.0,40170.02,5184.14,12305.34,1102.85,4738.8003,86776.805,75.0,737692.94,2756.9473
51526.62,755.17004,79686.92,262143.0,38884.19,7507.74,10759.98,1017.91,5301.12,99487.086,75.1,831202.44,1671.719
48668.67,676.67004,93436.984,262143.0,49621.42,8525.101,16444.11,1342.6,6490.4404,118125.484,75.3,974627.25,2075.524
29316.39,387.79,44272.43,208583.92,22713.191,4218.5903,7089.75,642.53,3358.08,55376.64,75.3,461799.12,1632.3922
33615.93,496.12003,83533.42,262143.0,53726.973,8641.28,15886.5205,1616.6,3706.56,101707.32,75.3,871324.7,2686.7124
41097.06,467.86002,40468.32,188456.53,19725.48,2747.5,2059.11,297.29,2642.6401,50196.96,75.3,422119.03,1064.055
41622.54,948.28,96496.914,262143.0,51799.01,8685.24,20088.31,2122.1301,6421.8003,120783.96,75.3,1006544.94,2506.5667
53177.88,752.03,91009.766,262143.0,47235.023,8098.06,16441.37,1463.16,6770.2803,118541.28,75.4,949309.3,1850.0776
99375.75,1491.5,165831.25,262143.0,89507.27,12980.761,29308.41,2942.76,11524.921,199952.28,75.4,1729761.0,1803.9017
27453.72,527.52,4622.08,21125.92,2656.4402,681.38,1389.18,131.52,1061.28,7038.24,75.4,48212.23,181.09746
40347.12,478.85,29484.602,136046.78,14089.181,2298.48,2586.56,249.34,2393.1602,37227.96,75.5,307549.5,789.40625
44267.34,645.27,80600.664,262143.0,39651.92,7270.6704,14726.13,1139.84,5858.16,102470.28,75.5,840733.5,1968.3496
43762.742,654.69,60700.91,262143.0,28790.66,4290.81,3675.71,383.6,4150.08,74767.445,75.6,633162.1,1499.2314
52992.57,786.57,74455.68,262143.0,37199.582,6656.8003,9591.37,793.23,5467.4404,92990.05,75.8,776636.1,1518.6742
40867.38,532.23004,59817.004,262143.0,31969.91,6502.9404,11755.97,1213.82,4917.0,76408.2,75.8,623942.25,1582.126
24888.96,400.35,52150.69,240401.55,27215.951,4527.8804,9429.71,982.29,3792.36,64871.402,75.9,543976.06,2265.318
33401.04,397.21002,70901.2,262143.0,36843.19,5799.58,11934.07,1100.11,5225.8804,88631.41,75.9,739559.9,2294.9438
5415.75,23.550001,-21.980001,-94.200005,1.57,-4.71,45.21,12.33,95.04,421.08002,76.0,-229.27013,-5.389719
29036.25,560.49,41557.902,197111.94,21232.682,3044.23,3789.42,302.77,3789.7202,55919.164,76.3,433484.28,1547.0348
51361.32,689.23004,92681.81,262143.0,46993.242,6834.2104,13898.65,1106.96,5075.4004,114380.65,76.6,966750.2,1950.758
23983.291,486.7,53463.21,250036.64,28250.58,5151.1704,8204.93,783.64,3917.7603,66141.24,76.6,557666.8,2410.0928
47895.242,1358.05,160567.05,262143.0,79206.5,12511.33,19529.35,1760.45,9962.04,192687.0,77.3,1674851.0,3625.0325
