FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,normalized_FITC_A,FITC_fluorescence
54936.15,1029.92,129421.38,262143.0,71841.63,13588.351,29375.541,2512.58,8820.24,159397.92,53.3,1349975.1,2547.094
26635.92,423.90002,37632.902,175538.56,19337.691,3353.52,5443.0103,563.07,3329.04,50222.043,53.3,392543.2,1527.1558
51654.51,865.07,97435.77,262143.0,58394.582,8382.23,24529.85,2285.16,6448.2,118027.805,53.4,1016338.06,2039.2238
44678.85,591.89,78167.164,262143.0,37287.5,6650.52,10487.35,949.41,5488.56,96119.766,53.5,815350.06,1891.3
27692.1,434.89,46247.492,212262.44,25459.121,3857.4902,9024.19,815.15,4102.56,58948.562,53.6,482400.7,1805.3418
17108.55,163.28,17989.06,82889.73,9046.34,1304.67,1772.78,138.37,1372.8,23923.682,53.6,187641.2,1136.2682
37480.47,543.22003,61434.1,262143.0,30888.182,5044.41,7863.8,790.49,4873.4404,78576.96,53.6,640809.94,1771.8505
24766.291,378.37003,30142.432,139122.42,15258.83,2584.22,4645.67,405.52,2728.4402,37576.44,53.6,314411.22,1315.3911
52692.42,1119.41,124083.38,262143.0,66998.18,10745.08,22152.9,1845.39,8337.12,152871.84,53.7,1294295.2,2546.0242
51779.79,1210.4701,105368.984,262143.0,55909.273,8776.301,20196.541,1838.54,8796.48,135956.05,53.7,1099088.1,2200.0005
62782.68,949.85004,112653.78,262143.0,61011.773,10343.16,26299.89,2242.69,7312.8003,138882.48,53.7,1175074.8,1939.7676
11720.64,193.11,1427.13,6747.8604,1876.15,423.90002,2065.96,269.89,587.4,3760.6802,53.8,14886.181,130.6982
40904.79,629.57,65803.414,262143.0,34736.25,5160.5903,11661.44,931.6,3793.6802,83061.0,53.8,686385.6,1738.9705
49760.52,642.13,12790.79,58451.1,6747.8604,1408.29,3872.99,330.17,2469.7202,19497.72,53.8,133418.83,277.0226
49222.86,792.85004,102949.62,262143.0,54846.383,9620.96,17193.5,1505.63,6312.24,125991.37,53.9,1073852.1,2261.1714
45440.1,635.85004,56102.383,261854.03,26522.012,4948.64,5147.09,506.9,5054.2803,71305.086,54.2,585195.6,1334.3948
53899.98,1072.31,100674.68,262143.0,51120.773,7743.24,11731.31,912.42,8127.24,129898.56,54.4,1050122.6,2019.2229
31334.791,400.35,68662.38,262143.0,36303.11,6377.3403,9835.23,1005.58,4299.24,85044.96,54.4,716207.06,2369.0618
45701.1,920.02,103293.445,262143.0,56863.832,8766.88,17788.08,1504.26,5610.0,124593.484,54.5,1077438.5,2443.633
33220.082,386.22,51141.184,239051.34,27099.771,4218.5903,9979.08,995.99,2976.6,62956.082,54.5,533446.06,1664.09
64262.55,852.51,94476.32,262143.0,51155.312,8418.34,17012.66,1637.15,7296.9604,115696.69,54.7,985468.44,1589.13
58804.17,1069.17,56673.863,262143.0,27727.771,3899.8801,4170.28,419.22,3630.0002,71521.56,54.8,591156.6,1041.419
30006.3,547.93,59397.812,262143.0,27197.111,3581.1702,5664.95,565.81,4580.4004,76074.24,54.9,619569.75,2140.0442
28785.69,379.94,46875.492,217251.89,22157.41,3560.76,4901.86,401.41,3053.1602,59010.6,55.0,488951.28,1760.3143
36863.64,486.7,62994.684,262143.0,33028.09,5827.8403,9666.72,856.25,3978.4802,79493.05,55.1,657088.2,1847.3036
27492.871,342.26,20424.13,93816.92,10154.761,1764.68,1902.93,117.82,1862.52,26025.121,55.3,213041.06,802.5097
40905.66,615.44,67684.27,262143.0,34494.473,5455.75,10309.25,845.29,4356.0,80650.68,55.7,706004.56,1788.6659
41586.87,737.9,94900.23,262143.0,49710.91,8525.101,14450.76,1490.56,6328.08,119610.484,55.9,989890.1,2467.1902
26133.06,427.04,64935.203,262143.0,34018.76,6275.29,10157.18,991.88,2839.32,77411.41,55.9,677329.44,2686.5562
41639.94,759.88,24809.14,112032.06,12299.381,2092.81,3559.26,397.3,3154.8,33731.28,56.0,258780.45,643.42035
52406.19,805.41003,60766.85,262143.0,30819.102,4845.02,9850.3,900.09,3776.5203,69136.32,56.0,633850.0,1253.1566
44388.27,682.95,85379.74,262143.0,44737.152,6909.5703,11099.74,897.35,5269.4404,101403.73,56.0,890583.4,2079.4353
53526.75,833.67004,164600.38,262143.0,89409.93,14536.631,27023.25,2818.09,11152.681,209060.28,56.1,1716922.0,3325.0408
33617.67,532.23004,52846.203,247816.66,27876.922,4501.19,8410.43,685.0,3189.12,67916.64,56.2,551230.9,1699.2539
32986.05,532.23004,58540.594,262143.0,29136.06,5278.3403,7371.97,732.95,4206.8403,72270.0,56.3,610628.2,1918.5277
23438.67,314.0,2463.33,12035.62,3932.85,529.09,4749.79,505.53,1132.56,6597.3604,56.3,25694.629,112.67299
14252.34,274.75,1513.4801,7736.9604,2176.02,979.68005,134.26,24.66,1279.0801,5542.68,56.4,15786.886,113.857185
29278.11,489.84003,64696.562,262143.0,31214.74,5204.5503,5666.32,531.56,3141.6,77458.92,56.4,674840.2,2389.0435
50364.3,753.60004,84326.27,262143.0,45118.66,6727.45,15416.61,1543.99,7768.2,107451.96,56.4,879594.8,1809.9553
42989.31,584.04004,60548.62,262143.0,30092.191,4774.37,8028.2,654.86,4204.2,75474.96,56.4,631573.6,1522.3911
44142.93,682.95,75232.836,262143.0,37942.19,6645.81,14712.43,1564.54,5838.3604,94105.445,56.5,784742.5,1842.376
56924.97,981.25006,116095.23,262143.0,66715.586,11602.301,27850.73,2533.1301,7732.5605,146133.25,56.5,1210972.0,2204.8662
47718.63,1108.42,127573.49,262143.0,69753.53,11881.761,25025.791,2387.91,10941.48,164060.17,56.5,1330700.1,2890.6128
48180.6,761.45,96159.36,262143.0,53943.633,9933.391,20580.14,1757.71,7529.2803,116715.73,56.6,1003023.94,2157.6733
59966.492,1221.4601,153487.92,262143.0,79170.39,14056.211,25865.6,2353.66,11131.561,183726.84,56.6,1601009.6,2767.4277
25792.02,342.26,40173.16,185135.97,18522.861,3105.4602,3896.28,387.71,3003.0,49576.562,56.7,419040.25,1683.6832
37271.67,478.85,57994.23,262143.0,30338.682,4256.27,8429.61,683.63,3223.4402,71254.92,56.7,604929.2,1681.959
32241.33,595.03,61247.273,262143.0,33327.96,4834.0303,15115.21,1078.1901,3050.52,71313.0,56.7,638861.2,2053.667
41781.75,646.84,76383.64,262143.0,41330.25,6129.2803,13426.0,1342.6,7054.08,99171.6,56.7,796746.4,1976.3401
43613.1,411.34003,28175.22,129817.02,13214.69,2051.99,3498.98,279.48,3734.28,36750.12,57.0,293891.53,697.74384
32802.48,902.75,99484.625,262143.0,52474.113,8545.511,19481.4,1752.23,6933.9604,124512.97,57.1,1037709.3,3279.3252
