FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,normalized_FITC_A,FITC_fluorescence
51011.582,877.63,85665.484,262143.0,42233.0,5732.0703,8293.98,797.34,5265.48,101394.484,59.2,893563.9,1815.3715
48742.62,590.32,38582.75,179311.28,19020.55,2488.4502,2824.94,101.38,2749.56,46388.76,59.3,402450.9,855.15405
35548.2,598.17004,64446.934,262143.0,33406.46,4932.94,9781.8,930.23,5389.56,82031.41,59.4,672236.4,1959.8857
22867.95,357.96002,37039.44,171268.17,20505.771,3424.1702,5849.9,441.14,2838.0,49394.402,59.5,386352.9,1750.8821
55663.47,909.03,82669.92,262143.0,38890.473,5656.71,8040.53,652.12,6775.56,103114.445,59.6,862317.6,1605.3674
50861.07,560.49,42908.1,197270.5,20056.75,3147.85,2833.16,308.25,4110.48,54958.203,59.6,447568.0,911.47595
56624.82,871.35004,129564.26,262143.0,63256.87,9650.79,12820.46,1260.4,6890.4004,157408.69,59.7,1351465.5,2473.8335
25964.28,400.35,65001.14,262143.0,32378.111,5807.43,7289.77,637.05,4271.52,79972.2,59.8,678017.2,2706.7734
52218.27,731.62,74234.31,262143.0,36362.77,5487.1504,8594.01,916.53,5978.2803,94050.0,59.9,774327.06,1536.6229
47703.84,671.96,78160.88,262143.0,43109.062,7099.54,19497.84,1693.32,5877.9604,97326.24,60.0,815284.5,1771.1632
51652.77,803.84,93779.24,262143.0,48026.3,7352.31,14448.0205,1282.32,6695.04,115525.086,60.0,978197.3,1962.7252
54654.27,847.80005,92341.125,262143.0,45751.37,8107.4805,11442.24,1004.21,6403.3203,113773.445,60.0,963196.5,1826.4214
46169.16,730.05005,70529.11,262143.0,35266.91,5526.4004,9717.41,926.12,5170.4404,89101.32,60.0,735678.6,1651.2815
49986.72,774.01,80597.52,262143.0,41543.77,6724.31,13831.5205,1357.67,6951.12,102331.69,60.1,840700.75,1742.9528
32613.69,615.44,51748.773,239128.28,24264.352,3452.4302,3588.03,412.37,3055.8,60845.402,60.1,539783.75,1715.1993
52434.9,858.79004,81886.49,262143.0,42693.01,7300.5,16289.3,1723.46,8088.9604,106760.28,60.2,854145.8,1688.116
25691.97,259.05002,31809.771,147090.17,15583.82,2577.9402,2265.98,169.88,2159.52,40785.363,60.5,331803.0,1338.1548
72932.1,1541.7401,206068.78,262143.0,105320.31,17901.14,38442.2,3451.03,11077.44,249546.02,60.5,2149472.8,3055.0544
26186.13,547.93,50999.883,232944.05,25719.74,3703.6301,8455.64,863.1,3094.08,62383.203,60.6,531972.2,2105.5195
31835.91,532.23004,71414.59,262143.0,39217.03,6338.0903,9832.49,908.31,4627.9204,86895.6,60.9,744915.0,2425.26
57058.95,946.71,77677.32,262143.0,40157.46,6361.64,13082.13,1315.2,6106.3203,99001.32,61.0,810240.56,1471.4417
21669.96,191.54001,34470.92,158496.22,15715.7,2224.6902,2474.22,239.75,1779.3601,44057.64,61.1,359561.06,1719.5306
40513.29,560.49,68623.13,262143.0,35709.652,5878.08,10564.07,868.58,4754.64,82309.92,61.1,715797.7,1831.0642
51937.26,1091.15,133949.27,262143.0,68630.984,10558.25,20173.25,1883.75,8809.681,160123.92,61.3,1397204.9,2788.5164
53602.44,949.85004,109020.805,262143.0,56249.96,9577.0,18699.13,1845.39,6171.0005,133096.92,61.3,1137179.8,2198.847
28524.69,397.21002,54802.42,253284.97,27880.06,4950.21,7173.32,578.14,3154.8,70235.88,61.5,571635.9,2077.0044
69472.11,1987.6201,229340.89,262143.0,120635.664,19821.25,43061.84,3863.4,14182.08,262143.0,61.5,2392220.8,3569.579
28717.83,525.95,45338.46,211278.05,23543.72,3697.35,8632.37,664.45,4193.64,59233.684,61.5,472918.72,1706.5867
36497.37,689.23004,85965.35,262143.0,43495.28,7027.3203,15270.0205,1339.86,7238.8804,107702.766,61.6,896691.75,2546.5896
49044.51,701.79004,82395.17,262143.0,43195.41,6787.1104,16209.84,1493.3,4476.12,101222.88,61.6,859451.75,1816.1005
35409.0,412.91,24641.15,113704.12,11767.15,1227.74,2374.21,312.36002,1846.68,31212.72,61.7,257028.17,751.6879
12921.24,92.630005,968.69,4945.5,582.47003,481.99002,798.71,34.25,591.36005,2407.6802,62.0,10104.261,80.08643
26655.93,543.22003,60250.32,262143.0,31533.451,4921.95,8594.01,927.49,3348.84,75490.805,62.1,628462.1,2443.7427
23921.52,400.35,142.87001,827.39,921.59,141.3,1560.43,139.74,1007.16003,1368.8401,62.1,1490.2557,5.4598126
61627.32,872.92004,91901.52,262143.0,45506.453,6060.2,9428.34,1038.46,7694.2803,117717.6,62.5,958611.1,1611.9357
27771.27,500.83002,63495.51,262143.0,31936.941,4248.42,7459.65,605.54,4140.8403,78360.484,63.0,662312.25,2471.9478
34746.06,505.54,67114.36,262143.0,36995.48,5259.5,12003.94,1101.48,4486.68,86287.086,63.0,700059.9,2088.188
31269.541,412.91,27898.9,129468.484,13107.931,1896.56,1590.57,83.57,1812.3601,35381.28,63.2,291009.28,964.0131
40621.17,607.59,81709.086,262143.0,46517.53,7075.99,14348.01,1319.31,5343.3604,102157.445,63.5,852295.3,2174.6326
26816.01,346.97,23977.041,111947.28,10944.471,1929.53,1576.87,112.340004,1411.0801,29049.24,63.5,250100.94,966.09485
28842.24,453.73,47241.3,214832.53,23992.74,3231.06,6534.9,574.03,3705.2402,58271.402,63.6,492766.97,1770.5787
47834.34,777.15,83417.24,262143.0,45481.332,7534.43,19081.36,1913.89,5471.4004,101649.24,64.0,870112.8,1885.1823
26895.18,560.49,65313.57,262143.0,32905.633,5347.4204,12550.57,1204.23,5174.4004,82051.2,64.1,681276.1,2625.6162
65064.69,1097.43,151081.11,262143.0,78870.52,12095.28,24349.01,2226.25,9925.08,184935.97,64.2,1575904.5,2510.4956
45337.44,657.83,46206.67,214788.56,23597.102,3235.77,4548.4,338.39,4481.4004,58106.402,64.3,481974.9,1101.3394
32317.89,525.95,69508.61,262143.0,37446.07,5914.1904,11875.16,1235.74,2678.28,83969.164,64.5,725033.94,2325.2864
42935.37,585.61005,65301.01,262143.0,34483.48,5030.2803,9746.18,934.34,4716.3604,79107.6,64.6,681145.1,1644.0243
32247.42,397.21002,42729.12,196005.1,21790.031,3372.36,4837.47,480.87,2815.56,51940.684,64.7,445701.1,1432.1664
38467.92,540.08,56471.332,259445.66,28792.23,3471.27,5917.03,550.74,4683.3604,71150.64,64.9,589044.06,1586.8041
41476.38,670.39,75600.21,262143.0,39331.64,6650.52,14352.12,1116.55,6618.4805,95062.445,65.1,788574.56,1970.4684
48269.34,518.10004,75653.59,262143.0,41740.02,6517.0703,14600.09,1272.73,7731.24,98123.52,65.3,789131.4,1694.219
40369.74,676.67004,70562.086,262143.0,37596.793,6908.0,15352.22,1448.09,5707.68,85311.6,65.3,736022.6,1889.528
44182.082,824.25,94189.016,262143.0,53117.812,8702.511,17878.5,1593.31,5958.4805,116751.37,65.4,982471.56,2304.8003
13114.38,204.1,17.27,-39.25,-37.68,0.0,12.33,64.39,359.04,-170.28001,65.5,180.14081,0.42433524
58058.582,887.05005,103345.25,262143.0,50841.312,7623.9204,10059.91,1101.48,5382.9604,125022.484,65.5,1077978.9,1924.2703
25535.371,481.99002,41724.32,193089.6,21807.3,3050.51,7313.06,519.23,2632.08,50728.92,65.6,435220.16,1766.318
50085.03,715.92004,86758.2,262143.0,45694.85,6480.9604,12397.13,963.11,5640.3604,107743.69,65.7,904961.9,1872.5713
37658.82,620.15,76367.945,262143.0,38735.043,5650.43,12677.98,1165.87,6440.2803,98242.32,65.8,796582.7,2192.3706
47869.14,819.54004,110204.586,262143.0,56306.48,8710.36,17400.37,1741.27,6448.2,134581.92,66.0,1149527.6,2489.0706
56800.56,799.13,87755.16,262143.0,45192.453,7485.7603,18304.57,1448.09,5607.3604,109728.96,66.0,915360.94,1670.0431
27364.11,447.45,54895.05,251862.55,25851.621,3791.55,5948.54,554.85,3435.9602,67077.125,66.0,572602.1,2168.799
51517.05,808.55005,72782.06,262143.0,36676.77,5626.8804,14065.79,1145.32,6044.2803,94446.0,66.0,759178.9,1527.0621
44390.88,624.86005,79708.91,262143.0,38373.94,5732.0703,7758.31,843.92,4051.08,94765.445,66.0,831431.75,1941.1409
47931.78,675.10004,75703.836,262143.0,38811.973,6295.7,14004.14,1078.1901,5154.6,96719.05,66.4,789655.44,1707.2914
12783.78,117.75001,795.99005,3460.28,860.36005,329.7,168.51,12.33,666.60004,2370.7202,66.5,8302.854,66.34664
29165.88,510.25003,53868.273,247742.88,27627.291,4790.0703,10088.68,905.57,3802.9202,67458.6,66.6,561891.94,1996.6783
27576.39,351.68002,43693.1,200757.48,23738.4,3800.9702,8365.22,628.83,3432.0002,53681.76,66.7,455756.22,1712.7327
48842.67,811.69,73614.164,262143.0,39391.3,6780.83,13710.96,1106.96,5761.8003,91672.69,66.7,767858.4,1629.1576
38922.06,514.96,57361.523,262143.0,28588.13,4463.5103,8035.05,693.22003,4324.3203,73134.6,66.8,598329.5,1593.0154
45869.88,714.35004,81559.93,262143.0,41813.812,6886.02,13734.25,1153.54,5676.0,98553.84,66.8,850739.5,1922.1665
22618.26,328.13,22553.05,104023.49,10798.46,1902.8401,3697.6301,306.88,2244.0,28872.361,66.8,235247.52,1077.4841
43434.75,607.59,77295.81,262143.0,40407.09,6735.3003,17566.14,1539.88,4276.8003,95108.64,66.9,806261.1,1923.8029
25092.541,277.89,34921.51,159818.16,17205.63,3177.6802,4303.17,254.82,1906.0801,43647.12,66.9,364261.1,1504.2756
26212.23,386.22,40188.863,188128.39,20714.58,3838.6501,6681.49,394.56,2906.6401,50950.684,67.0,419204.03,1657.3239
12799.44,108.33,-31.400002,7.8500004,18.84,-34.54,-65.76,-34.25,530.64,401.28003,67.0,-327.52875,-3.6534219
32623.26,631.14,66913.4,262143.0,35574.633,6689.77,11162.76,1150.8,4466.8804,83160.0,67.0,697963.7,2217.469
17979.42,450.59003,14425.16,68040.664,11090.48,1618.67,6766.43,627.46,1791.2401,21797.16,67.1,150466.7,866.78595
25872.93,317.14,15657.61,71218.34,7719.6904,1083.3,1694.6901,141.11,1718.64,20330.64,67.3,163322.2,653.55707
46397.1,1058.18,110603.37,262143.0,54318.863,6870.3203,15178.23,1294.65,5554.56,133118.05,67.4,1153687.2,2577.3694
13190.94,249.63,397.21002,1709.7301,301.44,17.27,171.25,75.35,147.84001,1359.6001,67.6,4143.239,31.569572
39625.02,587.18,72099.11,262143.0,36734.86,5597.0503,11484.71,1108.33,4051.08,88859.766,67.9,752055.06,1967.0132
30096.78,460.01,50006.07,230683.25,26479.621,4961.2,8488.5205,882.28,3755.4001,60312.12,67.9,521605.88,1796.0922
26661.15,483.56003,25642.81,122065.94,14911.86,2625.04,6155.41,579.51,1815.0001,30609.48,68.1,267476.34,1039.2899
26497.59,405.06003,56155.76,258313.67,28839.33,4345.7603,7892.57,750.76,3161.4001,70040.52,68.2,585752.4,2291.216
23065.44,357.96002,33668.652,154795.72,17978.07,2285.9202,4586.7603,368.53,1924.56,41801.76,68.5,351192.7,1577.8163
65884.23,987.53,109093.02,262143.0,56680.14,10303.91,21855.61,2031.71,7963.5605,131246.28,68.7,1137933.1,1789.9487
42148.02,617.01,76028.82,262143.0,39441.543,5987.98,14763.12,1463.16,5302.4404,91648.92,68.9,793045.3,1950.0514
30639.66,346.97,24156.021,111031.98,11668.24,1373.75,1593.31,86.31,1465.2001,28677.002,69.0,251967.86,851.72516
44793.69,788.14,90852.766,262143.0,47523.902,7088.5503,14256.22,1074.08,7076.5205,116359.33,69.0,947671.7,2192.759
28717.83,588.75,88191.61,262143.0,47180.07,6047.64,11339.49,898.72003,4040.5203,107572.086,69.2,919913.56,3320.569
56026.26,774.01,83976.164,262143.0,42682.02,7099.54,14896.01,1222.04,6214.56,104735.41,69.2,875942.9,1620.183
62822.7,1315.66,140117.8,262143.0,70461.6,10004.04,22228.25,2020.75,9870.96,176301.84,69.2,1461547.9,2411.3723
23013.24,741.04004,85717.29,262143.0,44198.64,6485.6704,15602.93,1246.7,6057.4805,102195.73,69.3,894104.25,4027.6384
29088.45,287.31,23691.3,109763.414,11530.08,2092.81,1644.0,198.65,1322.64,29400.361,69.3,247120.42,879.9189
45198.242,700.22003,73435.18,262143.0,37906.082,5934.6,13808.23,1530.29,4654.3203,90268.2,69.4,765991.44,1756.3176
27901.77,461.58002,59539.113,262143.0,30886.611,4636.21,7454.17,742.54,4711.08,74195.88,69.4,621043.6,2307.013
24785.43,507.11002,68635.695,262143.0,37469.62,6396.18,14479.53,1519.33,4989.6,86598.6,69.4,715928.7,2994.1682
38146.89,401.92,47503.492,217824.95,22168.4,3413.1802,3551.04,294.55,2775.9602,57676.082,69.6,495501.84,1345.8958
47732.55,741.04004,86376.695,262143.0,46723.203,6887.5903,16689.34,1696.06,6122.16,107739.73,69.8,900982.44,1956.2646
40382.79,687.66003,49797.26,227442.77,22964.39,4279.8203,4368.93,350.72,4155.3604,64280.043,69.8,519427.8,1332.7572
46280.52,629.57,72450.79,262143.0,38925.01,6565.74,14454.87,1490.56,5239.08,90298.56,69.8,755723.4,1692.2166
57587.04,893.33,93108.85,262143.0,45845.57,7308.35,14983.69,1275.47,6978.8403,115086.84,70.0,971204.56,1747.7745
47016.54,759.88,81556.79,262143.0,46916.312,7835.87,17094.86,1412.47,4282.08,96304.56,70.1,850706.7,1875.191
29758.35,444.31003,35189.98,164118.39,16795.861,3118.02,2682.46,124.67,2254.56,43296.0,70.1,367061.44,1278.0214
51664.95,774.01,98649.38,262143.0,50354.613,7809.18,12439.6,1050.79,7666.5605,127133.164,70.2,1028997.0,2064.2183
52445.34,833.67004,72984.59,262143.0,35189.98,6264.3003,9184.48,856.25,5584.9204,90777.73,70.2,761291.44,1504.192
41678.22,521.24,59129.344,262143.0,29024.592,5292.47,10195.54,1027.5,4596.24,76501.92,70.3,616769.4,1533.481
27192.72,342.26,30192.672,139739.42,14542.91,2276.5,2601.6301,171.25,2142.36,37877.402,70.3,314935.25,1199.9266
34222.32,617.01,53431.812,249251.64,24633.3,4303.37,4677.18,434.29,4022.04,66442.2,70.3,557339.25,1687.7217
35147.13,485.13,62231.66,262143.0,30596.16,5501.2803,8388.51,695.96,3793.6802,80046.125,70.4,649129.2,1914.0898
66126.96,1128.8301,148286.5,262143.0,74185.64,11275.74,20511.64,1649.48,9868.32,180264.48,70.4,1546754.4,2424.4407
27555.51,626.43,69381.445,262143.0,37543.41,6303.5503,14996.0205,1315.2,5532.12,84708.37,70.6,723707.5,2722.344
32443.17,584.04004,67516.28,262143.0,34963.902,5479.3003,9625.62,882.28,4845.72,83855.64,70.6,704252.25,2249.8826
69841.86,1153.9501,132179.88,262143.0,72865.27,11928.86,25699.83,2339.96,10298.641,162251.77,70.6,1378748.6,2045.9968
54992.7,821.11005,117966.664,262143.0,60379.062,9284.98,19463.59,1898.82,6255.4805,140973.36,70.7,1230492.8,2319.1814
24045.93,442.74002,43424.633,202051.16,24697.67,4852.87,10687.37,1094.63,3054.4802,54584.64,70.9,452955.88,1952.2697
52780.29,860.36005,74953.375,262143.0,36628.1,5301.89,8648.81,934.34,6024.4805,92093.766,71.0,781827.5,1534.9854
31542.72,628.0,70469.45,262143.0,34830.45,7069.7104,11388.81,879.54,4332.24,86911.445,71.1,735056.4,2415.403
43201.59,675.10004,59457.473,262143.0,30068.64,5741.49,10961.37,1030.24,6535.3203,81830.766,71.4,620192.06,1487.5874
13286.64,103.62,741.04004,3158.84,872.92004,248.06001,252.08,63.02,487.08002,1855.92,71.5,7729.678,59.324554
50332.11,794.42004,81249.07,262143.0,42055.59,5827.8403,9383.13,852.14,9069.721,100284.37,71.6,847496.94,1744.9865
49282.02,783.43005,79707.336,262143.0,43185.992,8003.8604,15939.95,1372.74,4094.6401,96701.88,71.8,831415.3,1748.3529
42871.86,549.5,55048.91,255070.06,24631.73,3684.79,5095.03,383.6,3755.4001,69154.805,71.8,574207.0,1387.8138
50694.03,891.76,83670.016,262143.0,46873.92,8077.6504,22054.26,1730.31,7564.9204,109623.37,71.9,872749.44,1784.1744
41666.91,535.37,86624.75,262143.0,43735.492,6832.64,9944.83,1001.47003,4800.8403,103544.766,71.9,903569.9,2247.6318
32643.27,483.56003,56154.19,258134.7,28121.842,5287.7603,6108.83,713.77,4548.72,72567.0,72.0,585736.0,1859.6134
28178.43,466.29,40364.703,185856.61,21446.201,3928.1401,7060.98,665.82,3793.6802,53016.48,72.2,421038.22,1548.361
54856.98,982.82,114883.19,262143.0,57936.14,8565.92,21674.77,1556.32,7389.3604,141494.77,72.4,1198329.4,2264.125
44287.35,617.01,80773.36,262143.0,42289.52,6637.9604,14463.09,1287.8,4872.12,96606.84,72.6,842534.9,1971.6775
59327.91,1430.27,179494.97,262143.0,89450.75,12019.92,27597.28,2348.18,10050.48,213515.28,72.6,1872285.2,3271.3584
37182.06,664.11005,63172.094,262143.0,32503.71,5163.73,8162.46,664.45,5493.8403,79120.805,72.9,658938.7,1836.6359
38383.53,584.04004,59336.582,262143.0,31197.47,4620.5103,8740.6,794.6,4584.3604,71877.96,72.9,618931.06,1671.0345
11779.8,120.89001,69.08,54.95,-40.82,-40.82,9.59,-24.66,10.56,-231.00002,73.0,720.56323,5.3428154
15130.17,161.71,1168.0801,5647.29,1750.55,514.96,1235.74,110.97,661.32,3589.08,73.1,12184.069,82.501915
27540.72,436.46002,55041.062,256110.97,28071.602,3956.4001,7141.81,716.51,4086.7202,71567.766,73.4,574125.1,2160.619
55280.67,1463.24,171640.25,262143.0,90254.59,14158.261,29774.21,3175.66,11560.561,213723.84,73.4,1790353.9,3357.2532
35546.46,590.32,77407.28,262143.0,42547.0,8319.431,14087.71,1230.26,3958.6802,92121.484,73.4,807423.8,2354.3372
30142.89,353.25,41295.71,191265.25,17279.42,3458.7102,2934.54,298.66,3243.2402,51428.523,73.4,430749.4,1480.7935
47798.67,670.39,96773.234,262143.0,49929.14,9096.58,12860.19,1086.41,5332.8003,118470.01,73.6,1009427.2,2188.8132
54983.13,1015.79004,111506.12,262143.0,61361.883,10175.17,26025.89,2248.17,7662.6,138514.2,73.6,1163103.8,2192.496
9238.53,94.200005,-36.11,-4.71,-47.100002,-26.69,-63.02,-21.92,311.52002,58.08,73.7,-376.65805,-5.2275844
43389.51,511.82,54106.91,249564.06,25937.97,3962.6802,6312.96,456.21,3839.8801,68349.6,73.8,564381.1,1347.7628
61790.01,1020.50006,173546.23,262143.0,89296.89,14762.711,23126.97,2164.6,8347.681,208692.02,73.9,1810234.9,3036.8374
41592.96,447.45,55430.42,252482.7,27561.352,4893.69,7388.41,675.41,4758.6,71474.04,73.9,578186.5,1440.438
30737.1,306.15002,10024.45,45387.133,4824.6104,709.64,1849.5,137.0,1742.4,15331.801,74.1,104563.55,351.7486
9173.28,100.48,54.95,-14.13,155.43001,4.71,61.65,-27.4,262.68002,242.88,74.2,573.1753,5.47904
25505.791,299.87,45055.863,206134.73,23529.59,3778.9902,6256.79,560.33,2500.08,53863.92,74.6,469971.0,1909.6455
