Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
52.9,89785.74,3317.0,56308.4,262143.0,109400.55,20095.75,30372.88,2768.96,33995.367,235450.8,1552652.6,1792.1425
53.0,37845.0,525.45,268.15,5927.1997,2703.2,731.6,3756.32,359.04,3547.5,7977.36,7393.9907,19.259012
53.0,36720.96,582.8,5595.5,74339.55,15788.3,3571.2,3833.84,320.96,5806.29,32412.54,154290.8,434.68628
53.1,12381.84,198.4,466.55,6187.5996,3154.25,883.5,338.64,88.4,1360.95,6145.56,12864.689,106.73628
53.1,17241.66,179.79999,13.95,1909.6,1055.5499,190.65,1448.4,104.72,3236.6099,3792.5999,384.65848,1.3133647
53.1,19250.49,144.15,57.35,1280.2999,1804.2,320.84998,1060.8,77.520004,1296.45,3036.66,1581.3738,7.518059
53.2,36724.44,1119.1,52589.95,262143.0,79815.695,11217.35,9313.28,850.0,11181.72,176739.03,1450119.8,4093.4592
53.2,25228.26,373.55,474.3,7401.25,2227.3499,891.25,267.92,48.96,944.27997,4687.86,13078.389,52.7545
53.3,19429.71,396.8,3698.2998,52307.848,12744.1,2698.5498,6428.72,648.72003,8950.02,27924.629,101977.234,543.23285
53.4,23742.3,1029.2,71261.25,262143.0,119075.65,17387.9,19407.201,1651.04,14271.27,239667.8,1964963.8,8580.824
53.4,13563.3,119.35,339.44998,4600.4,2075.45,970.3,102.0,93.840004,838.5,5157.42,9360.022,70.5582
53.5,84913.74,2917.0999,142917.75,262143.0,218178.0,34702.95,30721.041,2740.4001,27043.559,262143.0,3940826.2,4811.35
53.5,17265.15,511.49997,24203.25,262143.0,33707.848,4769.3496,4660.72,383.52,5869.5,81583.47,667382.5,4007.2273
53.7,10760.16,99.2,-17.05,691.3,905.19995,246.45,663.68,68.0,1551.87,1415.13,-470.13812,-5.5305886
53.8,45115.59,809.1,63495.746,262143.0,88387.195,12403.1,6870.72,648.72003,7528.44,201594.75,1750837.1,4023.0835
53.9,51648.42,1582.5499,109555.55,262143.0,154823.3,21007.148,11697.36,1195.4401,15501.93,262143.0,3020894.0,6063.9375
53.9,19479.3,248.0,80.6,3391.4,1672.45,492.9,1938.0,227.12,2314.26,3916.44,2222.4712,10.830706
54.0,19076.49,489.8,37727.0,262143.0,60787.9,9926.199,9551.28,678.64,8453.37,130262.91,1040287.5,5653.612
54.0,41892.24,764.14996,41840.7,262143.0,61083.95,8298.7,6261.44,728.96,9730.47,138975.56,1153719.0,2854.7117
54.1,96630.9,6015.55,262143.0,262143.0,262143.0,69697.3,51180.88,4700.16,46522.56,262143.0,7228353.5,7755.597
54.2,56901.48,4180.35,234161.6,262143.0,262143.0,52901.5,31018.88,2903.6,33275.55,262143.0,6456791.5,11765.332
54.3,59191.32,1793.35,90594.4,262143.0,134285.8,21586.85,14796.8,1755.76,18579.87,262143.0,2498057.8,4375.1514
54.4,9931.92,190.65,917.6,11521.149,2895.4,638.6,1845.52,235.28,812.69995,5334.15,25301.98,263.1613
54.4,36053.67,967.19995,55409.4,262143.0,83055.195,11248.35,10327.84,941.12,11199.779,180391.02,1527863.5,4393.2314
54.4,7561.17,182.9,71.299995,1178.0,17.05,79.049995,80.24,-1.36,197.37,955.88995,1966.0321,25.961838
54.6,39983.46,720.75,64974.45,262143.0,92669.84,12759.6,7416.08,544.0,6114.5996,207047.58,1791611.0,4645.343
54.6,30554.4,990.44995,106633.8,262143.0,154579.94,21476.799,11662.0,1043.12,14484.119,262143.0,2940329.5,9977.611
54.6,95769.6,3937.0,224364.05,262143.0,262143.0,45506.45,23630.0,2299.76,24384.87,262143.0,6186633.5,6697.454
54.6,48035.31,829.25,58523.348,262143.0,85229.84,12458.899,7353.52,832.32,9508.59,189369.42,1613727.8,3482.514
54.6,31759.35,599.85,277.44998,5214.1997,3064.3499,895.89996,3047.76,288.32,2778.66,6630.5996,7650.4297,23.978256
54.7,36924.54,962.55,49412.45,262143.0,67431.195,8445.95,5891.52,478.72,8274.06,158646.78,1362503.1,3825.2234
54.8,31099.89,731.6,192.2,6465.05,2867.5,843.19995,3842.0,382.16,4862.01,8959.05,5299.7393,16.670282
54.8,94735.17,2759.0,141342.95,262143.0,208219.25,28688.95,27009.6,2329.68,30322.738,262143.0,3897402.8,4264.912
55.0,10771.47,55.8,-72.85,602.94995,728.5,111.6,803.76,110.16,285.09,719.82,-2008.7721,-20.337645
55.1,15066.66,430.9,54198.848,262143.0,96602.195,13892.649,7474.56,643.28,4619.4897,180016.92,1494483.6,10284.421
55.1,72537.12,1563.95,73876.1,262143.0,112871.0,16285.85,10786.16,1127.4401,12551.699,247201.4,2037065.9,2911.0085
55.1,17849.791,134.84999,148.79999,3529.3499,1624.3999,235.59999,1396.72,145.52,3196.6199,4224.75,4103.0234,22.835196
55.3,52273.082,863.35,68150.4,262143.0,95128.15,15309.35,9288.8,803.76,10619.279,222491.45,1879184.9,3726.6855
55.4,22981.05,1616.6499,1579.45,24979.799,9693.699,3330.95,4575.04,538.56,7013.73,21950.639,43551.887,195.51015
