Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
54.4,35438.582,382.84998,32486.45,262143.0,40323.25,4532.1997,1093.4401,165.92,1645.36,106728.31,895784.1,2620.0476
54.5,45288.72,658.75,47992.65,262143.0,60840.598,8287.85,2001.92,186.32,2899.0298,155869.03,1323353.4,3028.9375
54.5,30324.72,310.0,38932.9,262143.0,49217.15,5338.1997,1230.8,-9.52,2005.6099,125534.67,1073539.0,3669.8691
54.5,37182.06,508.4,33064.598,262143.0,44943.797,5297.9,1755.76,174.08,1925.7,106358.9,911726.06,2541.6045
54.6,20956.56,218.54999,20029.1,244940.3,27293.95,3534.0,806.48,74.8,1363.71,64472.957,552284.1,2731.6904
54.6,32361.39,302.25,42914.848,262143.0,56110.0,6483.65,1728.56,172.72,1629.6399,135457.92,1183337.6,3790.66
54.6,44444.82,435.55,48905.598,262143.0,62447.95,7533.0,2060.4,93.840004,2123.51,156623.6,1348527.1,3145.2007
54.6,38517.51,440.19998,37979.65,262143.0,49291.547,5727.25,2161.04,95.200005,2491.6199,124528.59,1047254.06,2818.3027
54.7,46518.03,451.05,38915.848,262143.0,50748.547,7209.05,2354.16,303.28,2436.5999,128007.95,1073068.9,2390.9612
54.7,53004.75,616.89996,61552.047,262143.0,76959.05,9090.75,2218.16,202.64,3162.3398,195674.69,1697241.4,3319.2954
54.7,40052.19,426.25,39030.547,262143.0,49144.297,6457.3,1706.8,111.520004,2517.8198,126974.37,1076231.6,2785.2966
54.8,23677.05,206.15,14655.25,177254.89,19435.45,2633.45,1233.52,131.92,1074.2,48039.008,404105.12,1768.761
54.8,46476.27,680.44995,22437.799,262143.0,28771.1,3644.0498,2902.24,293.76,2978.94,75266.05,618701.75,1379.3777
54.8,28776.99,322.4,34496.8,262143.0,42499.45,5389.3496,1482.4,161.84,1798.6299,108254.47,951217.75,3426.5393
54.8,35333.31,358.05,45142.2,262143.0,55353.598,6657.25,1629.28,312.80002,1995.1299,143506.56,1244754.9,3651.981
54.8,24855.03,376.65,21039.7,255491.14,26300.398,3317.0,788.8,91.12,998.22,67168.94,580150.44,2419.328
54.9,42087.99,491.34998,39703.25,262143.0,49776.7,6046.55,1483.76,163.2,2010.8499,126974.37,1094780.8,2696.2231
55.0,43353.84,542.5,54285.65,262143.0,69951.5,8464.55,2367.76,221.68001,2473.2798,173151.86,1496877.1,3579.193
55.0,34725.18,342.55,14731.199,179555.1,18849.549,2258.3499,1716.3201,108.8,1861.5099,50006.63,406199.34,1211.9492
55.0,28261.95,300.69998,10008.35,121254.945,14086.399,1904.95,1234.88,99.28,1083.37,33921.137,275971.1,1011.53345
55.1,51895.5,602.94995,59039.5,262143.0,73845.1,10194.35,1886.3201,286.96,2579.39,188096.34,1627960.2,3251.8347
55.2,43512.18,474.3,46389.95,262143.0,57911.098,7421.4,1841.4401,29.92,2157.5698,145275.06,1279160.4,3047.3303
55.2,43729.68,406.09998,51579.348,262143.0,65831.6,8976.05,2714.56,225.76001,2381.5798,165548.62,1422253.4,3371.4736
55.2,32314.41,354.94998,15662.75,191028.19,21627.148,2759.0,2090.32,160.48,1713.48,51937.566,431886.0,1384.8645
55.2,38911.62,337.9,37054.3,262143.0,48406.5,6410.8,1449.76,106.08,1413.49,119783.77,1021738.44,2721.7532
55.2,22380.75,178.25,31689.75,262143.0,39675.348,5006.5,1017.28,129.2,1849.72,105224.44,873815.9,4047.491
55.2,42615.21,466.55,38267.95,262143.0,48962.95,6055.8496,1668.72,126.48,2044.9099,119771.984,1055203.8,2566.554
55.3,37610.1,385.94998,16870.2,206517.34,22368.049,3101.5498,1373.6,102.0,1847.1,57376.688,465180.3,1281.5216
55.4,29950.621,378.19998,28137.148,262143.0,37045.0,4910.4,1425.28,118.32,1646.6699,89330.2,775856.1,2685.1064
55.4,53906.07,567.3,59160.4,262143.0,74675.9,9929.3,2275.28,247.52,2769.3398,186947.47,1631293.9,3136.9238
55.4,28504.68,407.65,31748.648,262143.0,40207.0,4093.5498,1739.4401,180.88,1928.32,102506.19,875439.94,3183.6233
55.4,44378.7,725.39996,57288.0,262143.0,72842.25,9461.2,1895.84,197.2,2673.71,182989.97,1579664.2,3689.9495
55.5,31681.92,395.25,36993.848,262143.0,48566.15,6080.65,2023.68,274.72,2018.71,120011.71,1020071.5,3337.6204
55.5,50980.26,613.8,46585.25,262143.0,58504.75,6944.0,1899.92,122.4,2375.0298,149363.58,1284545.6,2611.7349
55.6,132879.45,3134.0999,224672.5,262143.0,262143.0,36508.7,11698.72,1083.92,14670.689,262143.0,6195138.5,4833.3833
55.6,3629.6401,17.05,-20.15,-77.5,37.199997,52.699997,-20.4,-54.4,129.68999,-353.69998,-555.6178,-16.873053
55.6,27946.14,351.84998,19117.7,234682.39,24894.549,2980.65,1306.96,80.24,1399.08,62536.777,527153.06,1954.9727
55.7,30732.75,229.4,36883.8,262143.0,46132.65,7839.9,1283.84,103.36,1524.84,118675.516,1017037.06,3430.4941
55.8,29231.13,488.25,29406.6,262143.0,39659.848,4929.0,1516.4,129.2,1514.36,93391.2,810860.06,2875.3928
55.8,51536.19,556.45,57616.598,262143.0,75387.35,8881.5,2224.96,168.64,2845.3198,183190.39,1588725.0,3195.5706
55.9,72370.08,902.1,69323.75,262143.0,88345.34,12586.0,3378.24,299.2,3678.4797,222491.7,1911539.0,2737.8738
56.0,42736.14,478.94998,44720.598,262143.0,57607.297,6350.3496,2158.32,78.88,2278.0898,139504.52,1233129.6,2990.998
56.0,38286.09,409.19998,27148.25,262143.0,33524.95,4326.05,1827.84,175.44,2000.3699,89799.19,748588.2,2026.4485
56.1,43136.34,613.8,48786.25,262143.0,61857.4,7111.4,2156.96,123.76,2678.95,158812.61,1345236.2,3232.7256
56.2,36614.82,438.65,42457.598,262143.0,53515.297,7210.5996,1540.88,144.16,1662.3899,131816.12,1170729.4,3314.488
56.3,42925.8,444.84998,35324.5,262143.0,44185.848,5414.15,2000.56,205.36,2109.0999,115314.055,974040.75,2351.917
56.4,29699.19,373.55,21050.549,254547.19,27951.148,3946.2998,1509.6,100.64,1695.1399,70174.08,580449.6,2025.599
56.4,52510.59,745.55,69230.75,262143.0,86276.09,11023.6,1576.24,165.92,2901.65,216485.34,1908974.6,3768.651
56.4,43250.31,489.8,24429.549,262143.0,31730.049,4011.4,1977.4401,261.12,1848.4099,80131.38,673622.44,1614.01
56.5,46324.89,609.14996,54107.4,262143.0,69748.445,8658.3,1716.3201,156.40001,2355.38,170133.62,1491962.0,3338.5752
