FITC_fluorescence
225.86836
118.50023
320.73563
568.1225
4.8692603
355.24554
129.24724
191.42206
440.88232
111.69873
386.59488
142.83597
268.08917
138.34824
336.48438
27.336775
33.4328
4.3050523
149.28473
194.21439
2.060948
198.6621
128.06793
117.53246
23.899529
170.5671
166.25288
118.39768
0.16942811
142.4363
134.96136
129.29706
236.92897
196.93579
198.87964
149.16269
767.27026
115.360596
49.106518
211.79543
186.83235
-19.824043
5.1380568
977.9705
-4.887583
147.90147
251.94745
81.901726
277.94394
119.50303
2.091412
191.05623
214.49655
91.71192
-16.464905
-1.9980464
253.91814
235.914
240.13301
1423.5786
109.165825
201.82018
151.08617
372.68637
2028.0232
183.09732
237.29811
371.10513
1829.2008
203.31873
213.00552
5.0331964
152.53345
1293.4333
267.4572
137.23907
149.26675
221.90396
9.499544
169.78247
115.75448
2079.9456
1.8375039
236.54187
119.24802
18.014668
122.78014
97.20891
-10.80328
210.6152
381.2548
203.87825
176.00218
396.24356
345.46176
148.72899
59.830956
84.487656
16.902054
415.93372
-14.210656
500.03015
771.72107
-2.557263
6.051101
468.49182
82.784454
270.60464
161.57207
352.3816
186.24402
167.89041
219.43117
122.75883
84.08271
1449.265
6.052186
0.063471675
330.1373
474.77264
-1.0
17.873016
40.05079
207.37846
19.291176
128.48582
162.14151
201.60016
318.49252
148.7573
35.503506
2433.0835
110.497215
439.79178
172.80687
229.93466
147.5452
290.6234
75.84559
103.65661
143.91977
203.6245
-21.537373
223.24217
73.497215
240.9906
495.2535
242.57942
304.81003
102.12249
383.66675
93.898506
140.65837
196.83676
384.4056
423.54187
145.29694
119.29842
377.10623
295.17233
228.02922
-13.555007
220.3421
166.93373
463.9668
125.53099
276.93423
119.37832
380.16574
219.72894
-20.57189
77.60432
287.81403
10.387887
300.32782
28.888435
173.14742
118.03149
-2.655518
297.95078
-21.30427
154.83936
223.49669
80.65818
333.05344
237.14597
263.6602
668.96027
1157.6215
243.01073
137.1536
18113.91
409.36862
35.816593
2197.9563
150.72993
133.20694
7.2520103
222.75601
180.12424
-2.4546056
117.51815
263.21497
366.51666
113.35489
112.593185
718.9871
47.62571
160.16994
265.36084
4.832116
127.282684
-3.509374
201.44441
116.093506
435.48248
27.33438
5.9888926
897.71643
33.733696
170.11401
547.42346
-20.646393
335.41306
7.3045797
262.77875
24.117884
140.4355
744.5175
272.47815
364.08423
183.9779
-1.9962896
6693.933
1306.2859
-1.0
268.9153
218.85118
7.2383213
208.65454
308.18872
150.98216
220.70248
77.495476
116.571144
-30.551163
325.41284
127.959885
145.68118
266.92587
64.44412
166.94069
319.06592
190.93388
389.85938
