Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
54.6,37621.41,500.5,40908.56,262143.0,53599.7,7401.2397,6670.8003,518.16003,3046.98,127639.05,1128016.1,3108.053
54.7,21897.03,577.5,35760.34,262143.0,47863.2,6802.1797,6621.84,507.28,2973.45,113901.836,986058.7,4668.447
54.8,24473.97,360.36,29758.959,262143.0,39143.72,5371.52,5427.7603,337.28,2165.91,95930.84,820576.06,3475.6606
55.3,54883.95,791.56,78176.555,262143.0,101984.96,14922.6,10561.76,1002.32,5357.3696,241001.66,2155647.0,4071.6787
55.6,12373.14,263.34,3129.28,41405.98,6755.98,1549.24,2181.44,182.24,1123.59,13256.04,86287.03,722.1252
55.7,28120.14,588.27997,28519.26,262143.0,38321.36,6489.56,5695.68,405.28,2892.18,89541.48,786392.5,2898.8115
55.7,42515.16,632.94,55547.797,262143.0,72903.6,10752.279,9424.8,919.36,4934.25,174635.03,1531679.6,3734.7
55.7,41768.7,572.88,37426.617,262143.0,49714.277,6882.26,9159.6,822.8,2897.3398,115874.25,1032004.75,2560.997
55.8,19389.69,232.54,15284.5,195224.25,22779.68,3970.1199,4176.56,378.08002,2689.65,51225.9,421456.1,2252.8726
55.9,33390.6,406.56,39099.06,262143.0,51245.04,8242.08,6608.24,533.12,3356.5798,121641.836,1078120.8,3347.0432
56.1,21509.01,311.08,40791.52,262143.0,54944.117,8471.54,4580.48,516.8,2337.48,128960.01,1124788.9,5421.4863
56.3,57105.06,1601.6,138607.7,262143.0,175084.14,23940.84,11225.44,1007.76,7872.8696,262143.0,3821980.5,6939.0366
56.6,40913.49,514.36,48782.58,262143.0,61141.08,8790.319,6945.52,768.4,4167.9897,150192.11,1345135.0,3408.159
56.7,43981.11,568.26,86500.26,262143.0,114976.4,17853.219,9922.561,803.76,4358.9097,259239.69,2385165.5,5622.416
56.7,35038.38,477.4,59685.777,262143.0,75156.62,10893.96,7010.8003,610.64,3030.21,175688.97,1645780.8,4869.526
56.8,50671.41,697.62,62958.277,262143.0,80614.375,13955.4795,6593.2803,573.92,4517.58,190887.75,1736016.9,3551.5388
56.9,39357.06,572.88,50196.297,262143.0,65112.74,9598.819,6744.24,767.04,4570.4697,158405.55,1384117.0,3645.683
57.2,40149.63,602.14,78632.4,262143.0,100716.0,15147.439,7475.92,684.08,4259.58,240867.5,2168216.5,5598.7544
57.4,36667.89,480.47998,57822.38,262143.0,70428.82,11335.939,5618.16,462.4,3173.4,171964.73,1594399.2,4507.7803
57.7,47673.39,662.2,66298.54,262143.0,82319.16,11707.08,7252.88,607.92,4708.5,201664.4,1828121.6,3975.2798
57.8,31428.75,454.3,19547.219,245263.47,24632.299,3592.8198,4088.1602,383.52,2016.2699,60600.33,538996.7,1777.3076
57.9,42690.03,756.13995,79296.14,262143.0,104707.68,15189.02,12362.4,1157.36,5566.3496,247819.31,2186518.5,5309.9785
58.1,50018.91,734.57996,71851.78,262143.0,93097.62,15185.939,10261.2,996.88,5973.9897,217696.53,1981247.1,4106.261
58.2,17105.07,266.41998,18727.94,237692.83,27824.719,4889.5,4040.56,433.84,2287.17,62441.156,516405.8,3129.503
58.2,41847.0,823.89996,57298.777,262143.0,73799.875,12336.939,8649.6,850.0,4169.28,175145.88,1579961.4,3913.9841
58.4,32390.1,352.66,35473.9,262143.0,44612.258,6460.3,4214.64,518.16003,2350.38,106052.19,978160.3,3130.4512
58.7,53742.51,1051.82,53525.777,262143.0,72517.055,13082.3,11060.88,1119.28,6951.8096,169707.23,1475924.4,2846.6987
59.0,54479.4,883.95996,73065.3,262143.0,91685.44,14268.1,9336.4,686.8,4838.79,222932.64,2014708.8,3833.6687
59.0,39946.05,1047.2,109540.195,262143.0,147079.23,21769.44,15211.601,1200.88,7220.13,262143.0,3020470.8,7839.589
59.3,50965.47,837.76,87718.4,262143.0,112580.16,17568.32,10136.08,1124.72,5767.59,262143.0,2418754.5,4920.116
59.4,41346.75,743.82,64889.438,262143.0,88791.78,12818.96,10221.76,1026.8,3873.8699,190490.42,1789266.9,4486.264
59.4,48760.02,677.6,69654.195,262143.0,86065.98,14100.239,6409.68,632.4,3707.46,210037.8,1920650.8,4083.439
59.5,56786.64,839.3,95684.82,262143.0,118553.82,17298.82,6776.88,583.44,4940.6997,262143.0,2638421.5,4816.768
59.5,40291.44,357.28,29095.219,262143.0,34542.2,5188.26,2120.24,179.52,2226.54,90338.695,802274.06,2063.704
59.7,4137.72,63.14,43.12,73.92,1.54,50.82,-44.88,-4.08,46.44,301.86,1188.9945,28.796593
59.7,53721.63,711.48,73442.6,262143.0,91608.44,12720.399,7650.0,635.12,4284.09,224483.22,2025112.5,3907.8396
59.8,42699.6,914.75995,97603.66,262143.0,126343.14,16784.459,9469.68,919.36,8009.61,262143.0,2691331.5,6534.687
59.9,42243.72,559.01996,35390.74,262143.0,49249.2,7843.2197,6719.7603,587.52,3332.0698,107540.84,975867.25,2394.3914
60.0,51198.63,1087.24,178410.53,262143.0,233191.42,33973.938,20476.16,2069.92,11239.77,262143.0,4919507.0,9962.481
60.5,9878.85,229.45999,3110.7998,40608.258,6378.6797,1367.52,2571.76,248.88,1487.37,14537.01,85777.46,899.35693
60.5,9055.83,234.07999,3916.22,50706.04,8191.26,1444.52,2348.72,342.72,1293.87,15480.0,107986.18,1235.4819
60.5,37985.07,628.32,67268.74,262143.0,89674.195,12983.739,15505.36,1283.84,6460.32,218927.19,1854874.0,5062.483
60.8,50782.77,1010.24,86680.44,262143.0,118182.68,18689.44,15744.72,1347.76,8026.38,262143.0,2390133.8,4879.381
61.2,81996.63,1407.5599,148637.72,262143.0,192817.23,30912.42,25268.8,2404.48,10474.8,262143.0,4098549.2,5182.01
61.3,41132.73,793.1,39770.5,262143.0,56504.137,8697.92,9446.561,802.4,4634.9697,128153.76,1096635.1,2763.5376
61.3,47627.28,689.92,48611.64,262143.0,61794.04,9914.52,8472.8,734.4,3868.71,155126.36,1340421.5,2917.3237
