Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
51.0,43623.54,583.66,44581.457,262143.0,54238.797,8739.5,5820.8003,484.16,3208.23,137653.31,1229292.9,2921.0144
51.0,49887.54,2068.22,136114.44,262143.0,176223.73,27649.16,19318.8,1415.76,8663.64,262143.0,3753231.0,7800.195
51.0,42282.0,531.3,51819.457,262143.0,66674.3,9589.58,6397.44,456.96,3190.17,163228.86,1428874.1,3503.1794
51.4,5956.02,52.36,26.18,-24.64,13.86,-63.14,-12.24,-19.04,202.53,265.74,721.8896,11.567894
51.4,41737.38,713.01996,83238.54,262143.0,100671.336,15321.46,3502.0,269.28,2768.3398,251133.33,2295226.5,5701.276
51.5,4471.8,20.02,0.0,29.259998,0.0,24.64,61.2,0.0,172.86,-305.72998,0.0,-1.0
51.6,37925.04,688.38,72449.3,262143.0,97255.62,14596.12,10308.8,986.0,4673.67,219347.72,1997723.1,5461.0684
51.6,37954.62,448.13998,68126.516,262143.0,89344.64,13856.92,8504.08,765.68,3433.98,206094.27,1878526.4,5131.164
51.8,49902.332,660.66,52578.68,262143.0,69361.6,11108.02,9007.28,843.2,5957.2197,166531.25,1449809.0,3011.5747
52.0,45907.29,808.5,64718.5,262143.0,93715.16,15175.159,18122.0,1600.72,9951.06,212824.19,1784553.4,4029.842
52.1,38513.16,713.01996,58327.5,262143.0,76872.18,12571.02,9558.08,1034.96,5056.8,183577.31,1608327.5,4329.2524
52.3,2973.66,23.099998,7.7,6.16,-9.24,23.099998,-12.24,-12.24,58.05,-150.93,212.32045,6.403693
52.4,57140.73,1030.26,108223.5,262143.0,135235.1,19793.62,10127.92,920.72003,5823.06,262143.0,2984164.0,5414.328
52.6,25357.02,258.72,20046.18,251729.94,24141.04,3840.76,1253.92,121.04,1336.44,61085.367,552755.06,2259.3848
52.7,42272.43,557.48,61621.56,262143.0,79670.36,10177.859,6246.48,591.60004,4891.6797,190109.88,1699158.1,4166.969
52.7,55163.22,780.77997,87542.836,262143.0,118690.875,17636.08,14131.76,1264.8,6354.54,262143.0,2413913.5,4536.535
52.8,20466.75,351.12,26575.78,262143.0,34463.66,5975.1997,4508.4,461.04,1891.1399,82593.54,732802.8,3711.668
53.0,28181.91,314.16,15458.52,192710.97,19969.18,2396.24,1827.84,140.08,1280.97,47301.72,426254.53,1567.3625
53.3,34376.31,457.37997,28377.58,262143.0,37696.117,6572.7197,5131.2803,414.80002,2559.3599,87692.91,782485.8,2359.2886
53.4,56206.35,843.92,57321.88,262143.0,75918.92,11372.899,11822.48,1289.28,5496.69,175092.98,1580598.4,2914.9763
53.8,39906.9,488.18,44643.06,262143.0,58507.68,7676.9,5660.32,418.88,3101.16,142554.03,1230991.5,3197.5635
54.0,44477.88,525.14,43990.098,262143.0,57745.38,7602.98,6613.68,534.48,3717.7798,137390.16,1212986.8,2826.8728
54.1,40809.96,716.1,87415.016,262143.0,110407.22,17135.58,8902.561,801.04,4798.8,262078.97,2410389.0,6123.4746
54.2,31178.19,1053.36,59037.438,262143.0,74314.234,11452.9795,6329.44,659.60004,5661.81,183324.47,1627903.4,5413.092
54.4,53966.1,851.62,82847.375,262143.0,110262.46,15922.06,11878.24,1101.6,5792.0996,256868.66,2284440.5,4388.4155
54.5,47109.63,903.98,107498.16,262143.0,133052.92,18339.86,10096.64,841.84,5981.73,262143.0,2964163.2,6523.396
54.5,27565.95,317.24,41073.34,262143.0,49751.24,7028.56,2758.08,157.76,1720.86,126506.43,1132559.8,4259.2593
54.9,29124.121,335.72,69081.32,262143.0,88012.54,13262.4795,4944.96,420.24,3187.5898,211196.22,1904854.2,6780.9844
54.9,33354.93,452.75998,86839.055,262143.0,111437.48,16781.379,5561.04,448.80002,3181.14,262143.0,2394507.5,7442.96
54.9,53131.77,899.36,130459.555,262143.0,168890.25,27627.6,15085.12,1508.24,7026.63,262143.0,3597303.0,7019.542
55.0,16603.08,358.81998,34037.08,262143.0,44815.54,6632.78,2112.08,243.44,3295.95,106512.72,938541.3,5860.552
55.1,43040.64,942.48,108200.4,262143.0,153775.16,23380.28,14965.44,1554.48,7814.82,262143.0,2983527.0,7186.852
55.1,17696.67,694.54,57318.797,262143.0,76274.66,10684.52,7901.6,724.88,4060.92,180192.36,1580513.4,9259.928
55.2,8421.6,238.7,2189.88,27134.799,4820.1997,1361.36,2052.24,129.2,1038.45,9623.399,60383.934,742.48926
55.5,46697.25,639.1,58401.418,262143.0,73031.42,10764.6,7499.04,583.44,4120.26,180754.8,1610365.6,3574.8645
55.9,44530.082,639.1,45365.32,262143.0,59842.86,11012.54,7356.24,458.32,3730.68,137846.81,1250907.2,2911.8591
56.0,23835.39,802.33997,65220.54,262143.0,82451.6,12946.779,7931.52,708.56,5367.69,202791.86,1798396.8,7822.6807
56.0,30103.74,702.24,42091.277,262143.0,52118.22,8263.64,2963.44,197.2,1883.3999,127757.73,1160628.5,3996.7961
56.3,38835.93,545.16,56548.797,262143.0,76733.58,12112.1,8772.0,1018.64,4971.6597,176767.4,1559281.4,4162.309
56.4,41392.86,609.83997,74189.5,262143.0,91914.9,11958.1,5173.44,478.72,3663.5999,220667.39,2045707.6,5123.6714
56.5,7823.91,20.02,63.14,70.84,13.86,103.18,32.64,-55.760002,190.92,-85.14,1741.0277,22.074362
56.6,3350.37,29.259998,-50.82,-3.08,0.0,35.42,4.08,57.12,30.96,10.32,-1401.3151,-44.370144
56.7,47250.57,543.62,42619.5,262143.0,55729.52,8420.72,8577.5205,617.44,4640.13,132612.0,1175193.8,2577.9937
56.9,52635.0,1278.2,75432.28,262143.0,104519.8,16461.06,19335.121,1898.56,10617.989,241989.8,2079976.1,4096.6196
57.0,39755.52,623.7,43640.52,262143.0,58393.72,9115.26,8812.8,918.0,4027.38,141365.94,1203347.4,3137.6396
57.1,50381.7,754.6,60204.758,262143.0,74831.68,9772.84,9030.4,768.4,3875.16,181282.4,1660091.1,3415.701
57.2,59277.45,1079.5399,92704.914,262143.0,127022.27,19145.28,14870.24,1481.04,7942.53,262143.0,2556253.2,4470.593
57.5,34512.9,397.31998,51588.457,262143.0,65805.74,9603.439,4983.04,433.84,2955.39,160483.73,1422504.5,4272.8584
57.6,22890.57,320.32,34546.82,262143.0,43167.74,7205.6597,1501.4401,146.88,2639.3398,106668.805,952596.94,4314.1953
57.6,29457.33,483.56,53850.72,262143.0,68238.94,10453.52,6163.52,558.96,3475.26,167647.11,1484884.2,5225.935
57.7,38851.59,657.57996,75644.8,262143.0,95449.195,14366.659,6220.64,620.16003,4387.29,233669.3,2085836.1,5565.975
58.1,54358.47,1162.7,127220.94,262143.0,162072.67,23426.479,10580.8,946.56,8835.21,262143.0,3508001.0,6690.7607
58.1,50265.12,611.38,68132.68,262143.0,84265.72,12872.859,7293.68,754.8,5081.31,215001.72,1878696.4,3874.589
58.3,39823.38,719.18,71711.64,262143.0,96667.336,16921.52,13821.68,1256.64,6533.8496,226838.75,1977382.9,5147.735
58.3,31143.39,729.95996,100032.234,262143.0,130709.04,20190.94,13498.0,954.72003,6350.67,262143.0,2758297.2,9182.813
58.4,42543.87,808.5,86147.6,262143.0,111696.195,16632.0,13227.36,1021.36,7049.8496,262143.0,2375441.2,5788.688
58.5,36701.82,505.12,59671.918,262143.0,71566.875,11312.84,5128.56,466.48,3926.7598,181510.73,1645398.5,4647.6987
58.5,47138.34,770.0,65499.277,262143.0,87666.04,15410.779,11070.4,904.4,4687.86,197302.92,1806082.6,3971.9326
58.5,37830.21,622.16,75071.92,262143.0,99379.28,15198.26,9238.48,822.8,4017.0598,227699.19,2070039.6,5672.9795
58.6,51393.51,856.24,57385.02,262143.0,81173.4,11868.779,11931.28,1153.28,6820.23,178554.06,1582339.4,3191.5613
58.7,10524.39,155.54,4310.46,52717.277,9126.04,1915.76,3967.12,424.32,1482.21,16986.719,118856.99,1170.0507
58.7,54686.46,988.68,120709.82,262143.0,154657.58,23762.2,14059.68,1286.56,7162.0796,262143.0,3328462.8,6310.1973
58.7,44508.332,856.24,121638.44,262143.0,157140.06,22371.58,10719.5205,920.72003,5808.8696,262143.0,3354068.8,7813.0923
58.7,39832.082,443.52,44504.457,262143.0,58961.98,8214.359,7931.52,582.08,3261.1199,134144.52,1227169.8,3193.6223
58.8,80508.93,1381.38,150722.88,262143.0,209686.39,33773.74,30911.44,2793.44,13446.96,262143.0,4156045.5,5351.8384
59.3,49904.07,682.22,46343.22,262143.0,62984.457,8915.06,10512.8,837.76,4843.9497,148291.95,1277871.9,2654.2122
59.3,43969.8,651.42,83934.62,262143.0,112641.76,17154.06,8611.5205,646.0,3983.5198,248125.05,2314420.2,5457.026
59.5,41980.11,620.62,51499.14,262143.0,70240.94,11158.84,8769.28,835.04004,4566.6,159258.23,1420041.8,3506.5625
59.6,34532.04,668.36,87213.28,262143.0,119040.46,16611.98,7882.56,943.84,5125.17,262143.0,2404826.5,7220.2
59.6,4881.57,246.4,5657.96,71040.195,9481.779,2079.0,2360.96,254.32,1981.44,21784.229,156013.06,3312.9758
59.8,11513.58,132.44,7187.1797,90381.055,10890.88,1981.98,3697.84,270.64,1531.23,26010.27,198179.9,1783.831
59.9,25148.22,659.12,87177.86,262143.0,112886.62,18841.9,10458.4,911.2,4863.3,262143.0,2403849.8,9910.695
60.2,43784.492,537.45996,63278.598,262143.0,78569.26,11071.06,6069.68,599.76,4077.69,191714.64,1744849.5,4131.24
60.2,36151.11,631.39996,89452.44,262143.0,111548.36,15076.6,3957.6,288.32,4045.44,262143.0,2466569.2,7073.888
60.4,59889.06,691.45996,68305.16,262143.0,92464.68,13157.76,11356.0,1036.3201,5383.17,210893.06,1883452.2,3260.0315
60.7,36912.36,599.06,80323.32,262143.0,105992.04,15503.18,7062.48,605.2,5806.29,252344.62,2214842.0,6220.84
60.7,30429.99,579.04,63306.32,262143.0,79935.234,12412.399,7617.36,637.84,3283.0498,188895.98,1745613.9,5947.319
61.0,4026.36,87.78,12.32,47.739998,-6.16,150.92,39.44,19.04,174.15,-131.58,339.7127,7.7487717
61.5,12087.78,252.56,20235.6,255915.66,27422.78,4256.56,3657.04,372.64,1806.0,65316.566,557978.1,4785.505
61.6,24929.85,742.27997,52878.98,262143.0,76921.46,13177.779,12148.88,1168.24,6430.65,174071.31,1458089.5,6063.743
61.6,22226.76,170.94,8188.1797,104769.28,14864.08,2326.94,3858.32,270.64,1329.99,28812.148,225781.56,1052.3197
61.9,25628.46,448.13998,36964.617,262143.0,46484.9,6471.08,5327.12,481.44,3142.44,112800.18,1019265.5,4122.9434
62.0,42159.332,540.54,56444.08,262143.0,76079.08,12480.16,12445.36,1044.48,4088.0098,174377.03,1556393.9,3827.0151
62.2,47364.54,751.51996,94117.1,262143.0,122183.59,19274.639,13678.88,1230.8,6677.04,262143.0,2595193.0,5680.5156
62.3,50255.55,953.25995,131773.17,262143.0,168717.78,24607.66,9243.92,734.4,6541.59,262143.0,3633524.8,7496.077
62.3,18251.73,474.31998,31734.78,262143.0,42859.74,6808.34,4731.44,447.44,2679.3298,99933.72,875057.5,4970.4194
62.4,45214.77,497.41998,38808.0,262143.0,53781.418,8688.68,9042.64,890.8,4614.33,123996.086,1070095.1,2453.087
62.5,29689.621,465.08,52555.58,262143.0,66155.32,10046.96,4719.2,477.36002,4868.46,164566.58,1449172.0,5060.3125
62.5,40228.8,805.42,29936.059,262143.0,39236.117,4940.32,5264.56,500.48,2870.25,95449.68,825459.44,2126.681
62.8,47096.582,790.01996,137968.6,262143.0,177363.33,25727.24,10140.16,881.28,5436.06,262143.0,3804357.8,8375.061
62.8,36669.63,432.74,35473.9,262143.0,45731.84,6594.28,6144.48,318.24,2599.3499,111793.98,978160.3,2764.995
63.1,13462.38,198.65999,16.939999,72.38,35.42,49.28,-57.12,-14.96,304.44,416.66998,467.10498,2.5978293
63.7,36986.31,617.54,67083.94,262143.0,88562.32,13552.0,10287.04,1146.48,5365.11,210824.69,1849778.2,5184.9287
63.8,61549.89,1004.07996,13953.939,176915.2,22436.26,3272.5,13030.16,1190.0,5866.92,51427.137,384767.12,647.2142
63.8,27842.61,426.58,40309.5,262143.0,54120.22,6866.86,6007.12,588.88,3164.3699,123860.63,1111497.6,4138.487
64.0,14190.57,183.26,-7.7,67.759995,47.739998,-63.14,42.16,-61.2,73.53,-19.349998,-212.32045,-2.5514574
64.1,34770.42,511.28,55771.098,262143.0,75218.22,11442.2,7248.8003,768.4,3786.15,167425.22,1537837.0,4585.1494
64.2,41941.832,930.16,112892.77,262143.0,150129.97,23175.459,11400.88,977.84,7411.05,262143.0,3112915.0,7695.048
64.3,33068.7,352.66,61134.918,262143.0,82057.36,12292.279,9520.0,579.36,3401.73,186354.69,1685739.5,5284.9277
64.3,12554.1,214.06,-52.36,10.78,-1.54,-23.099998,17.68,42.16,296.69998,339.27,-1443.7792,-12.925129
64.3,37166.4,686.83997,83164.62,262143.0,109971.4,14991.899,10193.2,667.76,5986.8896,255088.47,2293188.2,6396.895
64.4,52924.71,799.26,87145.516,262143.0,111928.734,15738.8,4931.36,391.68,4486.6196,261793.88,2402958.0,4706.99
64.5,3027.6,35.42,-66.22,-49.28,50.82,7.7,44.88,-16.32,205.11,-148.34999,-1825.9559,-63.537376
64.5,39692.88,423.5,55070.4,262143.0,71784.016,10485.859,6332.16,644.64,3263.7,169357.64,1518515.9,3965.931
64.8,36310.32,408.09998,41247.36,262143.0,55657.137,8148.1396,6863.92,624.24,3535.89,126405.805,1137358.2,3246.9932
64.9,48434.64,942.48,121661.54,262143.0,156148.3,22744.26,10118.4,946.56,6403.5596,262143.0,3354705.8,7181.0137
65.2,54174.03,868.56,75849.62,262143.0,101606.12,15141.279,17429.76,1750.3201,6353.25,234870.3,2091483.8,4002.236
65.2,47291.46,737.66,58501.52,262143.0,74241.86,11431.42,7014.88,578.0,3833.88,177292.44,1613125.9,3535.9863
65.3,50058.93,817.74,78675.516,262143.0,104552.14,16687.44,14766.88,1385.84,7502.6396,247286.55,2169405.2,4492.7305
65.4,42826.62,560.56,37260.3,262143.0,49646.52,8211.28,8701.28,752.08,4567.8896,120475.68,1027418.7,2486.6057
65.4,13269.24,286.44,11386.76,145092.64,14808.64,1954.26,2229.04,156.40001,1624.11,39732.0,313979.47,2452.5962
65.8,44805.0,1127.28,141016.25,262143.0,177947.0,25710.299,13095.44,1131.52,9438.93,262143.0,3888394.0,8997.946
65.8,14147.07,95.479996,10321.08,129976.0,14300.439,2277.66,1270.24,122.4,1697.6399,33924.418,284594.34,2084.968
66.0,36115.44,401.94,48431.457,262143.0,64681.54,10087.0,5973.12,378.08002,3169.5298,147337.34,1335453.1,3833.278
66.0,47227.082,589.82,43448.02,262143.0,56927.637,8009.54,7424.24,730.32,3173.4,138638.88,1198039.4,2629.4368
66.3,43031.07,725.33997,98088.76,262143.0,130336.36,20149.36,11931.28,1109.76,6551.9097,262143.0,2704707.8,6516.5757
66.5,45791.582,770.0,68431.44,262143.0,85765.68,12309.22,5890.16,519.52,4904.58,208037.0,1886934.2,4271.8633
66.5,9505.62,113.96,23.099998,12.32,-41.579998,66.22,39.44,55.760002,264.44998,15.48,636.9613,5.948331
66.6,12380.97,271.03998,10026.939,128650.055,14052.5,2387.0,1457.92,247.52,1528.6499,36736.617,276483.7,2314.5957
66.7,28837.89,395.78,45457.72,262143.0,61031.74,8220.52,5463.12,582.08,2943.78,142915.22,1253455.0,4506.0576
66.8,13197.9,297.22,34953.38,262143.0,50487.36,8396.08,4387.36,354.96,2271.69,109997.01,963807.44,7571.3955
66.8,43643.55,674.51996,33750.64,262143.0,45987.48,7068.5996,7813.2,705.84,3661.0198,104951.82,930643.06,2210.113
66.9,52804.65,805.42,63387.938,262143.0,81522.98,11178.859,8910.72,568.48,4773.0,197331.3,1747864.4,3431.286
66.9,37798.89,495.87997,41612.34,262143.0,56835.24,8295.9795,6262.8003,563.04,3173.4,130284.836,1147422.2,3146.691
67.0,6912.15,38.5,-52.36,20.02,-32.34,-64.68,16.32,-38.08,139.31999,46.44,-1443.7792,-22.658855
67.1,32447.52,729.95996,84290.36,262143.0,103805.234,14184.939,4927.2803,550.8,3768.0898,262143.0,2324229.5,7426.547
67.4,60962.64,899.36,54545.258,262143.0,72330.72,11268.18,6621.84,843.2,5299.32,166459.02,1504035.6,2557.2456
67.5,18879.0,252.56,6389.46,80626.695,14257.319,3289.44,4969.44,470.56,2627.73,27851.1,176183.52,966.68536
67.9,11833.74,166.31999,2305.38,29455.58,4689.3,1084.1599,2128.4,194.48,1113.27,11354.58,63568.742,556.0183
67.9,56728.35,851.62,105827.26,262143.0,136109.81,20443.5,10076.24,1037.68,6230.6997,262143.0,2918089.8,5332.918
68.0,19436.67,400.4,11185.02,140746.75,15375.359,3431.1199,3196.0,266.56,1371.27,38515.527,308416.7,1644.3712
68.1,67724.28,1695.5399,104573.695,262143.0,139454.7,23247.84,26500.96,2317.44,10344.51,262143.0,2883524.0,4413.963
68.1,48806.13,1036.4199,81638.48,262143.0,108760.96,16852.219,14067.84,1287.92,6215.2197,259431.89,2251106.2,4781.6597
68.3,35352.45,518.98,46632.74,262143.0,63541.938,11035.64,6557.92,699.04,3888.0598,143596.34,1285855.1,3770.5547
68.5,71962.92,853.16,83893.04,262143.0,105993.58,15355.34,11166.96,947.92,7479.42,262143.0,2313273.8,3332.2363
68.5,37123.77,634.48,61904.918,262143.0,81570.72,12053.58,6625.92,622.88,4469.85,192057.78,1706971.5,4766.844
68.6,30052.41,425.03998,37049.32,262143.0,47347.297,5265.26,4708.32,291.04,2755.44,113500.65,1021601.1,3523.9255
68.7,84958.98,1649.34,192806.45,262143.0,242870.31,36219.258,13045.12,1301.52,12661.35,262143.0,5316461.5,6487.754
68.7,36042.36,428.12,46640.438,262143.0,63548.098,9252.319,6649.04,466.48,2783.8198,142872.66,1286067.4,3698.9717
68.8,29570.43,736.12,66089.1,262143.0,86928.375,12349.26,11690.561,1030.88,4913.61,205313.81,1822346.5,6389.2993
68.9,86675.49,1315.1599,98091.836,262143.0,131465.17,20786.92,20085.84,1774.8,8089.59,262143.0,2704792.8,3234.8289
68.9,17596.62,405.02,62795.04,262143.0,85183.555,11197.34,2433.04,213.52,5340.5996,191848.8,1731515.8,10202.404
68.9,48970.56,720.72,59881.36,262143.0,76014.4,12754.279,8736.64,864.96,4210.56,187515.69,1651173.8,3495.2751
69.1,52677.63,1116.5,94911.734,262143.0,123612.72,18749.5,12784.0,980.56,6714.4497,262143.0,2617104.2,5150.6064
69.4,13392.78,280.28,12145.9795,150368.67,16493.4,2046.6599,1827.84,180.88,1577.6699,40377.0,334914.28,2592.0496
70.0,23568.3,374.22,72205.98,262143.0,92258.32,14882.56,5875.2,450.16,3831.2998,217962.27,1991013.8,8758.794
70.1,20513.73,266.41998,6121.5,76459.46,9039.8,1629.32,888.08,68.0,1095.21,20984.43,168794.77,852.22235
70.3,33214.86,765.38,55902.0,262143.0,71862.555,11614.68,12118.96,829.60004,4659.48,182298.92,1541446.5,4811.2026
70.3,45320.91,762.3,76972.28,262143.0,92144.36,13604.359,5275.44,534.48,4671.09,233411.3,2122440.2,4855.0674
70.4,39261.36,505.12,48640.9,262143.0,62283.758,7621.46,4939.52,568.48,3019.89,154970.28,1341228.2,3541.299
70.4,43618.32,753.06,84524.44,262143.0,111936.44,14961.1,9332.32,837.76,6002.3696,253299.23,2330684.0,5539.6704
70.5,34544.22,523.6,50441.16,262143.0,69283.055,11459.14,9710.4,934.32,5254.17,159859.38,1390868.9,4174.0215
70.6,36279.0,545.16,64188.74,262143.0,81570.72,13448.819,6563.36,465.12,4090.5898,200680.14,1769945.8,5057.8584
