Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
54.2,22720.05,385.94998,7068.0,90771.09,10064.149,1201.25,1088.0,1.36,1896.8799,26127.95,194893.64,888.4801
54.3,45238.26,455.69998,44466.4,262143.0,57160.9,7009.0996,2556.8,217.6,7676.5996,149636.05,1226120.2,2809.4446
54.3,46659.84,688.19995,45005.797,262143.0,63187.297,9197.7,4109.92,333.2,23383.498,166663.44,1240993.6,2756.8726
54.3,38927.28,415.4,19802.799,246904.14,26337.6,4329.15,1738.0801,214.88,10862.52,70014.26,546044.06,1453.526
54.4,70610.07,1112.9,95075.445,262143.0,119092.695,15073.75,4857.92,474.64,18750.03,262143.0,2621618.5,3848.9111
54.6,43548.72,454.15,23597.2,262143.0,30795.398,4510.5,2777.12,301.92,9228.949,80553.2,650671.2,1548.2949
54.7,67459.8,891.25,91719.695,262143.0,113559.195,15207.05,2937.6,261.12,17500.29,262143.0,2529086.8,3886.4656
54.7,18243.9,218.54999,15603.85,194650.55,18744.15,3279.7998,511.36002,131.92,2094.69,53586.86,430261.88,2444.474
54.8,23620.5,306.9,16580.35,205037.1,20522.0,2893.8499,1059.4401,137.36,3423.0298,55788.97,457187.97,2006.0287
54.8,18323.07,164.29999,102.299995,2083.2,1726.7,657.19995,280.16,-13.6,820.05994,4150.0796,2820.8289,14.963436
54.9,33399.3,353.4,30931.799,262143.0,40406.95,3971.0999,1229.4401,73.44,4751.3696,103983.87,852916.06,2646.9927
55.0,47451.54,725.39996,75836.85,262143.0,94883.25,13929.85,3425.84,326.4,15232.68,260862.9,2091131.8,4568.6084
55.1,67857.39,823.05,106168.8,262143.0,135183.25,16316.85,3846.08,323.68,13415.709,262143.0,2927507.5,4472.5137
55.1,55847.91,697.5,68899.05,262143.0,84933.8,10628.35,3890.96,300.56,15490.749,234415.31,1899828.2,3526.4048
55.3,43325.13,491.34998,45295.65,262143.0,55192.4,5903.9497,1792.48,146.88,8399.72,148919.48,1248986.1,2988.2734
55.4,28754.371,330.15,2360.65,31003.1,4259.4,564.2,2000.56,165.92,4404.2197,10211.449,65092.76,233.73439
55.4,67213.59,847.85,79005.05,262143.0,96583.59,13672.55,3971.2,326.4,18249.61,256000.19,2178492.0,3359.8315
55.5,32959.082,556.45,83413.25,262143.0,106765.55,15019.5,3651.6,386.24,15898.159,262143.0,2300044.0,7235.1724
55.5,33087.84,370.44998,17962.95,220141.84,22050.299,2879.9,1781.6,156.40001,8643.38,59703.246,495311.9,1551.2377
55.5,51357.84,714.55,40024.098,262143.0,51194.95,7057.15,3303.44,228.48,16334.39,136466.62,1103627.9,2227.2493
55.5,36650.49,475.84998,33416.45,262143.0,43258.95,5338.1997,1746.24,142.8,5988.01,110777.52,921428.0,2605.931
55.6,75416.82,1029.2,114875.15,262143.0,144646.0,17710.299,7783.2803,792.88,28840.959,262143.0,3167577.2,4354.1875
55.6,30385.621,306.9,36031.3,262143.0,44595.047,6246.5,1551.76,111.520004,7195.8296,117478.17,993530.2,3389.4773
55.6,32816.4,337.9,34603.75,262143.0,42268.5,5876.05,1559.92,174.08,5925.13,117653.72,954166.75,3013.9578
55.6,37048.082,850.94995,54911.848,262143.0,67028.195,8235.149,3654.32,314.16,16323.909,181458.58,1514144.0,4236.8867
55.7,7876.11,186.0,19201.398,239084.39,26836.7,3892.0498,1075.76,225.76001,3504.2498,66511.32,529461.0,6969.599
55.8,43373.85,768.8,76108.1,262143.0,97549.25,13773.3,4294.88,456.96,14590.779,258612.33,2098611.2,5016.09
55.8,28453.35,277.44998,30521.049,262143.0,37020.2,4963.0996,1211.76,99.28,4244.4,101831.54,841590.0,3066.009
55.8,45309.6,491.34998,52436.5,262143.0,66216.0,9751.05,2423.52,198.56,6202.8496,171899.5,1445888.5,3307.967
55.9,46104.78,691.3,65729.3,262143.0,80855.75,9822.35,2817.92,397.12,10090.93,215945.62,1812425.2,4075.2615
56.0,11987.73,282.1,1664.7,24469.85,9413.149,5026.65,1890.4,265.2,3956.1997,24421.02,45902.58,396.05255
56.0,50674.02,787.39996,62378.2,262143.0,79578.55,10137.0,4573.68,410.72,11903.97,206157.31,1720021.8,3518.6255
56.0,29408.61,347.19998,27317.2,262143.0,38438.45,4541.5,2320.16,299.2,8778.31,99939.9,753246.75,2654.8936
56.1,19094.76,503.74997,16800.45,212646.05,27529.549,4133.85,2438.48,316.88,14437.51,77059.44,463257.03,2514.6816
56.1,40592.46,461.9,46403.9,262143.0,57481.75,6319.3496,1467.4401,148.24,8207.149,156449.36,1279545.0,3267.572
56.1,63338.61,826.14996,64259.9,262143.0,84313.8,8343.649,4570.96,382.16,17290.69,214993.27,1771907.9,2899.818
56.2,8371.14,88.35,55.8,150.34999,147.25,-93.0,28.56,20.4,115.28,116.59,1538.6339,18.058933
56.3,46002.12,651.0,26948.299,262143.0,35191.2,5367.65,1485.12,141.44,6911.5596,92141.47,743074.7,1673.9525
56.4,54986.61,815.3,4710.4497,59228.598,6723.9,812.19995,161.84,122.4,1273.32,19553.059,129886.34,243.93701
56.6,34739.97,444.84998,41699.65,262143.0,51150.0,5539.6997,1418.48,171.36,5875.3496,136384.1,1149829.6,3431.0366
56.6,116557.38,1701.8999,161125.6,262143.0,206284.84,26481.75,7150.88,699.04,38158.99,262143.0,4442891.0,3951.517
56.6,22077.121,234.04999,11708.699,144754.5,15031.899,1796.45,1063.52,175.44,4586.3096,40621.79,322856.66,1515.4049
56.7,89559.54,1362.45,55615.547,262143.0,82825.8,13071.149,5336.64,807.84,23650.738,211716.95,1533547.9,1774.5519
56.7,49209.81,646.35,38368.7,262143.0,49173.75,5928.75,3446.24,165.92,11200.499,125560.875,1057981.8,2228.33
56.7,28396.8,341.0,652.55,12139.6,5390.9,1621.2999,818.72003,103.36,4146.15,21857.35,17993.469,64.70423
56.8,42215.01,461.9,49609.297,262143.0,62368.9,8432.0,1986.96,100.64,9105.81,167056.44,1367931.0,3359.0457
56.8,67000.44,620.0,107766.84,262143.0,134417.55,18023.4,3861.04,335.92,19293.68,262143.0,2971572.2,4597.9272
56.9,31695.84,475.84998,13185.85,163659.84,17592.5,2224.25,1708.16,153.68001,6472.71,48671.74,363587.75,1188.4738
56.9,31254.75,420.05,14845.899,186145.69,20864.549,3038.0,1267.52,118.32,4275.84,53530.527,409362.1,1357.1241
57.0,31382.64,424.69998,52312.5,262143.0,65751.0,7860.05,1980.16,243.44,6893.2197,170062.88,1442469.4,4765.12
57.1,48572.1,469.65,44509.797,262143.0,57460.047,7559.3496,2193.68,156.40001,11829.3,154627.16,1227316.9,2619.0989
57.1,50675.76,802.89996,47005.297,262143.0,57418.2,7094.3496,3814.8,335.92,12397.84,154904.88,1296128.1,2651.1345
57.2,55101.45,632.39996,84521.5,262143.0,106311.4,13455.55,3584.96,318.24,13419.64,262143.0,2330603.0,4384.8438
57.2,49723.98,773.44995,32979.348,262143.0,43984.348,5363.0,3136.16,278.8,10810.119,112458.26,909375.3,1895.379
57.3,49912.77,1336.1,70644.35,262143.0,95081.65,13027.75,7254.24,718.08,27172.02,247858.55,1947953.4,4045.8281
57.3,27411.96,728.5,13269.55,167750.3,21241.2,3386.75,3876.0,318.24,14907.8,64183.445,365895.7,1383.0923
57.4,21061.83,220.09999,266.6,5257.5996,2791.5498,754.85,1627.92,150.96,1389.9099,8137.7197,7351.2515,35.19204
57.4,29409.48,542.5,8273.899,108651.9,18331.85,3537.0999,2529.6,303.28,8035.5396,52279.477,228145.2,803.39966
57.5,27731.25,339.44998,20894.0,257003.94,26026.049,3110.8499,1398.08,43.52,4748.75,69225.64,576132.94,2153.275
57.5,28430.73,283.65,23437.549,262143.0,30299.398,4580.25,904.4,-6.8,5976.2197,80220.47,646269.0,2356.0737
57.5,27619.89,423.15,20525.1,258639.19,30054.5,3974.2,2117.52,258.4,9510.6,78748.02,565960.9,2123.772
57.6,25195.2,217.0,26041.549,262143.0,32627.498,4105.9497,1020.0,27.2,2840.0798,84226.445,718071.9,2954.2756
57.7,46765.98,547.14996,56102.25,262143.0,71445.695,9219.399,2016.88,217.6,7411.9795,182894.33,1546968.2,3429.0403
57.7,46418.85,548.7,64600.9,262143.0,78744.65,9427.1,1939.36,134.64,8390.55,212538.33,1781310.6,3978.176
57.7,28534.26,753.3,49466.7,262143.0,68691.35,10008.35,4365.6,335.92,14537.069,185516.95,1363999.0,4955.7305
57.7,15903.6,190.65,1260.1499,16716.75,5082.4497,1461.6499,692.24,152.32,2857.1099,18156.6,34747.48,225.55609
57.8,28536.871,682.0,15453.5,198260.5,26188.799,4233.05,3315.68,371.28,14654.97,73416.33,426116.12,1547.3513
57.8,72089.07,1022.99994,85330.59,262143.0,110116.65,14064.699,5898.32,374.0,19905.45,262143.0,2352913.0,3383.4204
57.8,44085.51,534.75,50471.098,262143.0,63174.9,7670.9497,1936.64,266.56,7806.2896,168227.58,1391694.4,3272.376
57.9,61747.38,872.64996,91533.695,262143.0,115597.445,15335.699,3172.8801,276.08002,19411.58,262143.0,2523958.0,4237.493
58.0,56070.63,1257.0499,58024.25,262143.0,74024.9,9233.35,6562.0,425.68,22825.44,198932.66,1599965.6,2957.851
58.1,46324.89,947.05,69974.75,262143.0,90406.84,12071.399,4611.7603,505.92,18254.85,238777.62,1929489.8,4317.9277
58.2,35969.28,468.09998,39196.4,262143.0,50094.45,5970.5996,1670.0801,265.2,7979.2095,136263.58,1080804.9,3114.7559
58.2,51816.332,792.05,46582.15,262143.0,57976.2,7343.9,2686.0,176.8,12896.949,153486.14,1284460.1,2569.4067
58.3,29302.47,308.44998,20115.898,248088.34,25734.648,2712.5,1101.6,140.08,6813.3096,68059.734,554677.5,1961.8368
58.3,37138.56,454.15,25340.95,262143.0,31714.549,4307.4497,1999.2001,243.44,8128.55,86526.805,698753.5,1949.9531
58.3,24935.94,478.94998,25660.25,262143.0,33957.4,4516.6997,775.2,102.0,3180.68,86336.86,707557.94,2941.281
58.4,26975.22,398.34998,1931.2999,25300.648,7486.5,1674.0,2101.2,161.84,3554.0298,20307.62,53253.83,203.70747
58.5,33334.05,595.19995,13018.449,166916.39,20509.6,3236.4,980.56,129.2,4300.73,54750.137,358971.84,1115.658
58.6,14423.73,224.75,444.84998,5781.5,995.1,164.29999,9.52,39.44,343.21997,2740.5198,12266.331,87.18302
58.6,29776.621,341.0,22750.898,262143.0,28265.799,3416.2,1523.2001,300.56,5465.32,73539.47,627335.2,2183.6008
58.6,18921.63,317.75,3213.15,42059.25,8466.1,1934.3999,2427.6,301.92,2917.3699,23614.059,88599.67,484.53598
58.7,53874.75,699.05,36566.05,262143.0,45393.297,5969.05,2649.28,209.44,16109.069,127629.37,1008275.4,1939.6257
58.7,46011.69,1298.8999,84433.15,262143.0,105803.0,14084.85,4618.56,459.68,19323.809,262143.0,2328166.8,5245.791
58.8,47682.09,965.64996,104606.4,262143.0,132664.5,16386.6,4917.7603,402.56,20045.62,262143.0,2884425.8,6271.663
58.8,44042.01,672.69995,28471.95,262143.0,36783.05,4502.75,3541.44,364.48,14755.84,100056.484,785087.94,1847.4131
58.8,59168.7,1488.0,90847.05,262143.0,121292.15,16850.049,5181.6,685.44,26750.2,262143.0,2505024.2,4389.033
58.9,42838.8,505.3,29618.95,262143.0,36060.75,4419.05,2142.0,224.40001,10170.84,100114.125,816715.44,1975.8848
58.9,40078.29,528.55,51063.2,262143.0,65402.246,7753.0996,2347.36,212.16,8440.33,170199.12,1408021.0,3641.9048
59.0,46964.34,533.2,46394.598,262143.0,58445.848,6841.6997,1818.3201,240.72,10096.17,153964.3,1279288.6,2823.543
59.0,30439.56,327.05,35674.8,262143.0,44985.65,5939.5996,1578.96,168.64,5526.8896,118103.05,983700.0,3349.9827
