Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
56.9,48228.45,818.39996,86097.84,262143.0,110950.55,13793.449,3387.76,304.64,8634.21,262143.0,2374069.2,5103.321
56.9,53609.4,720.75,72230.0,262143.0,90355.695,11180.149,2573.12,175.44,6683.6196,240902.44,1991676.1,3851.3494
56.9,54362.82,677.35,84377.34,262143.0,105348.84,13936.05,2273.92,210.8,6774.01,262143.0,2326628.0,4436.8525
57.0,27509.4,341.0,2044.45,28492.1,6522.4,1384.1499,573.92,92.48,1685.97,16547.92,56373.836,211.49287
57.0,53917.38,1116.0,89129.65,262143.0,110294.9,14565.35,3922.24,316.88,7979.2095,262143.0,2457668.5,4725.5303
57.0,33056.52,336.34998,39159.2,262143.0,48868.4,7162.55,1803.36,95.200005,4034.7998,131668.1,1079779.1,3386.0818
57.0,60070.02,683.55,88987.05,262143.0,111172.195,14875.35,2981.12,330.48,8695.779,262143.0,2453736.5,4234.63
57.0,48038.79,612.25,64417.996,262143.0,79195.695,11170.85,2366.4001,145.52,4433.04,216190.6,1776267.4,3833.1064
57.0,48583.41,496.0,23687.1,262143.0,30125.799,3709.15,1859.12,127.840004,4180.21,82451.4,653150.1,1393.0326
57.1,10850.64,218.54999,2044.45,29512.0,8061.55,1866.2,2964.8,239.36,2914.7498,19407.648,56373.836,537.7287
57.1,86601.54,1199.7,122747.59,262143.0,163318.84,21738.75,7357.6,614.72003,13752.38,262143.0,3384652.5,4051.6245
57.1,44960.73,925.35,115643.945,262143.0,148775.2,19175.049,4044.6401,277.44,11001.38,262143.0,3188776.0,7353.253
57.2,40642.92,404.55,63089.65,262143.0,82559.195,11852.85,2226.32,125.12,4537.84,212949.66,1739639.4,4437.3564
57.2,57004.14,1024.5499,101427.34,262143.0,129679.195,16848.5,4398.24,402.56,9489.64,262143.0,2796766.2,5086.421
57.2,39404.91,669.6,74916.15,262143.0,91206.65,11997.0,2709.12,209.44,6591.92,245133.73,2065744.2,5434.9326
