Time,FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,normalized_FITC_A,FITC_fluorescence
54.9,38694.12,485.15,40566.598,262143.0,51478.598,6107.0,1927.12,247.52,3471.4998,139120.69,1118586.9,2996.5928
54.9,42865.77,491.34998,45611.848,262143.0,55274.547,7810.4497,1483.76,141.44,2613.45,150746.94,1257705.0,3041.3982
54.9,50476.53,602.94995,80407.8,262143.0,102899.84,13320.699,1349.12,201.28,5381.48,262143.0,2217171.5,4553.678
55.0,18724.14,172.04999,167.4,2462.95,726.94995,83.7,62.56,-16.32,358.93997,2060.63,4615.902,24.562454
55.0,57243.39,722.3,74992.1,262143.0,96461.15,14325.1,3750.8801,334.56,4909.88,251230.48,2067838.6,3744.7534
55.1,27317.13,176.7,897.44995,11815.649,2317.25,252.65,201.28,32.64,636.66,5815.09,24746.361,92.93429
55.1,62948.85,1594.95,262143.0,262143.0,262143.0,47988.0,4190.16,444.72,17853.988,262143.0,7228353.5,11905.92
55.1,59065.17,810.64996,131190.45,262143.0,165625.25,22811.35,2665.6,280.16,9424.14,262143.0,3617456.8,6349.673
55.2,28086.21,198.4,4026.9,52686.047,7269.5,1151.65,259.76,-23.12,1962.3799,20827.69,111038.08,408.946
55.2,14850.9,314.65,6737.8496,91594.15,15995.999,3475.0999,1442.96,379.44,2592.49,34429.418,185790.05,1296.2317
55.3,46548.48,1387.25,162360.94,262143.0,207379.14,28343.299,5478.08,443.36002,12328.409,262143.0,4476954.5,9971.982
55.3,49110.63,793.6,83236.55,262143.0,105658.84,15594.55,2847.84,194.48,6447.82,262143.0,2295171.8,4845.0464
55.3,58873.77,908.3,125722.05,262143.0,161120.94,18482.2,4932.72,394.4,7645.1597,262143.0,3466670.5,6104.744
55.3,24935.94,447.94998,19469.549,252273.34,25956.299,3157.3499,780.64,206.72,1261.5299,64306.586,536855.0,2231.4368
55.4,42660.45,584.35,58349.75,262143.0,76813.34,9895.199,2326.96,187.68001,5260.96,193917.98,1608941.0,3909.7727
55.5,51199.5,1078.7999,114024.195,262143.0,151830.25,20461.549,4305.7603,322.32,10761.649,262143.0,3144113.0,6366.6665
55.6,17018.07,240.25,79.049995,1641.45,523.89996,261.94998,77.520004,17.68,309.15997,1687.2799,2179.7312,12.281298
55.6,37442.19,506.84998,60605.0,262143.0,75511.35,9834.75,2913.12,205.36,5500.69,202013.78,1671127.4,4627.03
55.6,49750.95,892.8,109009.945,262143.0,140346.3,18767.4,4207.84,299.2,8343.39,262143.0,3005849.5,6263.8945
55.6,50185.95,713.0,67412.6,262143.0,86765.9,12155.1,2196.4,106.08,4786.7397,222054.16,1858840.9,3839.6785
55.7,28147.98,305.34998,403.0,5411.05,1489.5499,261.94998,1305.6,78.88,2513.89,7580.9697,11112.356,39.93613
55.8,63014.97,956.35,101731.15,262143.0,130043.445,18322.549,3287.12,217.6,6624.67,262143.0,2805143.2,4614.9297
55.8,53771.22,1035.4,109671.8,262143.0,138813.34,18516.299,3822.96,265.2,7490.5796,262143.0,3024099.5,5830.6855
55.8,71112.06,1356.25,220051.94,262143.0,262143.0,33892.3,4757.2803,382.16,15231.369,262143.0,6067731.0,8846.711
55.8,63909.332,1171.7999,149661.8,262143.0,186172.05,24581.45,2968.8801,285.6,10419.739,262143.0,4126787.2,6694.696
55.8,35003.582,499.09998,64191.7,262143.0,78939.945,10504.35,1101.6,119.68,4087.1997,214534.77,1770027.4,5242.4287
55.9,31373.07,258.85,795.14996,11200.3,4034.65,857.14996,182.24,25.84,1266.7699,9324.58,21925.533,71.467125
56.1,55496.43,2365.3,71.299995,83.7,130.2,-15.5,350.88,-23.12,537.1,673.33997,1966.0321,2.6734443
56.1,54013.082,460.34998,90468.84,262143.0,113421.25,16611.35,1810.16,229.84,7270.4995,262143.0,2494595.5,4788.0464
56.1,52206.96,553.35,13416.8,177484.3,25965.6,5888.4497,561.68,107.44,3179.3699,61678.727,369955.97,733.8006
56.2,63535.23,1004.39996,138108.1,262143.0,176414.8,23217.45,4209.2,261.12,9925.869,262143.0,3808204.2,6214.177
56.2,106641.12,1577.8999,201013.3,262143.0,254773.48,32906.5,5419.6,450.16,13267.68,262143.0,5542758.0,5388.508
56.3,54414.15,849.39996,93440.195,262143.0,118272.75,17370.85,2860.08,221.68001,7818.0796,262143.0,2576528.0,4908.8804
56.3,34418.07,317.75,451.05,5621.8496,1412.0499,131.75,1700.0,126.48,2637.0298,8640.76,12437.291,36.4703
56.3,66461.04,1252.3999,194030.55,262143.0,243474.0,32009.049,4777.68,345.44,9399.25,262143.0,5350215.0,8346.415
56.3,74173.59,1317.5,188303.3,262143.0,238261.34,30004.898,5457.68,482.80002,11034.13,262143.0,5192291.0,7257.6787
56.3,32664.15,533.2,80375.25,262143.0,102904.5,13998.05,2501.04,286.96,4852.2397,262143.0,2216274.0,7034.581
56.4,57460.89,1133.0499,107517.3,262143.0,137424.55,19816.75,4274.48,282.88,11415.34,262143.0,2964691.0,5349.0146
